"Entry","Name","Expt","ExptShort","DTF","RDTF","T_mean","P_mean","Predicted_RDTF","Predicted_DTF"
7,"CDC Gold AGL","Central Ferry, USA 2018","Us18",58.5,0.0171055,15.8,14.3,0.0157015488714265,63.6879844267967
7,"CDC Gold AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.00994690136949534,100.533820820497
7,"CDC Gold AGL","Bhopal, India 2017","In17",73,0.0137216666666667,20.6,10.7,0.0108086069781696,92.5188603878118
7,"CDC Gold AGL","Jessore, Bangladesh 2016","Ba16",NA,0.009615,18.6,10.8,0.0101704000798346,98.3245489017445
7,"CDC Gold AGL","Jessore, Bangladesh 2017","Ba17",86,0.0116323333333333,21.7,11,0.0118384144179347,84.4707715659153
7,"CDC Gold AGL","Bardiya, Nepal 2016","Ne16",125,0.0080045,19.2,11,0.0108016439479452,92.5785005337295
7,"CDC Gold AGL","Bardiya, Nepal 2017","Ne17",125.333333333333,0.00798766666666667,19.4,10.8,0.0105021666302312,95.2184473174737
7,"CDC Gold AGL","Cordoba, Spain 2016","Sp16",118.333333333333,0.008451,12.5,10.9,0.00783188961071677,127.68310710504
7,"CDC Gold AGL","Cordoba, Spain 2017","Sp17",129.333333333333,0.007732,11.7,11.1,0.00788254201563328,126.862628580567
7,"CDC Gold AGL","Marchouch, Morocco 2016","Mo16",129.666666666667,0.007712,12,10.8,0.00743332603906229,134.529279994578
7,"CDC Gold AGL","Marchouch, Morocco 2017","Mo17",125.666666666667,0.007958,11.8,11.5,0.00868885074505917,115.090019306482
7,"CDC Gold AGL","Metaponto, Italy 2016","It16",139.666666666667,0.007179,10.6,10.8,0.00685273457586817,145.927146152937
7,"CDC Gold AGL","Metaponto, Italy 2017","It17",147.666666666667,0.006773,11.2,10.8,0.00710155948866565,140.814141118727
8,"CDC Imax AGL","Rosthern, Canada 2016","Ro16",46.6666666666667,0.021499,17.2,16.2,0.0208503548961638,47.9608143352988
8,"CDC Imax AGL","Rosthern, Canada 2017","Ro17",46.3333333333333,0.021585,17.5,16.4,0.0213719830693417,46.7902298422888
8,"CDC Imax AGL","Sutherland, Canada 2016","Su16",53,0.018882,16.7,15.9,0.0200539246989724,49.8655507593105
8,"CDC Imax AGL","Sutherland, Canada 2017","Su17",53,0.0188726666666667,15.7,16.1,0.0202118664991127,49.4758858635791
8,"CDC Imax AGL","Sutherland, Canada 2018","Su18",46,0.021746,17.6,16.1,0.0207434081212446,48.2080858726315
8,"CDC Imax AGL","Central Ferry, USA 2018","Us18",57.3333333333333,0.0174773333333333,15.8,14.3,0.016300537436285,61.3476705236726
8,"CDC Imax AGL","Bhopal, India 2016","In16",83,0.012048,17.6,10.9,0.00936319385684488,106.801163714982
8,"CDC Imax AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,0.00976476955368545,102.408970790568
8,"CDC Imax AGL","Jessore, Bangladesh 2016","Ba16",NA,0.009615,18.6,10.8,0.00942410233101995,106.110902118332
8,"CDC Imax AGL","Jessore, Bangladesh 2017","Ba17",93,0.010754,21.7,11,0.0107290549999711,93.204853549795
