"Plot","Entry","Name","Rep","Expt","Location","Year","PlantingDate","DTE","DTF","DTF2","DTS","DTM","ExptShort","DTF2_scaled","RDTF","VEG","REP","T_mean","P_mean","Predicted_DTF"
1890,31,"CN 105777 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,67,92,"Ro16",2.25,0.022727,35,48,17.2,16.2,42.2462294722473
362,31,"CN 105777 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,15,44,44,64,92,"Su16",1.4,0.022727,29,48,16.7,15.9,44.1803500529748
488,31,"CN 105777 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,46,46,65,95,"Su16",1.8,0.021739,29,49,16.7,15.9,44.1803500529748
886,31,"CN 105777 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,11,43,43,62,90,"Su16",1.2,0.023256,32,47,16.7,15.9,44.1803500529748
4382,31,"CN 105777 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,119,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,97.0026190707149
4487,31,"CN 105777 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,119,135,"Sp16",1.5,0.010309,72,38,12.5,10.9,97.0026190707149
4983,31,"CN 105777 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,119,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,97.0026190707149
2301,31,"CN 105777 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,101,101,121,149,"Mo16",2.50724637681159,0.009901,91,48,12,10.8,104.550472588242
2490,31,"CN 105777 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,101,101,121,155,"Mo16",2.50724637681159,0.009901,90,54,12,10.8,104.550472588242
2841,31,"CN 105777 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,101,101,121,149,"Mo16",2.50724637681159,0.009901,91,48,12,10.8,104.550472588242
379,31,"CN 105777 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,57,57,81,103,"Ba16",2.33333333333333,0.017544,51,46,18.6,10.8,57.2689660962754
624,31,"CN 105777 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,58,58,82,103,"Ba16",2.38888888888889,0.017241,52,45,18.6,10.8,57.2689660962754
980,31,"CN 105777 AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,58,58,82,103,"Ba16",2.38888888888889,0.017241,53,45,18.6,10.8,57.2689660962754
3418,31,"CN 105777 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,11,80,80,107,122,"Ne16",2.05263157894737,0.0125,69,42,19.2,11,54.1378672232061
3463,31,"CN 105777 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,7,79,79,115,127,"Ne16",2.01052631578947,0.012658,72,48,19.2,11,54.1378672232061
3896,31,"CN 105777 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,9,88,88,106,124,"Ne16",2.38947368421053,0.011364,79,36,19.2,11,54.1378672232061
6302,31,"CN 105777 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,39,39,57,75,"Ro17",2.04347826086957,0.025641,30,36,17.5,16.4,41.1155377151882
6625,31,"CN 105777 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,39,39,58,79,"Ro17",2.04347826086957,0.025641,30,40,17.5,16.4,41.1155377151882
6923,31,"CN 105777 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,38,38,56,77,"Ro17",1.8695652173913,0.026316,28,39,17.5,16.4,41.1155377151882
5297,31,"CN 105777 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,14,45,45,65,85,"Su17",2.28,0.022222,31,40,15.7,16.1,46.0192450678198
5530,31,"CN 105777 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,41,41,62,83,"Su17",1.64,0.02439,30,42,15.7,16.1,46.0192450678198
6030,31,"CN 105777 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,41,41,63,79,"Su17",1.64,0.02439,30,38,15.7,16.1,46.0192450678198
1922,31,"CN 105777 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,62,62,93,104,"In17",3.04255319148936,0.016129,57,42,20.6,10.7,50.7397887992643
123,31,"CN 105777 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,61,61,80,98,"Ba17",2.04918032786885,0.016393,55,37,21.7,11,46.5928168177581
406,31,"CN 105777 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,62,62,81,99,"Ba17",2.11475409836066,0.016129,56,37,21.7,11,46.5928168177581
776,31,"CN 105777 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,62,62,83,95,"Ba17",2.11475409836066,0.016129,55,33,21.7,11,46.5928168177581
2038,31,"CN 105777 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,97,97,113,135,"Sp17",1.48979591836735,0.010309,76,38,11.7,11.1,103.693173931536
2573,31,"CN 105777 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,97,97,113,127,"Sp17",1.48979591836735,0.010309,76,30,11.7,11.1,103.693173931536
2907,31,"CN 105777 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,104,104,119,140,"Sp17",2.06122448979592,0.009615,83,36,11.7,11.1,103.693173931536
2061,31,"CN 105777 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,24,105,105,130,141,"Ne17",3.27522935779817,0.009524,81,36,19.4,10.8,54.2928231827898
2476,31,"CN 105777 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,8,95,95,118,136,"Ne17",2.90825688073395,0.010526,87,41,19.4,10.8,54.2928231827898
2926,31,"CN 105777 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,9,92,92,119,134,"Ne17",2.79816513761468,0.01087,83,42,19.4,10.8,54.2928231827898
1221,31,"CN 105777 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,13,86,86,111,137,"Mo17",1.53731343283582,0.011628,73,51,11.8,11.5,96.6416163725766
1446,31,"CN 105777 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,13,87,87,111,137,"Mo17",1.59701492537313,0.011494,74,50,11.8,11.5,96.6416163725766
1779,31,"CN 105777 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,11,87,87,112,140,"Mo17",1.59701492537313,0.011494,76,53,11.8,11.5,96.6416163725766
97,31,"CN 105777 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,128,128,153,163,"It17",3.24561403508772,0.007812,109,35,11.2,10.8,116.176647556367
600,31,"CN 105777 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,23,128,128,146,173,"It17",3.24561403508772,0.007812,105,45,11.2,10.8,116.176647556367
715,31,"CN 105777 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,127,127,148,166,"It17",3.17543859649123,0.007874,105,39,11.2,10.8,116.176647556367
2039,31,"CN 105777 AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,52,52,70,88,"Us18",1.8,0.019231,34,36,15.8,14.3,52.0248842161877
2642,31,"CN 105777 AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,70,93,"Us18",1.66666666666667,0.019608,33,42,15.8,14.3,52.0248842161877
2762,31,"CN 105777 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,55,55,75,92,"Us18",2.2,0.018182,37,37,15.8,14.3,52.0248842161877
5592,31,"CN 105777 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,59,59,NA,NA,"In16",3,0.016949,52,NA,17.6,10.9,60.9347388946438
6054,31,"CN 105777 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,8,63,63,NA,NA,"In16",3.2962962962963,0.015873,55,NA,17.6,10.9,60.9347388946438
1280,31,"CN 105777 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,62,62,NA,NA,"In17",3.04255319148936,0.016129,56,NA,20.6,10.7,50.7397887992643
1416,31,"CN 105777 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,64,64,NA,NA,"In17",3.21276595744681,0.015625,58,NA,20.6,10.7,50.7397887992643
5003,32,"CN 105789 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,40,40,55,74,"Su18",1.54545454545455,0.025,27,34,17.6,16.1,40
5411,32,"CN 105789 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,40,40,55,76,"Su18",1.54545454545455,0.025,29,36,17.6,16.1,40
5884,32,"CN 105789 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,40,40,55,76,"Su18",1.54545454545455,0.025,28,36,17.6,16.1,40
1200,32,"CN 105789 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,114,114,130,156,"It16",2.05263157894737,0.008772,90,42,10.6,10.8,137.107179142834
1591,32,"CN 105789 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,114,114,130,156,"It16",2.05263157894737,0.008772,90,42,10.6,10.8,137.107179142834
1922,32,"CN 105789 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,113,113,134,163,"It16",1.98245614035088,0.00885,90,50,10.6,10.8,137.107179142834
176,32,"CN 105789 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,43,43,60,89,"Su16",1.2,0.023256,30,46,16.7,15.9,42.7945499494695
1142,32,"CN 105789 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,48,48,60,92,"Ro16",3.25,0.020833,39,44,17.2,16.2,40.7712242971407
1696,32,"CN 105789 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,62,88,"Ro16",2.25,0.022727,35,44,17.2,16.2,40.7712242971407
1931,32,"CN 105789 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,41,41,60,88,"Ro16",1.5,0.02439,33,47,17.2,16.2,40.7712242971407
446,32,"CN 105789 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,15,44,44,60,90,"Su16",1.4,0.022727,29,46,16.7,15.9,42.7945499494695
973,32,"CN 105789 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,15,44,44,59,90,"Su16",1.4,0.022727,29,46,16.7,15.9,42.7945499494695
4101,32,"CN 105789 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,117,127,"Sp16",1.5,0.010309,72,30,12.5,10.9,97.0026190707149
4571,32,"CN 105789 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,109,127,"Sp16",1.5,0.010309,72,30,12.5,10.9,97.0026190707149
4815,32,"CN 105789 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,109,127,"Sp16",1.5,0.010309,72,30,12.5,10.9,97.0026190707149
2387,32,"CN 105789 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,101,101,121,145,"Mo16",2.50724637681159,0.009901,91,44,12,10.8,106.192087872591
2630,32,"CN 105789 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,9,101,101,121,142,"Mo16",2.50724637681159,0.009901,92,41,12,10.8,106.192087872591
2776,32,"CN 105789 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,9,101,101,121,144,"Mo16",2.50724637681159,0.009901,92,43,12,10.8,106.192087872591
329,32,"CN 105789 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,75,75,92,107,"Ba16",3.33333333333333,0.013333,69,32,18.6,10.8,51.4750233947382
615,32,"CN 105789 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,76,76,93,108,"Ba16",3.38888888888889,0.013158,70,32,18.6,10.8,51.4750233947382
1070,32,"CN 105789 AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,74,74,91,106,"Ba16",3.27777777777778,0.013514,68,32,18.6,10.8,51.4750233947382
3286,32,"CN 105789 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,11,104,104,NA,145,"Ne16",3.06315789473684,0.009615,93,41,19.2,11,48.5332384238893
3438,32,"CN 105789 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,11,100,100,120,128,"Ne16",2.89473684210526,0.01,89,28,19.2,11,48.5332384238893
4045,32,"CN 105789 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,23,101,101,119,128,"Ne16",2.93684210526316,0.009901,78,27,19.2,11,48.5332384238893
6286,32,"CN 105789 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,38,38,56,72,"Ro17",1.8695652173913,0.026316,29,34,17.5,16.4,39.6045234458779
6453,32,"CN 105789 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,39,39,57,72,"Ro17",2.04347826086957,0.025641,29,33,17.5,16.4,39.6045234458779
6915,32,"CN 105789 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,39,39,57,73,"Ro17",2.04347826086957,0.025641,29,34,17.5,16.4,39.6045234458779
5185,32,"CN 105789 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,45,45,65,80,"Su17",2.28,0.022222,30,35,15.7,16.1,45.2113631225981
5679,32,"CN 105789 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,46,46,62,79,"Su17",2.44,0.021739,31,33,15.7,16.1,45.2113631225981
5820,32,"CN 105789 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,41,41,61,79,"Su17",1.64,0.02439,30,38,15.7,16.1,45.2113631225981
149,32,"CN 105789 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,69,69,81,96,"Ba17",2.57377049180328,0.014493,63,27,21.7,11,40.9901539548141
347,32,"CN 105789 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,68,68,82,94,"Ba17",2.50819672131148,0.014706,62,26,21.7,11,40.9901539548141
840,32,"CN 105789 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,70,70,83,94,"Ba17",2.63934426229508,0.014286,63,24,21.7,11,40.9901539548141
2137,32,"CN 105789 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,97,97,113,124,"Sp17",1.48979591836735,0.010309,76,27,11.7,11.1,106.801035148495
2551,32,"CN 105789 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,97,97,111,123,"Sp17",1.48979591836735,0.010309,76,26,11.7,11.1,106.801035148495
2834,32,"CN 105789 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,97,97,113,124,"Sp17",1.48979591836735,0.010309,76,27,11.7,11.1,106.801035148495
2314,32,"CN 105789 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,9,108,108,130,139,"Ne17",3.38532110091743,0.009259,99,31,19.4,10.8,48.4490707095553
2385,32,"CN 105789 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,9,104,104,129,138,"Ne17",3.23853211009174,0.009615,95,34,19.4,10.8,48.4490707095553
2946,32,"CN 105789 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,9,101,101,119,138,"Ne17",3.12844036697248,0.009901,92,37,19.4,10.8,48.4490707095553
1036,32,"CN 105789 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,16,92,92,115,138,"Mo17",1.8955223880597,0.01087,76,46,11.8,11.5,99.5029952952943
1518,32,"CN 105789 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,14,92,92,115,137,"Mo17",1.8955223880597,0.01087,78,45,11.8,11.5,99.5029952952943
1937,32,"CN 105789 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,15,90,90,111,138,"Mo17",1.77611940298507,0.011111,75,48,11.8,11.5,99.5029952952943
33,32,"CN 105789 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,117,117,139,158,"It17",2.47368421052632,0.008547,98,41,11.2,10.8,121.8982368514
399,32,"CN 105789 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,120,120,140,154,"It17",2.68421052631579,0.008333,101,34,11.2,10.8,121.8982368514
809,32,"CN 105789 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,120,120,138,159,"It17",2.68421052631579,0.008333,98,39,11.2,10.8,121.8982368514
2488,32,"CN 105789 AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,69,75,"Us18",1.66666666666667,0.019608,33,24,15.8,14.3,50.3470070640724
2691,32,"CN 105789 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,69,77,"Us18",1.66666666666667,0.019608,33,26,15.8,14.3,50.3470070640724
5278,32,"CN 105789 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,51,51,NA,NA,"In16",2.40740740740741,0.019608,45,NA,17.6,10.9,55.420084238528
5725,32,"CN 105789 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,60,60,NA,NA,"In16",3.07407407407407,0.016667,53,NA,17.6,10.9,55.420084238528
5842,32,"CN 105789 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,56,56,NA,NA,"In16",2.77777777777778,0.017857,49,NA,17.6,10.9,55.420084238528
1209,32,"CN 105789 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,4,71,71,NA,NA,"In17",3.80851063829787,0.014085,67,NA,20.6,10.7,44.7899009109577
1567,32,"CN 105789 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,73,73,NA,NA,"In17",3.97872340425532,0.013699,68,NA,20.6,10.7,44.7899009109577
1695,32,"CN 105789 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,69,69,NA,NA,"In17",3.63829787234043,0.014493,63,NA,20.6,10.7,44.7899009109577
5165,33,"CN 105791 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,42,42,64,91,"Su18",1.90909090909091,0.02381,30,49,17.6,16.1,42.3274451154128
5520,33,"CN 105791 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,43,43,62,87,"Su18",2.09090909090909,0.023256,32,44,17.6,16.1,42.3274451154128
5866,33,"CN 105791 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,42,42,64,93,"Su18",1.90909090909091,0.02381,30,51,17.6,16.1,42.3274451154128
1229,33,"CN 105791 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,114,114,130,164,"It16",2.05263157894737,0.008772,90,50,10.6,10.8,164.57968074769
1442,33,"CN 105791 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,31,114,114,133,175,"It16",2.05263157894737,0.008772,83,61,10.6,10.8,164.57968074769
1930,33,"CN 105791 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,120,120,145,168,"It16",2.47368421052632,0.008333,97,48,10.6,10.8,164.57968074769
1288,33,"CN 105791 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,10,45,45,62,96,"Ro16",2.5,0.022222,35,51,17.2,16.2,43.8939862469261
1491,33,"CN 105791 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,64,96,"Ro16",2.25,0.022727,35,52,17.2,16.2,43.8939862469261
1933,33,"CN 105791 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,10,44,44,61,92,"Ro16",2.25,0.022727,34,48,17.2,16.2,43.8939862469261
364,33,"CN 105791 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,44,44,65,95,"Su16",1.4,0.022727,27,51,16.7,15.9,46.3826564963423
647,33,"CN 105791 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,45,45,62,94,"Su16",1.6,0.022222,28,49,16.7,15.9,46.3826564963423
865,33,"CN 105791 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,45,45,63,95,"Su16",1.6,0.022222,28,50,16.7,15.9,46.3826564963423
4194,33,"CN 105791 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,118,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,97.0026190707149
4574,33,"CN 105791 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,114,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,97.0026190707149
4979,33,"CN 105791 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,109,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,97.0026190707149
5982,33,"CN 105791 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,43,43,95,105,"In16",1.81481481481481,0.023256,36,62,17.6,10.9,46.3721519769994
2145,33,"CN 105791 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,80,80,121,142,"Mo16",1.28985507246377,0.0125,70,62,12,10.8,109.100330644212
2498,33,"CN 105791 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,80,80,121,142,"Mo16",1.28985507246377,0.0125,70,62,12,10.8,109.100330644212
164,33,"CN 105791 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,59,59,81,100,"Ba16",2.44444444444444,0.016949,54,41,18.6,10.8,42.1371420338298
442,33,"CN 105791 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,60,60,82,101,"Ba16",2.5,0.016667,55,41,18.6,10.8,42.1371420338298
822,33,"CN 105791 AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,60,60,82,102,"Ba16",2.5,0.016667,55,42,18.6,10.8,42.1371420338298
3162,33,"CN 105791 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,8,81,81,NA,NA,"Ne16",2.09473684210526,0.012346,73,NA,19.2,11,39.7843933905621
3739,33,"CN 105791 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,8,77,77,111,124,"Ne16",1.92631578947368,0.012987,69,47,19.2,11,39.7843933905621
3843,33,"CN 105791 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,26,82,82,106,121,"Ne16",2.13684210526316,0.012195,56,39,19.2,11,39.7843933905621
6117,33,"CN 105791 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,38,38,60,82,"Ro17",1.8695652173913,0.026316,28,44,17.5,16.4,42.5106471912618
6607,33,"CN 105791 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,39,39,57,80,"Ro17",2.04347826086957,0.025641,30,41,17.5,16.4,42.5106471912618
7049,33,"CN 105791 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,39,39,57,77,"Ro17",2.04347826086957,0.025641,30,38,17.5,16.4,42.5106471912618
5209,33,"CN 105791 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,44,44,64,83,"Su17",2.12,0.022727,33,39,15.7,16.1,51.4613856297612
5707,33,"CN 105791 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,45,45,65,79,"Su17",2.28,0.022222,30,34,15.7,16.1,51.4613856297612
5813,33,"CN 105791 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,12,46,46,67,81,"Su17",2.44,0.021739,34,35,15.7,16.1,51.4613856297612
1214,33,"CN 105791 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,55,55,97,101,"In17",2.4468085106383,0.018182,47,46,20.6,10.7,35.579097028276
1562,33,"CN 105791 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,52,52,NA,NA,"In17",2.19148936170213,0.019231,44,NA,20.6,10.7,35.579097028276
1672,33,"CN 105791 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,52,52,91,98,"In17",2.19148936170213,0.019231,44,46,20.6,10.7,35.579097028276
103,33,"CN 105791 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,57,57,73,101,"Ba17",1.78688524590164,0.017544,50,44,21.7,11,32.623268245102
492,33,"CN 105791 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,56,56,71,93,"Ba17",1.72131147540984,0.017857,50,37,21.7,11,32.623268245102
712,33,"CN 105791 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,56,56,70,90,"Ba17",1.72131147540984,0.017857,50,34,21.7,11,32.623268245102
2138,33,"CN 105791 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,97,97,113,128,"Sp17",1.48979591836735,0.010309,76,31,11.7,11.1,115.973471053919
2329,33,"CN 105791 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,104,104,113,126,"Sp17",2.06122448979592,0.009615,83,22,11.7,11.1,115.973471053919
2784,33,"CN 105791 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,97,97,104,126,"Sp17",1.48979591836735,0.010309,76,29,11.7,11.1,115.973471053919
2153,33,"CN 105791 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,11,82,82,114,135,"Ne17",2.43119266055046,0.012195,71,53,19.4,10.8,39.2193364460946
2619,33,"CN 105791 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,8,65,65,115,134,"Ne17",1.80733944954128,0.015385,57,69,19.4,10.8,39.2193364460946
2888,33,"CN 105791 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,9,83,83,114,136,"Ne17",2.46788990825688,0.012048,74,53,19.4,10.8,39.2193364460946
1261,33,"CN 105791 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,15,86,86,104,NA,"Mo17",1.53731343283582,0.011628,71,NA,11.8,11.5,111.087982519923
