"Entry","Name","Expt","ExptShort","DTF","RDTF","T_mean","P_mean","Predicted_DTF"
43,"DPL 62 AGL","Metaponto, Italy 2017","It17",122.333333333333,0.008178,11.2,10.8,105.779954865765
44,"Eston AGL","Rosthern, Canada 2016","Ro16",44.6666666666667,0.0223976666666667,17.2,16.2,47.6703710804205
44,"Eston AGL","Rosthern, Canada 2017","Ro17",45,0.022222,17.5,16.4,46.4587739878864
44,"Eston AGL","Sutherland, Canada 2016","Su16",49.6666666666667,0.020136,16.7,15.9,49.6622963845848
44,"Eston AGL","Sutherland, Canada 2017","Su17",49,0.0204246666666667,15.7,16.1,49.6460407896648
44,"Eston AGL","Sutherland, Canada 2018","Su18",44.3333333333333,0.022574,17.6,16.1,47.7725588072237
44,"Eston AGL","Central Ferry, USA 2018","Us18",56,0.0179526666666667,15.8,14.3,61.0386008657237
44,"Eston AGL","Bhopal, India 2016","In16",84,0.011905,17.6,10.9,100.486511488374
44,"Eston AGL","Bhopal, India 2017","In17",83,0.012048,20.6,10.7,92.7945728478629
44,"Eston AGL","Jessore, Bangladesh 2016","Ba16",76.6666666666667,0.013044,18.6,10.8,98.4623810059287
44,"Eston AGL","Jessore, Bangladesh 2017","Ba17",84.3333333333333,0.0118673333333333,21.7,11,84.2649289365766
44,"Eston AGL","Bardiya, Nepal 2016","Ne16",111.333333333333,0.00903266666666667,19.2,11,92.3535248500009
44,"Eston AGL","Bardiya, Nepal 2017","Ne17",122.666666666667,0.008156,19.4,10.8,95.3401227426433
44,"Eston AGL","Cordoba, Spain 2016","Sp16",115.333333333333,0.008673,12.5,10.9,127.693425129606
44,"Eston AGL","Cordoba, Spain 2017","Sp17",126.333333333333,0.007921,11.7,11.1,126.246686024492
44,"Eston AGL","Marchouch, Morocco 2016","Mo16",128.333333333333,0.007792,12,10.8,134.91253509082
44,"Eston AGL","Marchouch, Morocco 2017","Mo17",137,0.00730166666666667,11.8,11.5,113.542660790864
44,"Eston AGL","Metaponto, Italy 2016","It16",129.666666666667,0.00771433333333333,10.6,10.8,146.409476635629
44,"Eston AGL","Metaponto, Italy 2017","It17",142.666666666667,0.007013,11.2,10.8,141.250733011214
45,"Gudo AGL","Rosthern, Canada 2016","Ro16",45,0.0222293333333333,17.2,16.2,44.609847334065
45,"Gudo AGL","Rosthern, Canada 2017","Ro17",42.3333333333333,0.0236423333333333,17.5,16.4,43.5528881219217
45,"Gudo AGL","Sutherland, Canada 2016","Su16",46.3333333333333,0.021585,16.7,15.9,46.3284688441047
45,"Gudo AGL","Sutherland, Canada 2017","Su17",45.3333333333333,0.0220956666666667,15.7,16.1,46.0307116275254
45,"Gudo AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,44.811589993256
45,"Gudo AGL","Central Ferry, USA 2018","Us18",61,0.016398,15.8,14.3,56.4988174428617
45,"Gudo AGL","Bhopal, India 2016","In16",67,0.014925,17.6,10.9,94.3609225258175
45,"Gudo AGL","Bhopal, India 2017","In17",74,0.013514,20.6,10.7,90.2517525184551
45,"Gudo AGL","Jessore, Bangladesh 2016","Ba16",92,0.0108706666666667,18.6,10.8,93.6037887108119
45,"Gudo AGL","Jessore, Bangladesh 2017","Ba17",82.6666666666667,0.0120983333333333,21.7,11,82.6560132249622
45,"Gudo AGL","Bardiya, Nepal 2016","Ne16",107,0.00935066666666667,19.2,11,88.3340471898087
45,"Gudo AGL","Bardiya, Nepal 2017","Ne17",118,0.008475,19.4,10.8,91.4730414989992
45,"Gudo AGL","Cordoba, Spain 2016","Sp16",109,0.009174,12.5,10.9,110.973500580594
45,"Gudo AGL","Cordoba, Spain 2017","Sp17",108.666666666667,0.009213,11.7,11.1,108.542277216976
45,"Gudo AGL","Marchouch, Morocco 2016","Mo16",112.333333333333,0.00890266666666667,12,10.8,115.871106796512
45,"Gudo AGL","Marchouch, Morocco 2017","Mo17",98.6666666666667,0.010138,11.8,11.5,98.5659140480572
45,"Gudo AGL","Metaponto, Italy 2016","It16",121,0.008264,10.6,10.8,122.028842988935
45,"Gudo AGL","Metaponto, Italy 2017","It17",127.666666666667,0.00783266666666667,11.2,10.8,119.311457270139
46,"IG 1046 AGL","Rosthern, Canada 2016","Ro16",45.3333333333333,0.022061,17.2,16.2,46.0328655044323
46,"IG 1046 AGL","Rosthern, Canada 2017","Ro17",42.6666666666667,0.023449,17.5,16.4,44.8426689873328
46,"IG 1046 AGL","Sutherland, Canada 2016","Su16",48,0.0208393333333333,16.7,15.9,47.9861799801657
46,"IG 1046 AGL","Sutherland, Canada 2017","Su17",47.3333333333333,0.021135,15.7,16.1,47.8209646188623
46,"IG 1046 AGL","Sutherland, Canada 2018","Su18",42.3333333333333,0.0236253333333333,17.6,16.1,46.1919431879354
46,"IG 1046 AGL","Central Ferry, USA 2018","Us18",56.6666666666667,0.017698,15.8,14.3,59.4922662588929
46,"IG 1046 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,103.250073892991
46,"IG 1046 AGL","Bhopal, India 2017","In17",76.5,0.013086,20.6,10.7,96.2509647257348
46,"IG 1046 AGL","Jessore, Bangladesh 2016","Ba16",65.6666666666667,0.0152296666666667,18.6,10.8,101.592001828572
46,"IG 1046 AGL","Jessore, Bangladesh 2017","Ba17",87,0.0115066666666667,21.7,11,86.9061413673233
46,"IG 1046 AGL","Bardiya, Nepal 2016","Ne16",124.666666666667,0.00802166666666667,19.2,11,94.9098323977159
46,"IG 1046 AGL","Bardiya, Nepal 2017","Ne17",124.333333333333,0.008046,19.4,10.8,98.4852308163495
46,"IG 1046 AGL","Cordoba, Spain 2016","Sp16",120.333333333333,0.00831433333333333,12.5,10.9,129.773927930892
46,"IG 1046 AGL","Cordoba, Spain 2017","Sp17",127.333333333333,0.00785533333333333,11.7,11.1,127.302045319528
46,"IG 1046 AGL","Marchouch, Morocco 2016","Mo16",134,0.007463,12,10.8,137.333035120861
46,"IG 1046 AGL","Marchouch, Morocco 2017","Mo17",130.666666666667,0.00765333333333333,11.8,11.5,113.450430395845
46,"IG 1046 AGL","Metaponto, Italy 2016","It16",144.666666666667,0.006913,10.6,10.8,148.408183008934
46,"IG 1046 AGL","Metaponto, Italy 2017","It17",142,0.00704366666666667,11.2,10.8,143.45026781327
47,"IG 1706 AGL","Rosthern, Canada 2016","Ro16",44.3333333333333,0.0225586666666667,17.2,16.2,43.0774838699248
47,"IG 1706 AGL","Rosthern, Canada 2017","Ro17",43.3333333333333,0.0231196666666667,17.5,16.4,41.9104498640036
47,"IG 1706 AGL","Sutherland, Canada 2016","Su16",45,0.022222,16.7,15.9,45.0004500045
47,"IG 1706 AGL","Sutherland, Canada 2017","Su17",46,0.021746,15.7,16.1,44.8692159494613
47,"IG 1706 AGL","Sutherland, Canada 2018","Su18",43,0.023256,17.6,16.1,43.2212609107468
47,"IG 1706 AGL","Central Ferry, USA 2018","Us18",54.5,0.0183505,15.8,14.3,56.4284574691269
47,"IG 1706 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,101.848477772651
47,"IG 1706 AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,93.914327077899
47,"IG 1706 AGL","Jessore, Bangladesh 2016","Ba16",87.6666666666667,0.0114073333333333,18.6,10.8,99.9037710398371
47,"IG 1706 AGL","Jessore, Bangladesh 2017","Ba17",84,0.0119083333333333,21.7,11,83.9748075577326
47,"IG 1706 AGL","Bardiya, Nepal 2016","Ne16",120.333333333333,0.00833333333333333,19.2,11,92.6765169171268
47,"IG 1706 AGL","Bardiya, Nepal 2017","Ne17",130.333333333333,0.00769333333333333,19.4,10.8,96.4559345140176
47,"IG 1706 AGL","Cordoba, Spain 2016","Sp16",124.666666666667,0.008023,12.5,10.9,132.669002346244
47,"IG 1706 AGL","Cordoba, Spain 2017","Sp17",130,0.007692,11.7,11.1,130.005200208008
47,"IG 1706 AGL","Marchouch, Morocco 2016","Mo16",129.333333333333,0.007732,12,10.8,141.686954680507
47,"IG 1706 AGL","Marchouch, Morocco 2017","Mo17",125.666666666667,0.007958,11.8,11.5,114.139542156251
47,"IG 1706 AGL","Metaponto, Italy 2016","It16",147.333333333333,0.00678833333333333,10.6,10.8,155.480631344972
47,"IG 1706 AGL","Metaponto, Italy 2017","It17",144.333333333333,0.00692933333333333,11.2,10.8,149.253363893857
48,"IG 1959 AGL","Rosthern, Canada 2016","Ro16",44.3333333333333,0.0225586666666667,17.2,16.2,45.3822521365255
48,"IG 1959 AGL","Rosthern, Canada 2017","Ro17",43.6666666666667,0.0229033333333333,17.5,16.4,44.2130853874039
48,"IG 1959 AGL","Sutherland, Canada 2016","Su16",47.3333333333333,0.0211413333333333,16.7,15.9,47.3007063572149
48,"IG 1959 AGL","Sutherland, Canada 2017","Su17",47.3333333333333,0.021129,15.7,16.1,47.1419702628452
48,"IG 1959 AGL","Sutherland, Canada 2018","Su18",44,0.022735,17.6,16.1,45.5371215688761
48,"IG 1959 AGL","Central Ferry, USA 2018","Us18",53,0.0188726666666667,15.8,14.3,58.5823404569446
48,"IG 1959 AGL","Bhopal, India 2016","In16",58.5,0.017095,17.6,10.9,101.223491472046
48,"IG 1959 AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,94.3852596250147
48,"IG 1959 AGL","Jessore, Bangladesh 2016","Ba16",75.5,0.0132455,18.6,10.8,99.5989230091221
48,"IG 1959 AGL","Jessore, Bangladesh 2017","Ba17",85.3333333333333,0.0117246666666667,21.7,11,85.2902712230625
48,"IG 1959 AGL","Bardiya, Nepal 2016","Ne16",122.333333333333,0.00818066666666667,19.2,11,93.1011861123105
48,"IG 1959 AGL","Bardiya, Nepal 2017","Ne17",121.666666666667,0.00822233333333333,19.4,10.8,96.5713128603168
48,"IG 1959 AGL","Cordoba, Spain 2016","Sp16",120.666666666667,0.00829033333333333,12.5,10.9,127.025207405973
48,"IG 1959 AGL","Cordoba, Spain 2017","Sp17",124.666666666667,0.00802233333333333,11.7,11.1,124.652013130012
48,"IG 1959 AGL","Marchouch, Morocco 2016","Mo16",126,0.007937,12,10.8,134.347319806519
48,"IG 1959 AGL","Marchouch, Morocco 2017","Mo17",118.666666666667,0.00842766666666667,11.8,11.5,111.222509436198
48,"IG 1959 AGL","Metaponto, Italy 2016","It16",143,0.006994,10.6,10.8,145.084366658927
48,"IG 1959 AGL","Metaponto, Italy 2017","It17",140.666666666667,0.00711,11.2,10.8,140.279586374793
49,"IG 4258 AGL","Rosthern, Canada 2016","Ro16",43.6666666666667,0.0229196666666667,17.2,16.2,43.2939816827776
49,"IG 4258 AGL","Rosthern, Canada 2017","Ro17",41.3333333333333,0.0241966666666667,17.5,16.4,42.2624878680518
49,"IG 4258 AGL","Sutherland, Canada 2016","Su16",45,0.0222293333333333,16.7,15.9,44.9856046065259
49,"IG 4258 AGL","Sutherland, Canada 2017","Su17",44.3333333333333,0.0226226666666667,15.7,16.1,45.0521373988011
49,"IG 4258 AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,43.3493017164879
49,"IG 4258 AGL","Central Ferry, USA 2018","Us18",51.3333333333333,0.0194823333333333,15.8,14.3,54.3250475936888
49,"IG 4258 AGL","Bhopal, India 2016","In16",63.6666666666667,0.0160233333333333,17.6,10.9,83.3996589899717
49,"IG 4258 AGL","Bhopal, India 2017","In17",74,0.013514,20.6,10.7,77.2732290296987
49,"IG 4258 AGL","Jessore, Bangladesh 2016","Ba16",83.3333333333333,0.0120016666666667,18.6,10.8,81.7238990927215
49,"IG 4258 AGL","Jessore, Bangladesh 2017","Ba17",71,0.014085,21.7,11,70.997515086972
49,"IG 4258 AGL","Bardiya, Nepal 2016","Ne16",98.3333333333333,0.0101696666666667,19.2,11,77.2932488596922
49,"IG 4258 AGL","Bardiya, Nepal 2017","Ne17",106,0.009438,19.4,10.8,79.3433814409615
49,"IG 4258 AGL","Cordoba, Spain 2016","Sp16",95.3333333333333,0.010496,12.5,10.9,103.626433757176
49,"IG 4258 AGL","Cordoba, Spain 2017","Sp17",103,0.009709,11.7,11.1,102.997219075085
49,"IG 4258 AGL","Marchouch, Morocco 2016","Mo16",108,0.009259,12,10.8,108.606432792604
49,"IG 4258 AGL","Marchouch, Morocco 2017","Mo17",96.3333333333333,0.0103843333333333,11.8,11.5,94.2769944273873
49,"IG 4258 AGL","Metaponto, Italy 2016","It16",120.666666666667,0.008287,10.6,10.8,116.752972255843
49,"IG 4258 AGL","Metaponto, Italy 2017","It17",126.666666666667,0.00789533333333333,11.2,10.8,113.116609424868
50,"IG 4781 AGL","Rosthern, Canada 2016","Ro16",49.5,0.020204,17.2,16.2,52.8618814044962
50,"IG 4781 AGL","Rosthern, Canada 2017","Ro17",49.6666666666667,0.0201413333333333,17.5,16.4,51.5666457323805
50,"IG 4781 AGL","Sutherland, Canada 2016","Su16",55,0.018186,16.7,15.9,54.987352908831
50,"IG 4781 AGL","Sutherland, Canada 2017","Su17",54.6666666666667,0.0183023333333333,15.7,16.1,55.0040220982344
50,"IG 4781 AGL","Sutherland, Canada 2018","Su18",48.3333333333333,0.0206976666666667,17.6,16.1,52.9576750504756
50,"IG 4781 AGL","Central Ferry, USA 2018","Us18",62.6666666666667,0.015969,15.8,14.3,66.9372714359584
50,"IG 4781 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,106.236862452053
50,"IG 4781 AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,98.4452544350077
50,"IG 4781 AGL","Jessore, Bangladesh 2016","Ba16",NA,0.009615,18.6,10.8,104.160625678489
50,"IG 4781 AGL","Jessore, Bangladesh 2017","Ba17",90,0.011111,21.7,11,90.0009000090001
50,"IG 4781 AGL","Bardiya, Nepal 2016","Ne16",144,0.006944,19.2,11,98.1678207570291
50,"IG 4781 AGL","Bardiya, Nepal 2017","Ne17",141.666666666667,0.00705966666666667,19.4,10.8,101.047327422155
50,"IG 4781 AGL","Cordoba, Spain 2016","Sp16",122.5,0.0081745,12.5,10.9,132.851013240525
50,"IG 4781 AGL","Cordoba, Spain 2017","Sp17",131.666666666667,0.00759566666666667,11.7,11.1,131.654013253171
50,"IG 4781 AGL","Marchouch, Morocco 2016","Mo16",130.666666666667,0.00765333333333333,12,10.8,139.660129827097
50,"IG 4781 AGL","Marchouch, Morocco 2017","Mo17",126.666666666667,0.00789733333333333,11.8,11.5,119.601365934731
50,"IG 4781 AGL","Metaponto, Italy 2016","It16",147.666666666667,0.00677233333333333,10.6,10.8,150.543538220744
50,"IG 4781 AGL","Metaponto, Italy 2017","It17",145,0.00689666666666667,11.2,10.8,145.678230030531
51,"IG 858 AGL","Rosthern, Canada 2016","Ro16",45,0.0222436666666667,17.2,16.2,46.3738996856057
51,"IG 858 AGL","Rosthern, Canada 2017","Ro17",44.6666666666667,0.0223903333333333,17.5,16.4,45.1851061443174
51,"IG 858 AGL","Sutherland, Canada 2016","Su16",48.3333333333333,0.0206913333333333,16.7,15.9,48.3294132809228
51,"IG 858 AGL","Sutherland, Canada 2017","Su17",48,0.020833,15.7,16.1,48.311304098077
51,"IG 858 AGL","Sutherland, Canada 2018","Su18",43.3333333333333,0.0230796666666667,17.6,16.1,46.475028033146
51,"IG 858 AGL","Central Ferry, USA 2018","Us18",54.3333333333333,0.0184146666666667,15.8,14.3,59.5296921114096
51,"IG 858 AGL","Bhopal, India 2016","In16",74.5,0.0136,17.6,10.9,98.7776318969063
51,"IG 858 AGL","Bhopal, India 2017","In17",62,0.016129,20.6,10.7,91.1005671683387
51,"IG 858 AGL","Jessore, Bangladesh 2016","Ba16",79.5,0.012579,18.6,10.8,96.7577154552429
51,"IG 858 AGL","Jessore, Bangladesh 2017","Ba17",82.6666666666667,0.0121076666666667,21.7,11,82.5922968917766
51,"IG 858 AGL","Bardiya, Nepal 2016","Ne16",121.333333333333,0.00824566666666667,19.2,11,90.6490236461561
51,"IG 858 AGL","Bardiya, Nepal 2017","Ne17",125,0.00800533333333333,19.4,10.8,93.6378005568264
51,"IG 858 AGL","Cordoba, Spain 2016","Sp16",119,0.008403,12.5,10.9,126.127442809006
51,"IG 858 AGL","Cordoba, Spain 2017","Sp17",124.666666666667,0.00802233333333333,11.7,11.1,124.652013130012
51,"IG 858 AGL","Marchouch, Morocco 2016","Mo16",130,0.007692,12,10.8,133.437105520825
51,"IG 858 AGL","Marchouch, Morocco 2017","Mo17",122,0.00819766666666667,11.8,11.5,111.834602848231
51,"IG 858 AGL","Metaponto, Italy 2016","It16",141.333333333333,0.007083,10.6,10.8,145.105306311567
51,"IG 858 AGL","Metaponto, Italy 2017","It17",144.333333333333,0.00692866666666667,11.2,10.8,139.863803415897
52,"ILL 10657 AGL","Rosthern, Canada 2016","Ro16",43.3333333333333,0.023113,17.2,16.2,41.6929802861548
52,"ILL 10657 AGL","Rosthern, Canada 2017","Ro17",41.3333333333333,0.0242066666666667,17.5,16.4,40.6975446144805
52,"ILL 10657 AGL","Sutherland, Canada 2016","Su16",43.3333333333333,0.0230796666666667,16.7,15.9,43.3281820939066
52,"ILL 10657 AGL","Sutherland, Canada 2017","Su17",44.3333333333333,0.0225666666666667,15.7,16.1,43.4575054143422
52,"ILL 10657 AGL","Sutherland, Canada 2018","Su18",42,0.0238186666666667,17.6,16.1,41.7209327924289
52,"ILL 10657 AGL","Central Ferry, USA 2018","Us18",50.3333333333333,0.0198693333333333,15.8,14.3,52.2395317022905
52,"ILL 10657 AGL","Bhopal, India 2016","In16",53,0.018868,17.6,10.9,79.0651733843825
52,"ILL 10657 AGL","Bhopal, India 2017","In17",59.6666666666667,0.0168836666666667,20.6,10.7,72.8614204127093
52,"ILL 10657 AGL","Jessore, Bangladesh 2016","Ba16",76.6666666666667,0.013044,18.6,10.8,77.3144856452187
52,"ILL 10657 AGL","Jessore, Bangladesh 2017","Ba17",67,0.0149323333333333,21.7,11,66.9687702301494
52,"ILL 10657 AGL","Bardiya, Nepal 2016","Ne16",100,0.010014,19.2,11,73.141802349737
52,"ILL 10657 AGL","Bardiya, Nepal 2017","Ne17",107.666666666667,0.00929033333333333,19.4,10.8,74.9767363419208
52,"ILL 10657 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,99.2372536022544
52,"ILL 10657 AGL","Cordoba, Spain 2017","Sp17",99,0.010109,11.7,11.1,98.9217528934613
52,"ILL 10657 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,104.089712712822
52,"ILL 10657 AGL","Marchouch, Morocco 2017","Mo17",92,0.01087,11.8,11.5,90.6597287902063
52,"ILL 10657 AGL","Metaponto, Italy 2016","It16",114,0.008772,10.6,10.8,112.342496399133
52,"ILL 10657 AGL","Metaponto, Italy 2017","It17",119.333333333333,0.00838066666666667,11.2,10.8,108.650612412351
53,"ILL 10748 AGL","Rosthern, Canada 2016","Ro16",46,0.021746,17.2,16.2,46.6217331422622
53,"ILL 10748 AGL","Rosthern, Canada 2017","Ro17",46,0.021759,17.5,16.4,45.5995114440138
53,"ILL 10748 AGL","Sutherland, Canada 2016","Su16",48.3333333333333,0.0206976666666667,16.7,15.9,48.3146248369382
53,"ILL 10748 AGL","Sutherland, Canada 2017","Su17",48,0.020833,15.7,16.1,49.0422222524078
53,"ILL 10748 AGL","Sutherland, Canada 2018","Su18",44.3333333333333,0.022574,17.6,16.1,46.4206166394755
53,"ILL 10748 AGL","Central Ferry, USA 2018","Us18",53,0.0188726666666667,15.8,14.3,56.3059615954954
53,"ILL 10748 AGL","Bhopal, India 2016","In16",53,0.018868,17.6,10.9,72.6328004395388
53,"ILL 10748 AGL","Bhopal, India 2017","In17",54.3333333333333,0.0184066666666667,20.6,10.7,65.4145209392511
53,"ILL 10748 AGL","Jessore, Bangladesh 2016","Ba16",56.5,0.0177005,18.6,10.8,70.3014232225981
53,"ILL 10748 AGL","Jessore, Bangladesh 2017","Ba17",61,0.0164023333333333,21.7,11,60.9669355985937
53,"ILL 10748 AGL","Bardiya, Nepal 2016","Ne16",88,0.011364,19.2,11,67.1721428121306
53,"ILL 10748 AGL","Bardiya, Nepal 2017","Ne17",96.6666666666667,0.0103923333333333,19.4,10.8,67.9840610224185
53,"ILL 10748 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,93.6605240254179
53,"ILL 10748 AGL","Cordoba, Spain 2017","Sp17",95.3333333333333,0.010491,11.7,11.1,95.3197979220285
53,"ILL 10748 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,97.8061140800029
53,"ILL 10748 AGL","Marchouch, Morocco 2017","Mo17",85.3333333333333,0.0117203333333333,11.8,11.5,89.6890829005872
53,"ILL 10748 AGL","Metaponto, Italy 2016","It16",108,0.009259,10.6,10.8,106.657652787747
53,"ILL 10748 AGL","Metaponto, Italy 2017","It17",113,0.00886266666666667,11.2,10.8,102.675280287638
54,"ILL 11547 AGL","Rosthern, Canada 2016","Ro16",44.5,0.0224745,17.2,16.2,42.6871342722928
54,"ILL 11547 AGL","Rosthern, Canada 2017","Ro17",42.3333333333333,0.0236253333333333,17.5,16.4,41.6900696953096
54,"ILL 11547 AGL","Sutherland, Canada 2016","Su16",44.3333333333333,0.0225586666666667,16.7,15.9,44.3288610437969
54,"ILL 11547 AGL","Sutherland, Canada 2017","Su17",43.3333333333333,0.023113,15.7,16.1,44.6193687251713
54,"ILL 11547 AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,42.6524641719521
54,"ILL 11547 AGL","Central Ferry, USA 2018","Us18",51,0.019608,15.8,14.3,52.9311250778383
54,"ILL 11547 AGL","Bhopal, India 2016","In16",54.6666666666667,0.0183436666666667,17.6,10.9,76.2122553109296
54,"ILL 11547 AGL","Bhopal, India 2017","In17",55.3333333333333,0.0180736666666667,20.6,10.7,69.6571304172069
54,"ILL 11547 AGL","Jessore, Bangladesh 2016","Ba16",66.6666666666667,0.0150006666666667,18.6,10.8,74.2574420387364
54,"ILL 11547 AGL","Jessore, Bangladesh 2017","Ba17",64.3333333333333,0.01555,21.7,11,64.3086816720257
54,"ILL 11547 AGL","Bardiya, Nepal 2016","Ne16",98,0.0102326666666667,19.2,11,70.4715917752629
54,"ILL 11547 AGL","Bardiya, Nepal 2017","Ne17",104.5,0.0095695,19.4,10.8,71.9329919115034
54,"ILL 11547 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,96.6455851758664
54,"ILL 11547 AGL","Cordoba, Spain 2017","Sp17",97,0.010309,11.7,11.1,97.0026190707149
54,"ILL 11547 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,101.249749667822
54,"ILL 11547 AGL","Marchouch, Morocco 2017","Mo17",84.3333333333333,0.0118626666666667,11.8,11.5,89.6253827165537
54,"ILL 11547 AGL","Metaponto, Italy 2016","It16",116,0.00862866666666667,10.6,10.8,109.708884120628
54,"ILL 11547 AGL","Metaponto, Italy 2017","It17",120,0.00833333333333333,11.2,10.8,105.916445318888
55,"ILL 11548 AGL","Rosthern, Canada 2016","Ro16",43,0.023256,17.2,16.2,44.6277936193665
55,"ILL 11548 AGL","Rosthern, Canada 2017","Ro17",39.6666666666667,0.0252556666666667,17.5,16.4,43.5972761572465
55,"ILL 11548 AGL","Sutherland, Canada 2016","Su16",46.3333333333333,0.021585,16.7,15.9,46.3284688441047
55,"ILL 11548 AGL","Sutherland, Canada 2017","Su17",44.3333333333333,0.0225903333333333,15.7,16.1,46.7628490087385
55,"ILL 11548 AGL","Sutherland, Canada 2018","Su18",41.6666666666667,0.0240033333333333,17.6,16.1,44.5401630405066
55,"ILL 11548 AGL","Central Ferry, USA 2018","Us18",52.5,0.0190635,15.8,14.3,54.9744423250884
55,"ILL 11548 AGL","Bhopal, India 2016","In16",56,0.0179085,17.6,10.9,76.5601466141015
55,"ILL 11548 AGL","Bhopal, India 2017","In17",52,0.019326,20.6,10.7,69.5147096422177
55,"ILL 11548 AGL","Jessore, Bangladesh 2016","Ba16",61,0.0163963333333333,18.6,10.8,74.3897821508267
55,"ILL 11548 AGL","Jessore, Bangladesh 2017","Ba17",64.3333333333333,0.015545,21.7,11,64.3293663557414
55,"ILL 11548 AGL","Bardiya, Nepal 2016","Ne16",87.5,0.011447,19.2,11,70.7170784660664
55,"ILL 11548 AGL","Bardiya, Nepal 2017","Ne17",102,0.009824,19.4,10.8,71.9837068070673
55,"ILL 11548 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,98.0664094401597
55,"ILL 11548 AGL","Cordoba, Spain 2017","Sp17",99,0.010109,11.7,11.1,98.9217528934613
55,"ILL 11548 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,102.714061292382
55,"ILL 11548 AGL","Marchouch, Morocco 2017","Mo17",92,0.01087,11.8,11.5,91.8486605264796
55,"ILL 11548 AGL","Metaponto, Italy 2016","It16",114,0.008772,10.6,10.8,111.738778420067
55,"ILL 11548 AGL","Metaponto, Italy 2017","It17",121.666666666667,0.00822233333333333,11.2,10.8,107.68390134556
56,"ILL 11553 AGL","Rosthern, Canada 2016","Ro16",44.6666666666667,0.0223976666666667,17.2,16.2,43.5782003392301
56,"ILL 11553 AGL","Rosthern, Canada 2017","Ro17",42.3333333333333,0.0236253333333333,17.5,16.4,42.5334108565891
56,"ILL 11553 AGL","Sutherland, Canada 2016","Su16",45.3333333333333,0.0220753333333333,16.7,15.9,45.2994292271917
56,"ILL 11553 AGL","Sutherland, Canada 2017","Su17",45.6666666666667,0.021907,15.7,16.1,45.5530188142108
56,"ILL 11553 AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,43.5618122040815
56,"ILL 11553 AGL","Central Ferry, USA 2018","Us18",48.5,0.0206735,15.8,14.3,54.4718064169188
56,"ILL 11553 AGL","Bhopal, India 2016","In16",52.5,0.0190635,17.6,10.9,80.5171055325749
56,"ILL 11553 AGL","Bhopal, India 2017","In17",60,0.016667,20.6,10.7,73.5355237454975
56,"ILL 11553 AGL","Jessore, Bangladesh 2016","Ba16",73,0.0137006666666667,18.6,10.8,78.4607191101241
56,"ILL 11553 AGL","Jessore, Bangladesh 2017","Ba17",67.6666666666667,0.0147876666666667,21.7,11,67.62392083493
56,"ILL 11553 AGL","Bardiya, Nepal 2016","Ne16",99.3333333333333,0.0100896666666667,19.2,11,74.2536834994154
56,"ILL 11553 AGL","Bardiya, Nepal 2017","Ne17",100,0.010014,19.4,10.8,75.9432111594619
56,"ILL 11553 AGL","Cordoba, Spain 2016","Sp16",95.3333333333333,0.010496,12.5,10.9,102.814382249571
56,"ILL 11553 AGL","Cordoba, Spain 2017","Sp17",103,0.009709,11.7,11.1,102.997219075085
56,"ILL 11553 AGL","Marchouch, Morocco 2016","Mo16",108,0.009259,12,10.8,107.996225342653
56,"ILL 11553 AGL","Marchouch, Morocco 2017","Mo17",86.6666666666667,0.0115386666666667,11.8,11.5,94.5869131744209
56,"ILL 11553 AGL","Metaponto, Italy 2016","It16",114,0.008772,10.6,10.8,117.368096187761
56,"ILL 11553 AGL","Metaponto, Italy 2017","It17",124.666666666667,0.00802533333333333,11.2,10.8,113.159549559664
57,"ILL 11555 AGL","Rosthern, Canada 2016","Ro16",43.6666666666667,0.0229033333333333,17.2,16.2,42.6749078024015
57,"ILL 11555 AGL","Rosthern, Canada 2017","Ro17",42,0.02381,17.5,16.4,41.6748247642361
57,"ILL 11555 AGL","Sutherland, Canada 2016","Su16",44.3333333333333,0.0225586666666667,16.7,15.9,44.3288610437969
57,"ILL 11555 AGL","Sutherland, Canada 2017","Su17",44,0.0227836666666667,15.7,16.1,44.8032729853262
57,"ILL 11555 AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,42.5698974895803
