"Entry","Expt","ExptShort","DTF","Name","a","b","c","RR","Environments","aP","bP","cP","Cluster","MacroEnv","T_mean","P_mean","T_mean2","DTF_1","DTF_0","Diff","Increase","P_mean2"
190,"Rosthern, Canada 2017","Ro17",45.3333333333333,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","Temperate",17.5,16.4,NA,44.7405126928623,45.1671938775089,0.426681184646547,"P",16.5
190,"Sutherland, Canada 2017","Su17",48,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","Temperate",15.7,16.1,NA,47.7366791955407,48.2227319862132,0.486052790672524,"P",16.2
190,"Central Ferry, USA 2018","Us18",52,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","Temperate",15.8,14.3,NA,58.1720029413169,58.8953967629179,0.723393821600979,"P",14.4
190,"Bhopal, India 2017","In17",75.6666666666667,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","South Asia",20.6,10.7,NA,85.9033016888329,87.4901984873632,1.5868967985303,"P",10.8
190,"Jessore, Bangladesh 2017","Ba17",81.3333333333333,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","South Asia",21.7,11,NA,78.4644111102316,79.7862551807433,1.3218440705117,"P",11.1
190,"Bardiya, Nepal 2017","Ne17",121,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","South Asia",19.4,10.8,NA,88.1897018919867,89.8630192122364,1.67331732024965,"P",10.9
190,"Cordoba, Spain 2017","Sp17",121.333333333333,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","Mediterranean",11.7,11.1,NA,115.191327840153,118.062852040344,2.87152420019092,"P",11.2
190,"Marchouch, Morocco 2017","Mo17",118,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","Mediterranean",11.8,11.5,NA,104.509238573778,106.867432325769,2.35819375199067,"P",11.6
190,"Metaponto, Italy 2017","It17",138.666666666667,"PI 299237 LSP AGL",-0.0199681990512551,0.000427456669180445,0.00211144331174753,0.841079105187801,18,8.43991437359333e-19,9.90670619006199e-09,3.72343086365748e-27,"4","Mediterranean",11.2,10.8,NA,127.647932841673,131.183611565975,3.53567872430141,"P",10.9
191,"Rosthern, Canada 2017","Ro17",48.3333333333333,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","Temperate",17.5,16.4,NA,47.3396638198312,47.7821761620588,0.442512342227602,"P",16.5
191,"Sutherland, Canada 2017","Su17",50,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","Temperate",15.7,16.1,NA,50.5665070314711,51.0717238101263,0.505216778655203,"P",16.2
191,"Central Ferry, USA 2018","Us18",67.5,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","Temperate",15.8,14.3,NA,61.3614037506302,62.1069416464308,0.745537895800616,"P",14.4
191,"Bhopal, India 2017","In17",71.3333333333333,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","South Asia",20.6,10.7,NA,88.6221743391365,90.1857342996687,1.56355996053219,"P",10.8
