"Entry","Name","Origin","Region","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","Cluster"
43,"DPL 62 AGL","India","Asia",-6.11807406173429,0.547422623597789,0.314708457500865,0.038198446555678,0.316556975225317,0.172268535359225,-0.271517791265591,0.573623059323886,0.0641116711778828,0.340585559290918,"2"
32,"CN 105789 AGL","Ethiopia","Africa",-6.00992857015162,-0.342524703892595,1.03446996891347,-0.0509494737337541,-0.245764193159977,0.421520799039665,-0.518100304064157,0.488689925456551,-0.186875502685105,-0.0863966866319792,"2"
52,"ILL 10657 AGL","Turkey","Asia",-5.97800661547948,0.217385356862993,0.634190288763543,-0.733701025361752,-0.168739357790191,-0.0999117586827558,0.174532743215331,-0.0392312368145182,0.470917809425877,0.0250548037021478,"2"
124,"ILL 9997 AGL","ICARDA",NA,-5.94020849953074,0.981560834005862,0.409272660241701,-0.137566610694428,0.284463429019293,0.0484490351290885,0.138778950287793,0.534955467215172,0.108077687109192,0.308322999041361,"2"
294,"PI 472136 LSP AGL","India","Asia",-5.9315024104975,0.763904597685679,-0.126936349262193,-0.0747877245018126,0.302336692006481,0.510479602002729,0.024309010672301,0.499285792792697,-0.151706593322975,0.407973963324166,"2"
99,"ILL 6211 AGL","ICARDA",NA,-5.81578858038517,3.15586320502756,0.454254351760024,-0.0646365065763474,0.513946802412663,-1.10299400464952,0.0200866324374766,0.0283478966000387,0.232496143317061,-0.387429856001303,"1"
95,"ILL 5945 AGL","Ethiopia","Africa",-5.7653126863827,0.00108666764326244,0.875718145463429,-0.0659236200920856,-0.338481623751481,0.456919127673845,-0.122828330944634,0.500117327165304,0.0378679281705243,0.0239208531999742,"2"
114,"ILL 8010 AGL","Bangladesh","Asia",-5.75199834911187,0.513343295394414,-0.178491109390985,-0.0556335669110936,0.430165650404359,0.332050419355088,0.58261027841734,-0.262333669533988,0.353554092062172,0.514834444867843,"2"
104,"ILL 7558 AGL","India","Asia",-5.70357772699761,3.00576758799727,0.0641246483416203,-0.118395299256636,0.0456595569552542,-0.771656800050869,-0.259553325037955,-0.165807453596318,-0.0961323260927291,-0.248291759875937,"1"
110,"ILL 7978 AGL","Ethiopia","Africa",-5.63876329998867,0.211834490316983,0.954807673174588,-0.465412883780967,0.15567486964597,0.316990372563449,-0.034497700425064,-0.27998126732779,0.239645902847473,-0.468444608731663,"2"
56,"ILL 11553 AGL","India","Asia",-5.60516311617173,0.768257486718703,0.440173120480557,-0.760259081567685,0.467527378462154,-0.308596628044796,0.0254069837455176,-0.00138538156165254,0.179493614376286,0.476514406784535,"2"
38,"CN 105895 AGL","Egypt","Africa",-5.44243122522614,0.97814633589249,0.781324876440488,-0.000387221911046129,0.327618377758528,-0.231809072439066,-0.294009784712033,-0.0253892683091641,0.0593537710531475,-0.20853411586229,"2"
82,"ILL 4782 AGL","Unknown",NA,-5.43959707792823,-1.11335501174646,0.764959802872646,-0.0370111245645248,-0.278169703389935,0.715367748133835,-0.0875728026624662,-0.0256059559118396,0.378405407810756,0.259105979593411,"2"
323,"W6 27766 LSP AGL","USDA",NA,-5.36056584597754,1.58636786449282,1.21431054158524,-0.0915110358264409,0.38524876871467,0.242620777666769,-0.506132615145781,-0.746911669897761,0.294172097003803,-0.511541072434577,"2"
298,"PI 472380 LSP AGL","India","Asia",-5.33792795920833,0.387877924607411,0.00487718423050314,-0.0726730653560062,0.280857217738561,0.369607544975451,0.44116626208354,0.400136500446516,0.293163562625484,0.164566243759969,"2"
159,"PI 280686 AGL","Egypt","Africa",-5.33729916079256,0.644801679010427,-0.346159518383143,-0.547233162164143,-0.255941368276686,0.051785889692068,0.871492035741275,0.320415837773283,-1.01560305935501,-0.457072525584088,"2"
81,"ILL 4768 AGL","Yemen","Asia",-5.29325394776598,-0.993403492642438,0.885095700177431,-0.145756340784736,-0.292857376231023,0.663900203575686,-0.314867175826614,0.426015179683069,0.145306023865447,0.366051777406188,"2"
123,"ILL 9977 AGL","Jordan","Asia",-5.19327430970576,-0.427992528796569,0.442509120829836,-0.016628358942674,0.271974856402114,0.615331164270309,-0.274611118257459,0.476169349805575,0.190560072932535,0.258023346396179,"2"
300,"PI 472488 LSP AGL","India","Asia",-5.18098958939085,-0.00321007648508664,0.914234455152337,-0.151951871130317,0.316142741389003,0.465808631843123,-0.146913692310849,-0.330445826572675,0.380246628498788,0.129295056735921,"2"
67,"ILL 2507 AGL","India","Asia",-5.11000347591016,0.429426706747912,0.884444888082819,0.107271659865523,0.295348461813803,0.47182872588472,-0.0308839959153723,-0.195963552892521,0.101760679615591,0.489875734075666,"2"
297,"PI 472327 LSP AGL","India","Asia",-5.0467098317867,-0.138207137152731,0.26389582783902,0.145306842102664,0.311429636996783,0.700651622497239,0.474508202240095,0.291924392296409,0.341823054822474,0.060063388301143,"2"
239,"PI 426784 LSP AGL","Pakistan","Asia",-4.9846928214441,0.625700438657997,0.852814204946001,0.174608514890761,0.142117317693422,0.266230494643321,0.107872712503869,0.454917656197257,-0.0137944671136643,0.68976810352616,"2"
302,"PI 472561 LSP AGL","India","Asia",-4.85123054262496,0.0993902651649923,1.2111082289835,0.184056120033462,0.344351409156634,0.696561845881161,0.0337944507722702,-0.368557354027824,0.0997383437931184,0.479022185788344,"2"
240,"PI 426797 LSP AGL","Pakistan","Asia",-4.83299467460244,-0.217932319517858,0.763013346059725,0.305772122466707,0.447269128373361,0.520642546970015,-0.0549869450205836,0.0698767698856078,0.0947253557405995,0.304691131912007,"2"
303,"PI 472569 LSP AGL","Egypt","Africa",-4.80177984738836,0.386651237464084,0.977030507119484,-0.0138970837361962,0.600813338290843,0.913605096423857,-0.0575827060119732,-0.159020551137156,0.236984617219316,0.411162121455589,"2"
70,"ILL 3025 AGL","India","Asia",-4.64061737011487,-0.200710487141306,0.815160105516425,1.05504754969295,0.274570457642907,-0.310256648991926,-0.140458307317263,0.132222881060661,0.0924771556496281,0.236362980302442,"2"
72,"ILL 3347 AGL","India","Asia",-4.63191939557234,0.342689238014881,0.666390544177616,0.201744980175839,0.459983015648026,0.54532282733069,0.161358394678438,0.521518339384436,0.138062585098674,0.450026087501711,"2"
111,"ILL 7979 AGL","ICARDA",NA,-4.53930094431666,0.655128341727433,1.28423376587492,-0.0343515997433371,0.573564915122629,0.425039996694657,-0.156627100626294,0.456055485981759,-0.190878680142456,0.50505080439203,"2"
92,"ILL 5722 AGL","Turkey","Asia",-4.53780591715302,-0.180728302877506,-1.58044183797409,-0.191169225392778,-0.372287414851516,-0.665233782724816,0.463031440113883,0.591314053149198,0.0429352562020191,0.614160062763346,"2"
49,"IG 4258 AGL","India","Asia",-4.5224820473208,-0.36869714221922,0.936683770771441,0.425754438224625,0.342862360221858,0.304402491674125,0.0684829611204547,0.0832951425401664,0.306123066163055,0.416758100890856,"2"
122,"ILL 9945 AGL","ICARDA",NA,-4.43236019080937,-0.930074090084217,1.35473710521904,1.51275355359271,-1.2397202932688,-0.269473221704348,0.0244503279458933,0.136026575442528,0.317424686854041,0.147529368822192,"2"
118,"ILL 9 AGL","Jordan","Asia",-4.28716670261151,-0.642233351098819,-0.339700346374698,-0.777058908341493,-0.175726731548691,-0.0836455410659266,-0.0120151844761532,0.200627643824078,0.519995809540357,-0.240488725638276,"2"
301,"PI 472559 LSP AGL","India","Asia",-4.03445187122802,-0.44744827384266,1.31049248938705,1.6173665806383,-0.0556308509877717,-0.660976023573799,-0.347678409568828,-0.335035333633469,0.170802411144717,0.367509677793781,"2"
121,"ILL 9932 AGL","ICARDA",NA,-4.02464282886048,-0.622926476185234,0.613588456128973,-0.126049976004505,0.122763714135272,0.29804283997547,-0.343774667066468,0.51939518712176,-0.0935823244009654,0.218367709714558,"2"
106,"ILL 7668 AGL","ICARDA",NA,-3.79069427769266,0.389243923565804,0.194076390720851,0.483183964688895,0.572095808362428,-0.127669250298084,-0.171515918049709,-0.039391138239698,-0.0227740426950925,-0.0833239703524327,"2"
318,"PI 643452 AGL","Syria","Asia",-3.78959735709629,-0.401460143605397,1.47329886802222,1.1444196967055,0.179579182155927,-0.399917180593984,-0.0980377800627445,-0.0616660510097999,0.140507454173112,0.189716084031226,"2"
317,"PI 643451 AGL","Ethiopia","Africa",-3.6818261188572,-0.0168538541228362,1.61592174437895,0.461476684175197,0.74569259604193,0.603154956091563,-0.454974618355492,-0.241775044414271,-0.0454360740887634,0.276261628691145,"2"
74,"ILL 3597 AGL","India","Asia",-3.56421147589678,-1.05122459717541,0.948066695673685,1.10384986032903,0.161113130510431,0.189839750831226,-0.358817660790817,0.0661965233497408,-0.21802032953667,0.204930993179841,"2"
30,"CN 105767 AGL","Libya","Africa",-3.46763434276913,-0.86911551998484,-1.59983023769137,-0.404733273822395,-0.0158090034359007,0.708781712967005,0.0900805000098013,-0.0381121319110419,0.184066148287626,0.282936871618836,"2"
26,"CN 105604 AGL","Ethiopia","Africa",-3.4511753976212,0.268268821191893,0.488226577929923,0.100342475045026,0.412783771046047,0.144720386986978,0.0423380310817663,-0.404406673872039,0.111051524880985,-0.0767306891398157,"2"
299,"PI 472416 LSP AGL","India","Asia",-3.40459161028731,0.113062353800616,1.06607074797674,1.21574703615577,0.0372687155049355,0.381452595808745,-0.197022720477912,-0.333070571219899,0.400856805475592,-0.0864957443918235,"2"
306,"PI 472615 LSP AGL","Jordan","Asia",-3.29785270356132,-0.904039595718641,0.559789595014589,-0.900865404958043,0.00943639097172256,0.719811453817829,0.172481180471566,-0.200922677991915,-0.305348809092753,-0.0521420452173034,"2"
184,"PI 299121 LSP AGL","Mexico","Americas",-3.0954201524747,-0.082908092036351,0.409049933335103,-0.643867212057224,0.308392473466816,0.723502236608668,-0.345718138503245,0.0627282898733651,-0.204110543808252,0.236734061517438,"2"
63,"ILL 1983 AGL","Ethiopia","Africa",-3.05078856119676,0.0217536364693801,0.844994826343628,0.759525914398186,0.874249542859201,0.322418880854265,0.00873072239529269,-0.298270171175539,-0.126634808041532,-0.019293841361328,"2"
120,"ILL 9888 AGL","ICARDA",NA,-2.92547403167088,-1.06255290902868,0.0298360138403923,-1.19064223862071,-0.612252553750626,0.386035054871855,-0.458721915581755,0.239329171557269,0.105377085067716,0.142698396982365,"2"
152,"PI 217949 LSP AGL","Pakistan","Asia",-2.82253643545127,-1.47202377151699,0.893350380773707,-0.186486065751406,0.653972323692729,1.29714991731898,-0.324530969529434,0.198627468378793,0.184668033643937,0.112159531977369,"2"
68,"ILL 2580 AGL","India","Asia",-2.75456961490989,-1.11855379913612,0.822440071238414,0.986329238931184,-0.236240553595192,-0.576008978537168,-0.333121609113769,0.656292082159388,-0.233378171597918,0.327055490536115,"2"
198,"PI 302398 LSP AGL","Jordan","Asia",-2.49607475987303,-0.872900889443597,0.438460411335543,-0.675666114773589,0.000618746630306545,0.0718050973949667,-0.153434258315683,-0.163819908835981,0.048872466135579,0.0850117921680024,"2"
185,"PI 299126 LSP AGL","Mexico","Americas",-2.3920798632401,-1.38464998709547,0.881793724409368,0.349088378674778,-0.584451468582947,-0.769553287340082,0.693471625618479,0.038489677416668,-0.0224827827653245,-0.0141253862487788,"5"
45,"Gudo AGL","Ethiopia","Africa",-2.27089517353557,-0.235401224587816,0.915495508558247,0.167278097233999,-1.19449700339053,0.992224228349401,0.273320922627294,0.132654240337387,0.30695831214909,-0.268160320276098,"2"
289,"PI 451763 LSP AGL","USA","Americas",-2.25779256319803,-0.0556977905301053,-2.12468289273167,-0.961573936789611,-0.131155317148973,0.172358705106929,-0.280528051284125,-0.18458123790823,0.0133274695982853,0.241556057874479,"4"
28,"CN 105715 AGL","Ethiopia","Africa",-2.00077103382722,-2.40948052131959,-1.04607673791546,-0.387615728992992,-0.227327131992076,-0.140810135124509,0.132242991973277,0.10337118731189,0.221885350771529,0.0969778058476126,"4"
203,"PI 320936 LSP AGL","Russia","Europe",-1.99039214039251,3.11699830526701,0.773564365383256,-0.0548487338799127,0.0716319110257956,0.941243402804519,0.0118797279024368,-0.0841118598833757,-0.214643733984881,-0.390279726956888,"3"
98,"ILL 6182 AGL","Tunisia","Africa",-1.85189438623875,-0.531863174367913,1.11297788356469,0.380472373279977,-0.114578644706252,-1.01184338579327,-0.16987281386729,-0.43833852653829,0.0553915105085905,-0.310241487176598,"5"
117,"ILL 8595 AGL","Ecuador","Americas",-1.84852770003284,-0.0113549276496415,-2.41789932975534,-1.09757249170851,-0.343291185176228,-0.250740411956756,-0.264285868836783,-0.660499669810209,0.266485797811185,0.224223700470644,"4"
316,"PI 612875 AGL","Syria","Asia",-1.84692765619413,-2.38199060628621,2.20244365392386,0.479370545692762,-0.43728094792606,0.0115130634257813,0.266389296419332,0.409481125869287,-0.628475302639589,0.212805638973055,"5"
183,"PI 299120 LSP AGL","Mexico","Americas",-1.84320707446241,0.173904216023062,-0.328987261043204,-0.950903074730069,0.490678774882125,0.540475750281231,-0.0475751729080421,-0.312866829866294,-0.376164866052482,0.168896586981468,"3"
308,"PI 477921 LSP AGL","USA","Americas",-1.72204394879364,0.0190293428630426,-2.672651682336,-1.28380658899907,-0.451863225222395,0.0232869986318652,-0.0425123631727335,-0.444628454667321,0.581911355524652,0.380198818672942,"4"
125,"ILWL 118 AGL","Syria","Asia",-1.67374607813821,1.11015305097051,-0.154917687268268,-0.295858926544518,0.817662961623678,0.652544800250508,0.154095708827793,-0.610072240954626,0.312314539784145,0.42811499269043,"3"
27,"CN 105605 AGL","Eritrea","Africa",-1.64063132397371,-1.65416936998732,-2.17847247586378,-0.792826332332824,-0.171448754638896,0.244172434635144,0.354436750152185,-0.302016017941195,-0.224645783196568,0.101503957944407,"4"
286,"PI 432245 LSP AGL","Lebanon","Asia",-1.52299720375734,-1.13946240011379,-0.775746840788204,0.735516159498526,-0.383645911592823,-0.606904300491341,0.0760206753881156,-0.0710920118101266,-0.261202421328847,-0.0264302037712773,"4"
109,"ILL 7946 AGL","Syria","Asia",-1.48949984258707,-1.54573710549508,1.45436367462919,-0.162599955785532,-0.599938228709664,-0.743795564865816,0.188846443361097,-0.106522221939658,-0.116906219140266,0.544879174739162,"5"
321,"W6 27760 LSP AGL","USDA",NA,-1.35685285593741,1.96005833759135,-0.0637430824375638,-0.789305644690721,0.532453501219065,0.629935683505965,0.088441056147903,-0.433737101780027,-0.292801572834995,-0.224203676720952,"3"
61,"ILL 1553 AGL","Iran","Asia",-1.34072312204264,-0.887073113054085,-1.52263382752869,-0.179623333546731,0.0552865523121373,0.860169526407599,0.279306785300347,0.157859715286226,-0.088302054461393,0.00320962057232399,"4"
73,"ILL 358 AGL","Ethiopia","Africa",-1.28577659867069,-1.18558174534888,0.620481882662782,-0.0719492227976072,-0.0336472233699895,0.0269052398358709,0.0264672384209843,-0.102178016233681,0.409808265756198,0.281451702404979,"5"
173,"PI 298121 LSP AGL","France","Europe",-1.27312855050123,0.437126546754035,-1.24778614425561,-1.02188970896262,0.116355080020995,0.294558541454391,-0.746023895935153,-0.474683144158854,0.295050810788399,0.180637081759966,"3"
89,"ILL 5209 AGL","Jordan","Asia",-1.1658531475664,-1.25532494264914,1.80726174118867,-0.41233751397895,0.328382062081261,-0.0109112764208918,-0.786091805659077,-0.483332418065844,0.026016705629174,-0.149320682304808,"5"
311,"PI 508090 AGL","USA","Americas",-1.07994705660104,-0.436340178801579,-1.96662408863425,-0.479879837695819,-0.272351978709062,-0.242253381386036,-0.311473112410318,-0.577105785992163,-0.211147495027947,0.120707787909446,"4"
119,"ILL 975 AGL","Chile","Americas",-1.07701452572609,-1.80453781346534,2.55237564780516,0.107290831458537,-0.420372927699504,-0.186489789312386,-0.0998313097104514,0.0122089311782444,-0.0666085762555123,-0.144693035721996,"5"
93,"ILL 5883 AGL","Jordan","Asia",-1.02014296015576,-1.63239349487666,1.17582500152056,0.0792036357625895,0.201585786056405,-0.385552010055826,-1.00421315830065,-0.435459450210889,0.0482339647116279,-0.472404526413292,"5"
245,"PI 431633 LSP AGL","Iran","Asia",-0.976506453743955,-0.648591553807103,-0.980052426121616,0.407618544625095,0.488714238258865,-0.853513790484209,0.20185114942681,-0.351976641061835,-0.182992114847693,0.153138775685382,"4"
307,"PI 472629 LSP AGL","Iran","Asia",-0.969852787556989,-1.45585283160249,-1.99674609209582,-0.769884425459666,0.275732965985037,0.476167568162787,0.147975266655629,-0.539510833077982,-0.29181650740728,0.0634310705512746,"4"
242,"PI 431618 LSP AGL","Iran","Asia",-0.923571652742818,0.0610019912970214,-1.50283548067168,-1.71777049600921,-0.0949270965454466,-0.323930175057956,0.511226603443794,0.222077370446049,-0.105694000631983,0.405542997167497,"4"
75,"ILL 4164 AGL","India","Asia",-0.908597692134753,-1.78355817633267,2.18940553957474,0.225698459042036,-0.0700577779528159,-0.246283394695377,0.0476240385457442,-0.185532832639442,-0.0486529946190397,0.227845523178575,"5"
214,"PI 339266 LSP AGL","Turkey","Asia",-0.843811572551542,-1.86941355922106,-1.94196201329665,-0.0946333528693081,-0.212466410370364,-0.193608405975651,-0.00365967158295166,0.0149572134655302,-0.490411258209606,0.164170353950582,"4"
275,"PI 432085 LSP AGL","Iran","Asia",-0.82084013090562,-2.26106420791869,0.0147045008664366,0.284462596581102,-0.239245665064855,-0.467690568773494,0.46230935922927,-0.0368052228630629,0.0661744742504735,-0.0600103601729636,"4"
84,"ILL 4804 AGL","Libya","Africa",-0.782890939804821,-1.63616087729838,0.890066045331343,0.527069870133658,0.23243766324185,-0.177393514494267,-0.424813806392705,-0.538146024464245,0.135520977326899,0.0246851778086377,"5"
228,"PI 374118 AGL","Morocco","Africa",-0.739217261621584,-1.7569620453329,1.78314453719887,0.371207765403254,0.231869411858434,-0.209955038162061,0.189085172843004,-0.527459199821004,0.00880668685504892,0.256205512606148,"5"
281,"PI 432188 LSP AGL","Iran","Asia",-0.720510584919606,-1.09418640297656,-1.28728470616324,-0.435739213515407,0.443947792595856,0.493668138188703,-0.355117321968004,0.0915361118024465,-0.272392272309128,0.0556385757190598,"4"
23,"CDC SB-1 AGL","Canada","Americas",-0.662830509181428,-0.699607259310607,-1.68083591307071,-0.761310387629402,-0.621266012199815,0.795096546853368,-0.1899556242912,-0.499431838002256,0.321965821076272,-0.0391672426282819,"4"
212,"PI 329157 LSP AGL","Iran","Asia",-0.640821831692888,-1.36017091512769,-0.974943520601493,-0.0169152138889348,0.187900292809676,-0.0807711660534651,-0.283267579377534,-0.478003780245619,0.0181654773372412,0.366816812593431,"4"
42,"Crimson AGL","USA","Americas",-0.617467354456935,2.74221049747243,-0.289075257022454,-0.792921561801755,0.484984814351335,0.678478751907163,-0.166582423435752,-0.206046257652723,-0.436779308344697,0.0527971962785173,"3"
22,"CDC Ruby AGL","Canada","Americas",-0.576953009702529,2.99953920903595,-1.28989703997231,-0.45447416255571,-0.534555951698194,0.749953795807377,-0.371313017471673,0.117639113364358,-0.242436722474916,-0.152863310956838,"3"
182,"PI 299116 LSP AGL","Mexico","Americas",-0.553231865603989,-0.655930419674047,-0.449509903504276,-0.0806312626766092,0.512149720521197,1.30781964469043,-0.695694570969075,-0.216768328766962,-0.72828295756086,0.0304765515096316,"4"
213,"PI 329167 LSP AGL","Iran","Asia",-0.487484675092082,-0.852209752032747,-0.422911415804858,0.159079146208923,0.066139215765695,-0.780807874201028,-0.0566580450558867,-0.119643959284243,-0.000921936173565477,0.210501207702327,"4"
116,"ILL 8174 AGL","ICARDA",NA,-0.477711550321372,0.152737364800939,-1.73403033171816,-1.93271209360878,-0.00895646899696735,0.40551808361386,-0.0303156657435322,-0.599426357105592,-0.209917255930118,0.0460787895452116,"3"
322,"W6 27763 LSP AGL","USDA",NA,-0.401714649275485,-2.32981019961695,2.0625448043268,-0.0987524283398406,-0.21293556558966,-0.144664853084784,0.0688804538361729,-0.356947791156313,-0.0588761801624553,-0.158293999396926,"5"
88,"ILL 5151 AGL","India","Asia",-0.389534008967971,-0.967533035999868,1.79449209202318,-0.00621125437850057,-0.620947415793013,-0.363578590049677,0.225511221015602,-0.28463910619535,0.0926125840403524,0.183238434021703,"5"
241,"PI 426807 LSP AGL","Pakistan","Asia",-0.366650422744885,-2.12552432034513,1.08398620271456,0.177878071850303,-0.139406761335981,-0.261633625472369,-0.636433846451333,-0.035756216345141,0.0420196527760845,-0.11855048143207,"5"
208,"PI 320946 LSP AGL","Israel","Asia",-0.322050351965617,-1.78140646079467,1.14743175417971,-0.380975497067532,-0.558365997713552,-0.486445041926172,0.856417876833551,-0.519933883049802,-0.105133236408897,0.275506003709948,"5"
103,"ILL 7089 AGL","Russia","Europe",-0.317920203997754,-1.83845615929743,-1.38625125188824,-0.145825116903901,-0.47096691532531,-0.880268514863734,-0.39734807420476,-0.381585502806919,-0.074608211932461,-0.122606791817144,"4"
91,"ILL 5639 AGL","Ethiopia","Africa",-0.286462826792781,-0.938420755159573,-0.0176945744506511,-0.412040358239073,0.585430243849025,0.740182333722772,-1.10476071053986,-0.179909136862686,-0.0670157665119977,-0.102273235299964,"4"
219,"PI 339296 AGL","Turkey","Asia",-0.241864845148177,-1.85953469316962,-2.39423525957376,-0.432489761107742,0.0623063809896832,0.0116405842828564,0.135270274351884,0.266910010912888,-0.45394258043464,-0.531017259072739,"4"
97,"ILL 618 AGL","Tajikistan","Asia",-0.22649989533005,-0.947221241278848,-1.48981815611857,0.501098977258886,-0.491649290813195,-0.115786079793544,-0.0263146419224023,-0.245926735930136,-0.0720387646005679,-0.00911105191691911,"4"
172,"PI 298023 LSP AGL","Turkey","Asia",-0.215109781807384,-1.3691456744165,-1.49653374435073,0.613082659676549,-0.251130632953889,-0.397666081862973,-0.1555630656922,0.322992382136118,-0.368676571991678,0.0384002887031854,"4"
190,"PI 299237 LSP AGL","Chile","Americas",-0.185482220712786,-0.155009419074857,-0.371592024385635,-0.371643239473397,1.08355082916863,-0.0387222790153286,0.103768502509895,-0.25633064651877,0.176833362769183,0.101754540686253,"4"
234,"PI 420924 LSP AGL","Jordan","Asia",-0.100143298680888,-1.40834314511882,2.20819799989363,0.0696633741580785,-0.11071300702741,-0.282158399456204,-0.141630994901614,-0.10435722139135,0.524108376102203,-0.0899250427921668,"5"
