"Plot","Entry","Name","Rep","Expt","Location","Year","PlantingDate","DTE","DTF","DTF2","DTS","DTM","ExptShort","DTF2_scaled","RDTF","VEG","REP","T_mean","P_mean","Predicted_DTF"
2433,59,"ILL 11558 AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,70,92,"Us18",1.66666666666667,0.019608,33,41,15.8,14.3,50.7954276720464
2841,59,"ILL 11558 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,60,60,71,92,"Us18",2.86666666666667,0.016667,42,32,15.8,14.3,50.7954276720464
5600,59,"ILL 11558 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,63,63,NA,NA,"In16",3.2962962962963,0.015873,56,NA,17.6,10.9,70.9509859386349
5180,60,"ILL 1220 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,43,43,69,97,"Su18",2.09090909090909,0.023256,31,54,17.6,16.1,43.9094325366644
5503,60,"ILL 1220 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,43,43,72,91,"Su18",2.09090909090909,0.023256,32,48,17.6,16.1,43.9094325366644
5943,60,"ILL 1220 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,43,43,71,NA,"Su18",2.09090909090909,0.023256,31,NA,17.6,16.1,43.9094325366644
1237,60,"ILL 1220 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,143,143,164,184,"It16",4.08771929824561,0.006993,119,41,10.6,10.9,141.215700789284
1650,60,"ILL 1220 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,31,146,146,164,184,"It16",4.29824561403509,0.006849,115,38,10.6,10.9,141.215700789284
1959,60,"ILL 1220 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,30,145,145,155,183,"It16",4.2280701754386,0.006897,115,38,10.6,10.9,141.215700789284
1228,60,"ILL 1220 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,46,46,71,98,"Ro16",2.75,0.021739,38,52,17.2,16.1,44.2651111696209
1611,60,"ILL 1220 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,46,46,67,98,"Ro16",2.75,0.021739,38,52,17.2,16.1,44.2651111696209
1791,60,"ILL 1220 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,46,46,68,98,"Ro16",2.75,0.021739,38,52,17.2,16.1,44.2651111696209
330,60,"ILL 1220 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,11,48,48,76,95,"Su16",2.2,0.020833,37,47,16.7,15.9,45.6996350573961
544,60,"ILL 1220 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,49,49,78,98,"Su16",2.4,0.020408,36,49,16.7,15.9,45.6996350573961
878,60,"ILL 1220 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,47,47,67,95,"Su16",2,0.021277,34,48,16.7,15.9,45.6996350573961
4245,60,"ILL 1220 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,118,118,127,156,"Sp16",3.6,0.008475,93,38,12.5,10.9,125.776826837986
4623,60,"ILL 1220 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,119,119,127,156,"Sp16",3.7,0.008403,94,37,12.5,10.9,125.776826837986
4752,60,"ILL 1220 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,119,119,127,156,"Sp16",3.7,0.008403,94,37,12.5,10.9,125.776826837986
2307,60,"ILL 1220 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,9,128,128,142,168,"Mo16",4.07246376811594,0.007812,119,40,12,10.8,133.660404684191
2543,60,"ILL 1220 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,130,130,142,160,"Mo16",4.18840579710145,0.007692,120,30,12,10.8,133.660404684191
2920,60,"ILL 1220 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,128,128,142,163,"Mo16",4.07246376811594,0.007812,118,35,12,10.8,133.660404684191
6503,60,"ILL 1220 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,42,42,61,79,"Ro17",2.56521739130435,0.02381,33,37,17.5,16.4,42.645741822679
5611,60,"ILL 1220 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,12,47,47,69,90,"Su17",2.6,0.021277,35,43,15.7,16.1,45.6518332857758
2226,60,"ILL 1220 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,124,124,133,154,"Sp17",3.69387755102041,0.008065,103,30,11.7,11.1,123.992560446373
2460,60,"ILL 1220 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,124,124,130,154,"Sp17",3.69387755102041,0.008065,103,30,11.7,11.1,123.992560446373
2937,60,"ILL 1220 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,124,124,134,147,"Sp17",3.69387755102041,0.008065,103,23,11.7,11.1,123.992560446373
2222,60,"ILL 1220 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,22,125,125,149,159,"Ne17",4.00917431192661,0.008,103,34,19.4,10.8,92.021308319964
2566,60,"ILL 1220 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,19,121,121,142,153,"Ne17",3.86238532110092,0.008264,102,32,19.4,10.8,92.021308319964
2661,60,"ILL 1220 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,24,121,121,144,153,"Ne17",3.86238532110092,0.008264,97,32,19.4,10.8,92.021308319964
1082,60,"ILL 1220 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,13,120,120,140,162,"Mo17",3.56716417910448,0.008333,107,42,11.8,11.5,110.234781705712
1366,60,"ILL 1220 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,120,120,140,166,"Mo17",3.56716417910448,0.008333,108,46,11.8,11.5,110.234781705712
1844,60,"ILL 1220 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,123,123,139,162,"Mo17",3.74626865671642,0.00813,111,39,11.8,11.5,110.234781705712
2,60,"ILL 1220 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,146,146,155,178,"It17",4.50877192982456,0.006849,127,32,11.2,10.8,140.535141802791
334,60,"ILL 1220 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,139,139,160,174,"It17",4.01754385964912,0.007194,120,35,11.2,10.8,140.535141802791
791,60,"ILL 1220 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,141,141,160,173,"It17",4.15789473684211,0.007092,119,32,11.2,10.8,140.535141802791
2177,60,"ILL 1220 AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,54,54,80,92,"Us18",2.06666666666667,0.018519,36,38,15.8,14.3,56.7308883805124
2413,60,"ILL 1220 AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,15,61,61,77,96,"Us18",3,0.016393,46,35,15.8,14.3,56.7308883805124
2930,60,"ILL 1220 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,61,61,81,93,"Us18",3,0.016393,43,32,15.8,14.3,56.7308883805124
6260,60,"ILL 1220 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,44,44,61,NA,"Ro17",2.91304347826087,0.022727,34,NA,17.5,16.4,42.645741822679
6760,60,"ILL 1220 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,42,42,70,NA,"Ro17",2.56521739130435,0.02381,33,NA,17.5,16.4,42.645741822679
5122,60,"ILL 1220 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,48,48,71,NA,"Su17",2.76,0.020833,33,NA,15.7,16.1,45.6518332857758
5768,60,"ILL 1220 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,46,46,63,NA,"Su17",2.44,0.021739,35,NA,15.7,16.1,45.6518332857758
304,60,"ILL 1220 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,82,82,NA,NA,"Ba17",3.42622950819672,0.012195,76,NA,21.7,11,80.6473292292803
593,60,"ILL 1220 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,79,79,NA,NA,"Ba17",3.22950819672131,0.012658,72,NA,21.7,11,80.6473292292803
657,60,"ILL 1220 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,5,81,81,NA,NA,"Ba17",3.36065573770492,0.012346,76,NA,21.7,11,80.6473292292803
3412,60,"ILL 1220 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,22,126,126,147,NA,"Ne16",3.98947368421053,0.007937,104,NA,19.2,11,88.8419005596155
3657,60,"ILL 1220 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,12,123,123,145,NA,"Ne16",3.86315789473684,0.00813,111,NA,19.2,11,88.8419005596155
303,60,"ILL 1220 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,76,76,NA,NA,"Ba16",3.38888888888889,0.013158,71,NA,18.6,10.8,95.2284909710842
526,60,"ILL 1220 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,77,77,NA,NA,"Ba16",3.44444444444444,0.012987,71,NA,18.6,10.8,95.2284909710842
760,60,"ILL 1220 AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,77,77,NA,NA,"Ba16",3.44444444444444,0.012987,72,NA,18.6,10.8,95.2284909710842
3971,60,"ILL 1220 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,11,122,122,NA,NA,"Ne16",3.82105263157895,0.008197,111,NA,19.2,11,88.8419005596155
1057,60,"ILL 1220 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,72,72,NA,NA,"In17",3.8936170212766,0.013889,67,NA,20.6,10.7,89.4787915502317
1360,60,"ILL 1220 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,75,75,NA,NA,"In17",4.14893617021277,0.013333,67,NA,20.6,10.7,89.4787915502317
5123,60,"ILL 1220 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,97.240585149486
5542,60,"ILL 1220 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,97.240585149486
5929,60,"ILL 1220 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,5,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,97.240585149486
5058,61,"ILL 1553 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,43,43,62,86,"Su18",2.09090909090909,0.023256,32,43,17.6,16.1,42.5585517133691
5354,61,"ILL 1553 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,43,43,62,86,"Su18",2.09090909090909,0.023256,31,43,17.6,16.1,42.5585517133691
5682,61,"ILL 1553 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,43,43,65,88,"Su18",2.09090909090909,0.023256,31,45,17.6,16.1,42.5585517133691
1187,61,"ILL 1553 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,133,133,150,184,"It16",3.3859649122807,0.007519,109,51,10.6,10.9,137.058294813364
1730,61,"ILL 1553 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,143,143,164,184,"It16",4.08771929824561,0.006993,119,41,10.6,10.9,137.058294813364
1938,61,"ILL 1553 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,127,127,151,168,"It16",2.96491228070175,0.007874,104,41,10.6,10.9,137.058294813364
1170,61,"ILL 1553 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,46,46,64,92,"Ro16",2.75,0.021739,37,46,17.2,16.1,42.884620297747
1723,61,"ILL 1553 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,45,45,64,96,"Ro16",2.5,0.022222,36,51,17.2,16.1,42.884620297747
2039,61,"ILL 1553 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,43,43,61,91,"Ro16",2,0.023256,35,48,17.2,16.1,42.884620297747
132,61,"ILL 1553 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,44,44,66,94,"Su16",1.4,0.022727,31,50,16.7,15.9,44.2630623907223
638,61,"ILL 1553 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,46,46,65,94,"Su16",1.8,0.021739,33,48,16.7,15.9,44.2630623907223
995,61,"ILL 1553 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,47,47,63,91,"Su16",2,0.021277,34,44,16.7,15.9,44.2630623907223
4223,61,"ILL 1553 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,114,114,127,152,"Sp16",3.2,0.008772,89,38,12.5,10.9,122.77791564896
4443,61,"ILL 1553 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,119,119,127,156,"Sp16",3.7,0.008403,94,37,12.5,10.9,122.77791564896
4814,61,"ILL 1553 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,114,114,127,147,"Sp16",3.2,0.008772,89,33,12.5,10.9,122.77791564896
2153,61,"ILL 1553 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,126,126,138,152,"Mo16",3.95652173913043,0.007937,116,26,12,10.8,130.377493700733
2483,61,"ILL 1553 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,9,126,126,138,153,"Mo16",3.95652173913043,0.007937,117,27,12,10.8,130.377493700733
2882,61,"ILL 1553 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,128,128,140,154,"Mo16",4.07246376811594,0.007812,118,26,12,10.8,130.377493700733
3336,61,"ILL 1553 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,10,101,101,134,142,"Ne16",2.93684210526316,0.009901,91,41,19.2,11,87.8061356768785
4002,61,"ILL 1553 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-17,8,106,106,127,136,"Ne16",3.14736842105263,0.009434,98,30,19.2,11,87.8061356768785
6343,61,"ILL 1553 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,8,42,42,59,80,"Ro17",2.56521739130435,0.02381,34,38,17.5,16.4,41.3109336271
6531,61,"ILL 1553 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,42,42,59,82,"Ro17",2.56521739130435,0.02381,33,40,17.5,16.4,41.3109336271
6888,61,"ILL 1553 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,8,40,40,58,78,"Ro17",2.21739130434783,0.025,32,38,17.5,16.4,41.3109336271
5197,61,"ILL 1553 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,48,48,69,90,"Su17",2.76,0.020833,33,42,15.7,16.1,44.1531934188569
5557,61,"ILL 1553 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,10,46,46,68,85,"Su17",2.44,0.021739,36,39,15.7,16.1,44.1531934188569
5884,61,"ILL 1553 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,12,46,46,69,87,"Su17",2.44,0.021739,34,41,15.7,16.1,44.1531934188569
239,61,"ILL 1553 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,82,82,97,108,"Ba17",3.42622950819672,0.012195,76,26,21.7,11,79.9658812240112
375,61,"ILL 1553 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,80,80,94,108,"Ba17",3.29508196721311,0.0125,74,28,21.7,11,79.9658812240112
859,61,"ILL 1553 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,78,78,102,111,"Ba17",3.16393442622951,0.012821,71,33,21.7,11,79.9658812240112
2004,61,"ILL 1553 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,119,119,130,147,"Sp17",3.28571428571429,0.008403,98,28,11.7,11.1,120.622411644084
2365,61,"ILL 1553 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,119,119,133,152,"Sp17",3.28571428571429,0.008403,98,33,11.7,11.1,120.622411644084
2960,61,"ILL 1553 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,124,124,133,154,"Sp17",3.69387755102041,0.008065,103,30,11.7,11.1,120.622411644084
2257,61,"ILL 1553 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,10,116,116,137,147,"Ne17",3.67889908256881,0.008621,106,31,19.4,10.8,91.1145637475614
2390,61,"ILL 1553 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,8,109,109,129,142,"Ne17",3.42201834862385,0.009174,101,33,19.4,10.8,91.1145637475614
2870,61,"ILL 1553 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,23,119,119,140,146,"Ne17",3.78899082568807,0.008403,96,27,19.4,10.8,91.1145637475614
1069,61,"ILL 1553 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,13,114,114,127,152,"Mo17",3.2089552238806,0.008772,101,38,11.8,11.5,107.058143454875
1552,61,"ILL 1553 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,11,115,115,130,152,"Mo17",3.26865671641791,0.008696,104,37,11.8,11.5,107.058143454875
1830,61,"ILL 1553 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,14,115,115,130,152,"Mo17",3.26865671641791,0.008696,101,37,11.8,11.5,107.058143454875
32,61,"ILL 1553 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,139,139,160,170,"It17",4.01754385964912,0.007194,120,31,11.2,10.8,136.748003172037
331,61,"ILL 1553 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,139,139,161,174,"It17",4.01754385964912,0.007194,120,35,11.2,10.8,136.748003172037
879,61,"ILL 1553 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,136,136,152,173,"It17",3.80701754385965,0.007353,114,37,11.2,10.8,136.748003172037
2101,61,"ILL 1553 AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,21,59,59,69,92,"Us18",2.73333333333333,0.016949,38,33,15.8,14.3,55.0438372763633
2796,61,"ILL 1553 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,54,54,77,92,"Us18",2.06666666666667,0.018519,36,38,15.8,14.3,55.0438372763633
338,61,"ILL 1553 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,79,79,NA,NA,"Ba16",3.55555555555556,0.012658,74,NA,18.6,10.8,94.1807642802419
518,61,"ILL 1553 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,80,80,NA,NA,"Ba16",3.61111111111111,0.0125,75,NA,18.6,10.8,94.1807642802419
965,61,"ILL 1553 AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,80,80,NA,NA,"Ba16",3.61111111111111,0.0125,75,NA,18.6,10.8,94.1807642802419
5271,61,"ILL 1553 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,62,62,NA,NA,"In16",3.22222222222222,0.016129,56,NA,17.6,10.9,95.9447358321607
1174,61,"ILL 1553 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,70,70,NA,NA,"In17",3.72340425531915,0.014286,64,NA,20.6,10.7,88.8120351015397
1642,61,"ILL 1553 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,72,72,NA,NA,"In17",3.8936170212766,0.013889,66,NA,20.6,10.7,88.8120351015397
1811,61,"ILL 1553 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,72,72,NA,NA,"In17",3.8936170212766,0.013889,64,NA,20.6,10.7,88.8120351015397
5192,62,"ILL 1762 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,47,47,66,86,"Su18",2.81818181818182,0.021277,34,39,17.6,16.1,48.1979616040358
5457,62,"ILL 1762 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,46,46,66,89,"Su18",2.63636363636364,0.021739,34,43,17.6,16.1,48.1979616040358
5951,62,"ILL 1762 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,14,47,47,67,86,"Su18",2.81818181818182,0.021277,33,39,17.6,16.1,48.1979616040358
1310,62,"ILL 1762 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,143,143,164,179,"It16",4.08771929824561,0.006993,119,36,10.6,10.9,143.281888503426
1502,62,"ILL 1762 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,146,146,164,184,"It16",4.29824561403509,0.006849,122,38,10.6,10.9,143.281888503426
1843,62,"ILL 1762 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,135,135,156,175,"It16",3.52631578947368,0.007407,111,40,10.6,10.9,143.281888503426
3104,62,"ILL 1762 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,9,129,129,145,NA,"Ne16",4.11578947368421,0.007752,120,NA,19.2,11,109.760734504578
1253,62,"ILL 1762 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,46,46,67,92,"Ro16",2.75,0.021739,38,46,17.2,16.1,48.4037376900094
1670,62,"ILL 1762 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,45,45,68,94,"Ro16",2.5,0.022222,37,49,17.2,16.1,48.4037376900094
1821,62,"ILL 1762 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,10,44,44,68,96,"Ro16",2.25,0.022727,34,52,17.2,16.1,48.4037376900094
273,62,"ILL 1762 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,11,48,48,66,89,"Su16",2.2,0.020833,37,41,16.7,15.9,49.8029881904456
664,62,"ILL 1762 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,49,49,66,94,"Su16",2.4,0.020408,36,45,16.7,15.9,49.8029881904456
818,62,"ILL 1762 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,11,50,50,68,94,"Su16",2.6,0.02,39,44,16.7,15.9,49.8029881904456
4269,62,"ILL 1762 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,127,127,132,156,"Sp16",4.5,0.007874,102,29,12.5,10.9,135.167698764631
4610,62,"ILL 1762 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,124,124,127,156,"Sp16",4.2,0.008065,99,32,12.5,10.9,135.167698764631
4916,62,"ILL 1762 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,127,127,134,156,"Sp16",4.5,0.007874,102,29,12.5,10.9,135.167698764631
2259,62,"ILL 1762 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,130,130,144,160,"Mo16",4.18840579710145,0.007692,120,30,12,10.8,141.78630580861
2532,62,"ILL 1762 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,130,130,145,160,"Mo16",4.18840579710145,0.007692,120,30,12,10.8,141.78630580861
2759,62,"ILL 1762 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,9,130,130,145,160,"Mo16",4.18840579710145,0.007692,121,30,12,10.8,141.78630580861
6281,62,"ILL 1762 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,46,46,60,78,"Ro17",3.26086956521739,0.021739,37,32,17.5,16.4,46.6613783771173
6474,62,"ILL 1762 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,47,47,61,82,"Ro17",3.43478260869565,0.021277,37,35,17.5,16.4,46.6613783771173
7047,62,"ILL 1762 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,47,47,59,82,"Ro17",3.43478260869565,0.021277,37,35,17.5,16.4,46.6613783771173
5266,62,"ILL 1762 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,14,53,53,69,88,"Su17",3.56,0.018868,39,35,15.7,16.1,49.1913016117561
5650,62,"ILL 1762 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,13,53,53,69,88,"Su17",3.56,0.018868,40,35,15.7,16.1,49.1913016117561
5838,62,"ILL 1762 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,12,49,49,70,87,"Su17",2.92,0.020408,37,38,15.7,16.1,49.1913016117561
2076,62,"ILL 1762 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,130,130,140,154,"Sp17",4.18367346938776,0.007692,109,24,11.7,11.1,130.005200208008
2579,62,"ILL 1762 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,130,130,138,154,"Sp17",4.18367346938776,0.007692,109,24,11.7,11.1,130.005200208008
2886,62,"ILL 1762 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,130,130,140,154,"Sp17",4.18367346938776,0.007692,109,24,11.7,11.1,130.005200208008
2193,62,"ILL 1762 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,9,135,135,154,163,"Ne17",4.37614678899083,0.007407,126,28,19.4,10.8,115.145850658669
2531,62,"ILL 1762 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,10,128,128,150,158,"Ne17",4.11926605504587,0.007812,118,30,19.4,10.8,115.145850658669
2800,62,"ILL 1762 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,9,133,133,150,158,"Ne17",4.30275229357798,0.007519,124,25,19.4,10.8,115.145850658669
1141,62,"ILL 1762 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,13,123,123,145,159,"Mo17",3.74626865671642,0.00813,110,36,11.8,11.5,115.547737357276
1639,62,"ILL 1762 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,14,123,123,146,159,"Mo17",3.74626865671642,0.00813,109,36,11.8,11.5,115.547737357276
1938,62,"ILL 1762 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,14,123,123,144,159,"Mo17",3.74626865671642,0.00813,109,36,11.8,11.5,115.547737357276
