"Entry","Name","Expt","DTF","RDTF","T_mean","P_mean","Predicted_RDTF","Predicted_DTF"
103,"ILL 7089 AGL","Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,0.02304693758979,43.389712672412
103,"ILL 7089 AGL","Central Ferry, USA 2018",53.3333333333333,0.0187516666666667,15.8,14.3,0.0178658369066506,55.9727487284824
103,"ILL 7089 AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.0106866470474067,93.57471951342
103,"ILL 7089 AGL","Bhopal, India 2017",69.3333333333333,0.014432,20.6,10.7,0.0117154822111724,85.3571352826054
103,"ILL 7089 AGL","Jessore, Bangladesh 2016",76,0.013158,18.6,10.8,0.0109503594703133,91.3212029898217
103,"ILL 7089 AGL","Jessore, Bangladesh 2017",83,0.012053,21.7,11,0.0129801272460576,77.040847215402
103,"ILL 7089 AGL","Bardiya, Nepal 2016",122,0.008197,19.2,11,0.0117266014511765,85.2761990900335
103,"ILL 7089 AGL","Bardiya, Nepal 2017",121.333333333333,0.00824633333333333,19.4,10.8,0.0113514877246753,88.0941797458187
103,"ILL 7089 AGL","Cordoba, Spain 2016",118.666666666667,0.008427,12.5,10.9,0.00812945442584918,123.009484722653
103,"ILL 7089 AGL","Cordoba, Spain 2017",125,0.00800133333333333,11.7,11.1,0.00820372196157887,121.895891240997
103,"ILL 7089 AGL","Marchouch, Morocco 2016",130,0.007692,12,10.8,0.00764105137182712,130.872042515909
103,"ILL 7089 AGL","Marchouch, Morocco 2017",120,0.008333,11.8,11.5,0.00920465457355745,108.640687383613
103,"ILL 7089 AGL","Metaponto, Italy 2016",131.333333333333,0.00761666666666667,10.6,10.9,0.00717677482173951,139.338355297264
103,"ILL 7089 AGL","Metaponto, Italy 2017",140,0.00714333333333333,11.2,10.8,0.00723992311746515,138.123013708206
104,"ILL 7558 AGL","Rosthern, Canada 2016",46,0.0217663333333333,17.2,16.1,0.0217698332092168,45.9351245546807
104,"ILL 7558 AGL","Rosthern, Canada 2017",45.6666666666667,0.0219,17.5,16.4,0.0224439260532364,44.5554845274409
104,"ILL 7558 AGL","Sutherland, Canada 2016",49.3333333333333,0.020283,16.7,15.9,0.0211331120517794,47.3191074532632
104,"ILL 7558 AGL","Sutherland, Canada 2017",48.3333333333333,0.0206913333333333,15.7,16.1,0.0208332035687613,48.0002989794362
104,"ILL 7558 AGL","Sutherland, Canada 2018",43,0.023256,17.6,16.1,0.0220196011133383,45.4140833366075
104,"ILL 7558 AGL","Central Ferry, USA 2018",54,0.018523,15.8,14.3,0.0179750440492211,55.6326870332945
104,"ILL 7558 AGL","Bhopal, India 2016",56,0.0178683333333333,17.6,10.9,0.0135823079039122,73.6251899952851
104,"ILL 7558 AGL","Bhopal, India 2017",55,0.018182,20.6,10.7,0.0151310559075377,66.0892409697489
104,"ILL 7558 AGL","Jessore, Bangladesh 2016",57.6666666666667,0.017342,18.6,10.8,0.0140444720255731,71.202391815024
104,"ILL 7558 AGL","Jessore, Bangladesh 2017",61.6666666666667,0.016217,21.7,11,0.0163046845598002,61.332066642095
104,"ILL 7558 AGL","Bardiya, Nepal 2016",91,0.011003,19.2,11,0.0147436351590409,67.8258780289195
104,"ILL 7558 AGL","Bardiya, Nepal 2017",95,0.0105763333333333,19.4,10.8,0.0145440078338161,68.756838653161
104,"ILL 7558 AGL","Cordoba, Spain 2016",97,0.010309,12.5,10.9,0.0103977671263634,96.1744947590249
104,"ILL 7558 AGL","Cordoba, Spain 2017",95.6666666666667,0.0104546666666667,11.7,11.1,0.0102227425954061,97.8211072681592
104,"ILL 7558 AGL","Marchouch, Morocco 2016",101,0.009901,12,10.8,0.00992330160756877,100.772912035373
104,"ILL 7558 AGL","Marchouch, Morocco 2017",90.3333333333333,0.011078,11.8,11.5,0.0109342071260077,91.4561054565573
104,"ILL 7558 AGL","Metaponto, Italy 2016",113.666666666667,0.008798,10.6,10.9,0.00921136958178642,108.56148926836
104,"ILL 7558 AGL","Metaponto, Italy 2017",117.333333333333,0.008523,11.2,10.8,0.00942376579932582,106.114691440182
105,"ILL 7663 AGL","Rosthern, Canada 2016",44,0.0227513333333333,17.2,16.1,0.0237026987259112,42.1892887203947
105,"ILL 7663 AGL","Rosthern, Canada 2017",39.6666666666667,0.0252136666666667,17.5,16.4,0.0243952797253806,40.9915365290774
105,"ILL 7663 AGL","Sutherland, Canada 2016",44,0.022727,16.7,15.9,0.0228797243071239,43.7068203522295
105,"ILL 7663 AGL","Sutherland, Canada 2017",44,0.0227513333333333,15.7,16.1,0.021896429963539,45.6695452941488
105,"ILL 7663 AGL","Sutherland, Canada 2018",41.6666666666667,0.024012,17.6,16.1,0.0241843703958772,41.3490193720518
105,"ILL 7663 AGL","Central Ferry, USA 2018",50.6666666666667,0.0197386666666667,15.8,14.3,0.0200288843990609,49.9278931405129
105,"ILL 7663 AGL","Bhopal, India 2016",36,0.0280093333333333,17.6,10.9,0.0184413647812986,54.2259215551174
105,"ILL 7663 AGL","Bhopal, India 2017",41,0.0244,20.6,10.7,0.0218330174747131,45.802189328992
105,"ILL 7663 AGL","Jessore, Bangladesh 2016",44.3333333333333,0.0225586666666667,18.6,10.8,0.0195351015405484,51.1899054081869
105,"ILL 7663 AGL","Jessore, Bangladesh 2017",50.5,0.019804,21.7,11,0.0234889418141143,42.5732247929154
105,"ILL 7663 AGL","Bardiya, Nepal 2016",65,0.0158256666666667,19.2,11,0.0204784938768273,48.8317161415647
105,"ILL 7663 AGL","Bardiya, Nepal 2017",67,0.015264,19.4,10.8,0.0204984448804803,48.7841885484812
105,"ILL 7663 AGL","Cordoba, Spain 2016",95.3333333333333,0.010496,12.5,10.9,0.0123000509892329,81.3004759797638
105,"ILL 7663 AGL","Cordoba, Spain 2017",95.6666666666667,0.010457,11.7,11.1,0.011557592480631,86.5232098878611
105,"ILL 7663 AGL","Marchouch, Morocco 2016",79,0.0126623333333333,12,10.8,0.0115875189861105,86.2997507230546
105,"ILL 7663 AGL","Marchouch, Morocco 2017",83.3333333333333,0.0120016666666667,11.8,11.5,0.0121197800607824,82.5097481129907
105,"ILL 7663 AGL","Metaponto, Italy 2016",105,0.00952766666666667,10.6,10.9,0.0100121105568947,99.8790409192357
105,"ILL 7663 AGL","Metaponto, Italy 2017",98.6666666666667,0.0101353333333333,11.2,10.8,0.0106241756461787,94.1249498599624
106,"ILL 7668 AGL","Rosthern, Canada 2016",44.6666666666667,0.0223903333333333,17.2,16.1,0.022556684582612,44.3327562761976
106,"ILL 7668 AGL","Rosthern, Canada 2017",42.6666666666667,0.023449,17.5,16.4,0.0233274298161394,42.8679887960968
106,"ILL 7668 AGL","Sutherland, Canada 2016",47,0.021277,16.7,15.9,0.0218981517043469,45.6659545290068
106,"ILL 7668 AGL","Sutherland, Canada 2017",47,0.021283,15.7,16.1,0.0218331709697115,45.8018673232244
106,"ILL 7668 AGL","Sutherland, Canada 2018",43,0.023256,17.6,16.1,0.0227496215460521,43.9567751918729
106,"ILL 7668 AGL","Central Ferry, USA 2018",52.3333333333333,0.0191193333333333,15.8,14.3,0.0181251501448874,55.1719567565663
106,"ILL 7668 AGL","Bhopal, India 2016",66.3333333333333,0.0153116666666667,17.6,10.9,0.0118982180229646,84.0461990249222
106,"ILL 7668 AGL","Bhopal, India 2017",72.5,0.0137995,20.6,10.7,0.0129278835748007,77.3521817561247
106,"ILL 7668 AGL","Jessore, Bangladesh 2016",73,0.0137006666666667,18.6,10.8,0.0121718795945825,82.1565800277128
106,"ILL 7668 AGL","Jessore, Bangladesh 2017",68,0.0147213333333333,21.7,11,0.0140845027352084,71.0000217118213
106,"ILL 7668 AGL","Bardiya, Nepal 2016",97.3333333333333,0.0102806666666667,19.2,11,0.0128786467137076,77.6479099264083
106,"ILL 7668 AGL","Bardiya, Nepal 2017",107.333333333333,0.009328,19.4,10.8,0.0125577535214627,79.6320773688445
106,"ILL 7668 AGL","Cordoba, Spain 2016",109,0.009174,12.5,10.9,0.00943827173910299,105.951600848382
106,"ILL 7668 AGL","Cordoba, Spain 2017",105.666666666667,0.00947166666666667,11.7,11.1,0.00946975948618764,105.599302860709
106,"ILL 7668 AGL","Marchouch, Morocco 2016",108,0.009259,12,10.8,0.00898841969782039,111.254261996966
106,"ILL 7668 AGL","Marchouch, Morocco 2017",93,0.0107553333333333,11.8,11.5,0.0103527170749775,96.5929999591122
106,"ILL 7668 AGL","Metaponto, Italy 2016",121,0.008264,10.6,10.9,0.00852182116276239,117.345809176292
106,"ILL 7668 AGL","Metaponto, Italy 2017",127.666666666667,0.00783266666666667,11.2,10.8,0.00860254577094013,116.2446590378
107,"ILL 7716 AGL","Rosthern, Canada 2016",47,0.021296,17.2,16.1,0.0219026399833377,45.6565966824431
107,"ILL 7716 AGL","Rosthern, Canada 2017",45,0.0222293333333333,17.5,16.4,0.0225713311382109,44.3039887136788
107,"ILL 7716 AGL","Sutherland, Canada 2016",49.3333333333333,0.020272,16.7,15.9,0.0212350479189033,47.0919587193306
107,"ILL 7716 AGL","Sutherland, Canada 2017",47,0.021283,15.7,16.1,0.0207936501774097,48.0916044786789
107,"ILL 7716 AGL","Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,0.0221983705982518,45.0483514352515
107,"ILL 7716 AGL","Central Ferry, USA 2018",52,0.019231,15.8,14.3,0.0181862236690126,54.9866766295135
107,"ILL 7716 AGL","Bhopal, India 2016",53.6666666666667,0.018703,17.6,10.9,0.0144522219076665,69.1935126922959
107,"ILL 7716 AGL","Bhopal, India 2017",51,0.0196756666666667,20.6,10.7,0.0163722727237306,61.0788750513886
107,"ILL 7716 AGL","Jessore, Bangladesh 2016",56,0.017861,18.6,10.8,0.0150425840470559,66.4779400182721
107,"ILL 7716 AGL","Jessore, Bangladesh 2017",60.3333333333333,0.0165783333333333,21.7,11,0.017632425108432,56.7136961507233
107,"ILL 7716 AGL","Bardiya, Nepal 2016",85,0.011768,19.2,11,0.0157841087652188,63.3548599337807
107,"ILL 7716 AGL","Bardiya, Nepal 2017",90,0.011172,19.4,10.8,0.0156340452768842,63.9629719813181
107,"ILL 7716 AGL","Cordoba, Spain 2016",97,0.010309,12.5,10.9,0.0106816565675115,93.6184377095139
107,"ILL 7716 AGL","Cordoba, Spain 2017",95.3333333333333,0.010496,11.7,11.1,0.0103881241334751,96.2637707396627
107,"ILL 7716 AGL","Marchouch, Morocco 2016",101,0.009901,12,10.8,0.010163028900973,98.3958630585276
107,"ILL 7716 AGL","Marchouch, Morocco 2017",84,0.011905,11.8,11.5,0.0110579143787871,90.4329664478456
107,"ILL 7716 AGL","Metaponto, Italy 2016",110.666666666667,0.00904233333333333,10.6,10.9,0.0092769361466695,107.794209660375
107,"ILL 7716 AGL","Metaponto, Italy 2017",118,0.00847733333333333,11.2,10.8,0.0095715676711448,104.47609360948
108,"ILL 7747 AGL","Rosthern, Canada 2016",47.6666666666667,0.020981,17.2,16.1,0.0215752138004591,46.3494827559354
108,"ILL 7747 AGL","Rosthern, Canada 2017",45,0.0222293333333333,17.5,16.4,0.0223393188114988,44.7641223279049
108,"ILL 7747 AGL","Sutherland, Canada 2016",49.3333333333333,0.020272,16.7,15.9,0.0210006218442873,47.6176375830521
108,"ILL 7747 AGL","Sutherland, Canada 2017",47.3333333333333,0.021135,15.7,16.1,0.0212492707230655,47.0604385925832
108,"ILL 7747 AGL","Sutherland, Canada 2018",45,0.0222436666666667,17.6,16.1,0.0216621319544308,46.1635079180403
108,"ILL 7747 AGL","Central Ferry, USA 2018",53.3333333333333,0.0187516666666667,15.8,14.3,0.0170775018881929,58.5565738213377
108,"ILL 7747 AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.00954758109804145,104.738570925062
108,"ILL 7747 AGL","Bhopal, India 2017",NA,0.011765,20.6,10.7,0.00973352298912146,102.737724163968
108,"ILL 7747 AGL","Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,0.0095319043511169,104.910830319319
108,"ILL 7747 AGL","Jessore, Bangladesh 2017",98,0.010204,21.7,11,0.0106714643081044,93.7078521867477
108,"ILL 7747 AGL","Bardiya, Nepal 2016",128.666666666667,0.00777433333333333,19.2,11,0.0101282258457816,98.733975251598
108,"ILL 7747 AGL","Bardiya, Nepal 2017",128.666666666667,0.00777333333333333,19.4,10.8,0.00970574065906018,103.031807167288
108,"ILL 7747 AGL","Cordoba, Spain 2016",112.666666666667,0.00887666666666667,12.5,10.9,0.00843937463490304,118.492192047532
108,"ILL 7747 AGL","Cordoba, Spain 2017",113,0.00885,11.7,11.1,0.00873148259066704,114.52808725392
108,"ILL 7747 AGL","Marchouch, Morocco 2016",119,0.008403,12,10.8,0.00809775481058485,123.491019843286
108,"ILL 7747 AGL","Marchouch, Morocco 2017",110,0.00909133333333333,11.8,11.5,0.00968510065657452,103.251379150218
108,"ILL 7747 AGL","Metaponto, Italy 2016",128,0.007812,10.6,10.9,0.00802651340353775,124.587096504348
108,"ILL 7747 AGL","Metaponto, Italy 2017",135,0.00740966666666667,11.2,10.8,0.00792391850264157,126.200187403067
109,"ILL 7946 AGL","Rosthern, Canada 2016",45.3333333333333,0.0220956666666667,17.2,16.1,0.0227468766210302,43.9620795707605
109,"ILL 7946 AGL","Rosthern, Canada 2017",43,0.0232643333333333,17.5,16.4,0.0235656055070985,42.434725460323
109,"ILL 7946 AGL","Sutherland, Canada 2016",46.3333333333333,0.021585,16.7,15.9,0.0221123875735551,45.2235199240055
109,"ILL 7946 AGL","Sutherland, Canada 2017",45,0.0222516666666667,15.7,16.1,0.0223035276705493,44.8359566599167
109,"ILL 7946 AGL","Sutherland, Canada 2018",42.3333333333333,0.0236253333333333,17.6,16.1,0.0228651030078251,43.7347690783537
109,"ILL 7946 AGL","Central Ferry, USA 2018",51.6666666666667,0.0193566666666667,15.8,14.3,0.0179527296914149,55.7018357201804
109,"ILL 7946 AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.0102107453443073,97.9360434796783
109,"ILL 7946 AGL","Bhopal, India 2017",73.6666666666667,0.013603,20.6,10.7,0.0106107371812876,94.2441588095818
109,"ILL 7946 AGL","Jessore, Bangladesh 2016",100.666666666667,0.009934,18.6,10.8,0.0102629582793038,97.437792572595
109,"ILL 7946 AGL","Jessore, Bangladesh 2017",85.3333333333333,0.0117256666666667,21.7,11,0.0116659188409457,85.7197802962714
109,"ILL 7946 AGL","Bardiya, Nepal 2016",119,0.00841866666666667,19.2,11,0.0109270039234776,91.5163943385629
109,"ILL 7946 AGL","Bardiya, Nepal 2017",120.666666666667,0.008288,19.4,10.8,0.0104994110528936,95.2434374616093
109,"ILL 7946 AGL","Cordoba, Spain 2016",109,0.009174,12.5,10.9,0.0087033589126723,114.898168630502
109,"ILL 7946 AGL","Cordoba, Spain 2017",112.333333333333,0.008903,11.7,11.1,0.00895361220306395,111.686767007599
109,"ILL 7946 AGL","Marchouch, Morocco 2016",118,0.00847566666666667,12,10.8,0.00831222289718795,120.304762320354
109,"ILL 7946 AGL","Marchouch, Morocco 2017",104,0.009615,11.8,11.5,0.00995658092772558,100.436084159709
109,"ILL 7946 AGL","Metaponto, Italy 2016",120.666666666667,0.008287,10.6,10.9,0.00814178357539652,122.82321075469
109,"ILL 7946 AGL","Metaponto, Italy 2017",131,0.00763566666666667,11.2,10.8,0.00807577012359815,123.827199721536
110,"ILL 7978 AGL","Rosthern, Canada 2016",43,0.023256,17.2,16.1,0.0233375964914672,42.8493139970788
110,"ILL 7978 AGL","Rosthern, Canada 2017",41,0.0244,17.5,16.4,0.0241114425663461,41.4740842340046
110,"ILL 7978 AGL","Sutherland, Canada 2016",45,0.0222293333333333,16.7,15.9,0.0226860747910489,44.0799040473305
110,"ILL 7978 AGL","Sutherland, Canada 2017",44,0.022833,15.7,16.1,0.0226594749056392,44.1316493062747
110,"ILL 7978 AGL","Sutherland, Canada 2018",43,0.023256,17.6,16.1,0.0235184289143546,42.5198470374713
110,"ILL 7978 AGL","Central Ferry, USA 2018",50.5,0.019804,15.8,14.3,0.0188753524650811,52.9791431365307
110,"ILL 7978 AGL","Bhopal, India 2016",52,0.019265,17.6,10.9,0.0124559184473238,80.2831203679609
110,"ILL 7978 AGL","Bhopal, India 2017",67.3333333333333,0.014852,20.6,10.7,0.0133866804471709,74.7011183202881
110,"ILL 7978 AGL","Jessore, Bangladesh 2016",73.6666666666667,0.0135756666666667,18.6,10.8,0.012695258918638,78.7695632211086
110,"ILL 7978 AGL","Jessore, Bangladesh 2017",72.3333333333333,0.0138293333333333,21.7,11,0.0145221913678247,68.8601310003112
110,"ILL 7978 AGL","Bardiya, Nepal 2016",99,0.0101016666666667,19.2,11,0.0133919887247781,74.6715085079024
110,"ILL 7978 AGL","Bardiya, Nepal 2017",108.333333333333,0.009233,19.4,10.8,0.0130569237644129,76.5877183663683
110,"ILL 7978 AGL","Cordoba, Spain 2016",97,0.010309,12.5,10.9,0.0101503050555086,98.5192065195414
110,"ILL 7978 AGL","Cordoba, Spain 2017",102.666666666667,0.00974066666666667,11.7,11.1,0.0102141213815426,97.9036730273295
110,"ILL 7978 AGL","Marchouch, Morocco 2016",101,0.009901,12,10.8,0.00971152394099486,102.970450989545
110,"ILL 7978 AGL","Marchouch, Morocco 2017",91.3333333333333,0.0109503333333333,11.8,11.5,0.0111102918308822,90.0066366592097
110,"ILL 7978 AGL","Metaponto, Italy 2016",113.666666666667,0.008798,10.6,10.9,0.00929135104679317,107.626974264969
110,"ILL 7978 AGL","Metaponto, Italy 2017",117.666666666667,0.00850033333333333,11.2,10.8,0.00934985909521993,106.953483449953
111,"ILL 7979 AGL","Rosthern, Canada 2016",46.3333333333333,0.021598,17.2,16.1,0.0225980691891987,44.2515682037992
111,"ILL 7979 AGL","Rosthern, Canada 2017",42,0.02381,17.5,16.4,0.0233441908824837,42.8372096952973
111,"ILL 7979 AGL","Sutherland, Canada 2016",46,0.0217603333333333,16.7,15.9,0.0219743548278319,45.5075931846444
111,"ILL 7979 AGL","Sutherland, Canada 2017",47,0.0212953333333333,15.7,16.1,0.0219665696933146,45.5237214531655
111,"ILL 7979 AGL","Sutherland, Canada 2018",43,0.023256,17.6,16.1,0.0227664690547678,43.9242465572666
111,"ILL 7979 AGL","Central Ferry, USA 2018",51,0.019608,15.8,14.3,0.018289738895058,54.6754661582515
111,"ILL 7979 AGL","Bhopal, India 2016",56.3333333333333,0.0178143333333333,17.6,10.9,0.0120228912902267,83.1746687099212
111,"ILL 7979 AGL","Bhopal, India 2017",73.5,0.0136065,20.6,10.7,0.0128726757525895,77.6839267313046
111,"ILL 7979 AGL","Jessore, Bangladesh 2016",82,0.0121963333333333,18.6,10.8,0.0122372836894467,81.7174812137754
111,"ILL 7979 AGL","Jessore, Bangladesh 2017",71,0.0140866666666667,21.7,11,0.0139555971770126,71.6558372469493
111,"ILL 7979 AGL","Bardiya, Nepal 2016",98.3333333333333,0.0101726666666667,19.2,11,0.0129030980172058,77.5007675417594
111,"ILL 7979 AGL","Bardiya, Nepal 2017",103.333333333333,0.00969266666666667,19.4,10.8,0.0125740834205849,79.528659589049
111,"ILL 7979 AGL","Cordoba, Spain 2016",97,0.010309,12.5,10.9,0.0098757930042207,101.257691364392
111,"ILL 7979 AGL","Cordoba, Spain 2017",100.333333333333,0.009973,11.7,11.1,0.00995220780248794,100.480217037873
111,"ILL 7979 AGL","Marchouch, Morocco 2016",108,0.009259,12,10.8,0.00945868590755662,105.722931258463
111,"ILL 7979 AGL","Marchouch, Morocco 2017",91,0.010992,11.8,11.5,0.0108207368276911,92.4151484250985
111,"ILL 7979 AGL","Metaponto, Italy 2016",116.333333333333,0.00860266666666667,10.6,10.9,0.0090758936427675,110.181987511157
111,"ILL 7979 AGL","Metaponto, Italy 2017",124.666666666667,0.00802233333333333,11.2,10.8,0.00912188617641843,109.62645012883
112,"ILL 8007 AGL","Rosthern, Canada 2016",44,0.022735,17.2,16.1,0.0244237280128308,40.9437903777285
112,"ILL 8007 AGL","Rosthern, Canada 2017",38,0.026328,17.5,16.4,0.0252453382707717,39.6112735458083
112,"ILL 8007 AGL","Sutherland, Canada 2016",43.3333333333333,0.023088,16.7,15.9,0.0236714383898423,42.2450036001662
112,"ILL 8007 AGL","Sutherland, Canada 2017",40,0.025071,15.7,16.1,0.0234009807576913,42.7332516681519
112,"ILL 8007 AGL","Sutherland, Canada 2018",41.3333333333333,0.0242153333333333,17.6,16.1,0.0246964606142014,40.4916322068015
112,"ILL 8007 AGL","Central Ferry, USA 2018",51,0.019608,15.8,14.3,0.0197667990665559,50.5898803662112
112,"ILL 8007 AGL","Bhopal, India 2016",55.5,0.0180545,17.6,10.9,0.0140007399610427,71.4247963166601
112,"ILL 8007 AGL","Bhopal, India 2017",56,0.01788,20.6,10.7,0.0156348606000465,63.9596364547714
112,"ILL 8007 AGL","Jessore, Bangladesh 2016",61.3333333333333,0.016311,18.6,10.8,0.0144768845288314,69.0756355767329
112,"ILL 8007 AGL","Jessore, Bangladesh 2017",56.3333333333333,0.01776,21.7,11,0.0170019360607284,58.8168310025485
112,"ILL 8007 AGL","Bardiya, Nepal 2016",83.3333333333333,0.0120773333333333,19.2,11,0.0152973573021626,65.3707683129446
112,"ILL 8007 AGL","Bardiya, Nepal 2017",84.3333333333333,0.0120246666666667,19.4,10.8,0.0150223497315725,66.5674823092621
112,"ILL 8007 AGL","Cordoba, Spain 2016",97,0.010309,12.5,10.9,0.0105233992935683,95.0263286703549
112,"ILL 8007 AGL","Cordoba, Spain 2017",93.6666666666667,0.010678,11.7,11.1,0.0103893079621025,96.2528017888908
112,"ILL 8007 AGL","Marchouch, Morocco 2016",101,0.009901,12,10.8,0.00997679660621744,100.232573587479
112,"ILL 8007 AGL","Marchouch, Morocco 2017",84,0.011905,11.8,11.5,0.0112802388549958,88.6506050851145
112,"ILL 8007 AGL","Metaponto, Italy 2016",110,0.00909666666666667,10.6,10.9,0.0092279194370582,108.366789157708
112,"ILL 8007 AGL","Metaponto, Italy 2017",117.333333333333,0.008525,11.2,10.8,0.00943133140347635,106.029568596371
113,"ILL 8009 AGL","Rosthern, Canada 2016",44,0.022727,17.2,16.1,0.0239111375783928,41.8215150459276
113,"ILL 8009 AGL","Rosthern, Canada 2017",38.3333333333333,0.026103,17.5,16.4,0.0247237862132019,40.4468794292528
113,"ILL 8009 AGL","Sutherland, Canada 2016",45,0.0222516666666667,16.7,15.9,0.0231885474941103,43.1247364783841
113,"ILL 8009 AGL","Sutherland, Canada 2017",42.3333333333333,0.023634,15.7,16.1,0.0230070159396774,43.4650022680873
113,"ILL 8009 AGL","Sutherland, Canada 2018",41.6666666666667,0.024022,17.6,16.1,0.0241522366820502,41.4040328092343
113,"ILL 8009 AGL","Central Ferry, USA 2018",51.5,0.0194195,15.8,14.3,0.0192763448731957,51.8770548347332
113,"ILL 8009 AGL","Bhopal, India 2016",51.6666666666667,0.0193566666666667,17.6,10.9,0.0132006153595726,75.7540442442206
113,"ILL 8009 AGL","Bhopal, India 2017",62,0.016137,20.6,10.7,0.0145876424322927,68.5511729973789
113,"ILL 8009 AGL","Jessore, Bangladesh 2016",71.6666666666667,0.0139543333333333,18.6,10.8,0.0135927550163608,73.5686031857674
113,"ILL 8009 AGL","Jessore, Bangladesh 2017",62.6666666666667,0.015961,21.7,11,0.0158824892744166,62.9624224970068
113,"ILL 8009 AGL","Bardiya, Nepal 2016",90.6666666666667,0.0110436666666667,19.2,11,0.0143756198765577,69.5622177399599
113,"ILL 8009 AGL","Bardiya, Nepal 2017",97,0.01031,19.4,10.8,0.0140749532236757,71.0481934901129
113,"ILL 8009 AGL","Cordoba, Spain 2016",95.3333333333333,0.010496,12.5,10.9,0.0101266017879403,98.749809752655
113,"ILL 8009 AGL","Cordoba, Spain 2017",96.3333333333333,0.0103813333333333,11.7,11.1,0.0100656197853361,99.348080031478
113,"ILL 8009 AGL","Marchouch, Morocco 2016",108,0.009259,12,10.8,0.00961461980601317,104.008272836184
113,"ILL 8009 AGL","Marchouch, Morocco 2017",85.6666666666667,0.0116736666666667,11.8,11.5,0.0109683269706718,91.1716073630826
113,"ILL 8009 AGL","Metaponto, Italy 2016",121,0.008264,10.6,10.9,0.00898138104556748,111.341451267511
113,"ILL 8009 AGL","Metaponto, Italy 2017",126.333333333333,0.007916,11.2,10.8,0.0091324215986983,109.499981926211
114,"ILL 8010 AGL","Rosthern, Canada 2016",42.6666666666667,0.0234846666666667,17.2,16.1,0.0233304168267952,42.8625003755394
114,"ILL 8010 AGL","Rosthern, Canada 2017",41.6666666666667,0.0240033333333333,17.5,16.4,0.0241180427917049,41.4627342955016
114,"ILL 8010 AGL","Sutherland, Canada 2016",45.3333333333333,0.0220753333333333,16.7,15.9,0.0226222490069444,44.2042698625158
114,"ILL 8010 AGL","Sutherland, Canada 2017",45,0.0222516666666667,15.7,16.1,0.0224149976105735,44.6129871335916
114,"ILL 8010 AGL","Sutherland, Canada 2018",42,0.02381,17.6,16.1,0.0235745286177877,42.4186636438393
114,"ILL 8010 AGL","Central Ferry, USA 2018",51.3333333333333,0.0194823333333333,15.8,14.3,0.0188487728283293,53.0538517869462
114,"ILL 8010 AGL","Bhopal, India 2016",51.3333333333333,0.019523,17.6,10.9,0.013095798508921,76.3603685043555
114,"ILL 8010 AGL","Bhopal, India 2017",61.6666666666667,0.0162516666666667,20.6,10.7,0.0145236088602543,68.8534103074498
114,"ILL 8010 AGL","Jessore, Bangladesh 2016",75.5,0.0132455,18.6,10.8,0.0135045639458471,74.0490403103701
114,"ILL 8010 AGL","Jessore, Bangladesh 2017",65,0.0153873333333333,21.7,11,0.0157994584071489,63.2933088103527
114,"ILL 8010 AGL","Bardiya, Nepal 2016",89.6666666666667,0.0111653333333333,19.2,11,0.014273759713446,70.0586264639155
114,"ILL 8010 AGL","Bardiya, Nepal 2017",95,0.0105316666666667,19.4,10.8,0.013992787527832,71.4653887233673
114,"ILL 8010 AGL","Cordoba, Spain 2016",97,0.010309,12.5,10.9,0.0099833731737671,100.166545174096
114,"ILL 8010 AGL","Cordoba, Spain 2017",105,0.00953066666666667,11.7,11.1,0.00989817767289243,101.028697710554
114,"ILL 8010 AGL","Marchouch, Morocco 2016",108,0.009259,12,10.8,0.00947671939447139,105.521748442123
114,"ILL 8010 AGL","Marchouch, Morocco 2017",88.6666666666667,0.0112833333333333,11.8,11.5,0.0107652617828611,92.8913778568823
114,"ILL 8010 AGL","Metaponto, Italy 2016",118.333333333333,0.00845933333333333,10.6,10.9,0.00882384216655289,113.329316314217
114,"ILL 8010 AGL","Metaponto, Italy 2017",126.666666666667,0.00789533333333333,11.2,10.8,0.00898849581248646,111.253319894842
115,"ILL 8072 AGL","Rosthern, Canada 2016",45,0.0222446666666667,17.2,16.1,0.0221194220131298,45.2091378972929
115,"ILL 8072 AGL","Rosthern, Canada 2017",43.6666666666667,0.0229033333333333,17.5,16.4,0.0229290249282602,43.6128445552647
115,"ILL 8072 AGL","Sutherland, Canada 2016",47,0.021283,16.7,15.9,0.0215016612278978,46.5080343979436
115,"ILL 8072 AGL","Sutherland, Canada 2017",49,0.0204136666666667,15.7,16.1,0.0217292944707377,46.0208223210686
115,"ILL 8072 AGL","Sutherland, Canada 2018",43,0.023256,17.6,16.1,0.0222234560244343,44.9975016892295
115,"ILL 8072 AGL","Central Ferry, USA 2018",54.6666666666667,0.0183256666666667,15.8,14.3,0.0173658385336519,57.5843198162978
115,"ILL 8072 AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.00954278097579975,104.791255561243
115,"ILL 8072 AGL","Bhopal, India 2017",73,0.0137915,20.6,10.7,0.00983531778948249,101.674396435808
115,"ILL 8072 AGL","Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,0.00955900686851044,104.613378121343
