"Entry","Name","Expt","ExptShort","DTF","RDTF","T_mean","P_mean","Predicted_DTF"
57,"ILL 11555 AGL","Sutherland, Canada 2017","Su17",44,0.0227836666666667,15.7,16.1,50.8861337946122
57,"ILL 11555 AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,42.6609027047012
57,"ILL 11555 AGL","Central Ferry, USA 2018","Us18",51.6666666666667,0.0193566666666667,15.8,14.3,53.1178580315884
57,"ILL 11555 AGL","Bhopal, India 2016","In16",49,0.0204793333333333,17.6,10.9,48.8297145089358
57,"ILL 11555 AGL","Bhopal, India 2017","In17",58.6666666666667,0.0170663333333333,20.6,10.7,37.9535665876721
57,"ILL 11555 AGL","Jessore, Bangladesh 2016","Ba16",67.3333333333333,0.0148566666666667,18.6,10.8,44.6098625296286
57,"ILL 11555 AGL","Jessore, Bangladesh 2017","Ba17",61,0.016393,21.7,11,34.8281185944891
57,"ILL 11555 AGL","Bardiya, Nepal 2016","Ne16",92.3333333333333,0.0108383333333333,19.2,11,42.1461229603496
57,"ILL 11555 AGL","Bardiya, Nepal 2017","Ne17",95.3333333333333,0.010515,19.4,10.8,41.6459928546029
57,"ILL 11555 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,97.0026190707148
57,"ILL 11555 AGL","Cordoba, Spain 2017","Sp17",96,0.0104186666666667,11.7,11.1,113.281701405724
57,"ILL 11555 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,108.050172437536
57,"ILL 11555 AGL","Marchouch, Morocco 2017","Mo17",86,0.011628,11.8,11.5,108.052455800352
57,"ILL 11555 AGL","Metaponto, Italy 2016","It16",116.333333333333,0.00860266666666667,10.6,10.9,153.373003143645
57,"ILL 11555 AGL","Metaponto, Italy 2017","It17",124.666666666667,0.00802533333333333,11.2,10.8,130.554892424803
58,"ILL 11557 AGL","Rosthern, Canada 2016","Ro16",44,0.022727,17.2,16.1,43.5105816028161
58,"ILL 11557 AGL","Rosthern, Canada 2017","Ro17",41,0.0244203333333333,17.5,16.4,42.0856721778249
58,"ILL 11557 AGL","Sutherland, Canada 2016","Su16",45.3333333333333,0.0220683333333333,16.7,15.9,45.5045158770781
58,"ILL 11557 AGL","Sutherland, Canada 2017","Su17",45,0.0222516666666667,15.7,16.1,48.6823005791603
58,"ILL 11557 AGL","Sutherland, Canada 2018","Su18",42.3333333333333,0.023634,17.6,16.1,42.3119235000423
58,"ILL 11557 AGL","Central Ferry, USA 2018","Us18",51,0.019608,15.8,14.3,52.7282767552164
58,"ILL 11557 AGL","Bhopal, India 2016","In16",54,0.0186103333333333,17.6,10.9,53.7335888664004
58,"ILL 11557 AGL","Bhopal, India 2017","In17",53.6666666666667,0.018644,20.6,10.7,42.9179895802501
58,"ILL 11557 AGL","Jessore, Bangladesh 2016","Ba16",61.3333333333333,0.016305,18.6,10.8,49.6488910427815
58,"ILL 11557 AGL","Jessore, Bangladesh 2017","Ba17",61,0.0163963333333333,21.7,11,39.4002288769002
58,"ILL 11557 AGL","Bardiya, Nepal 2016","Ne16",89.6666666666667,0.0111726666666667,19.2,11,46.9235023822495
58,"ILL 11557 AGL","Bardiya, Nepal 2017","Ne17",95.6666666666667,0.010456,19.4,10.8,46.6339461189769
58,"ILL 11557 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,97.0026190707148
58,"ILL 11557 AGL","Cordoba, Spain 2017","Sp17",97,0.010309,11.7,11.1,108.695084902802
58,"ILL 11557 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,106.399563285694
58,"ILL 11557 AGL","Marchouch, Morocco 2017","Mo17",86.6666666666667,0.0115386666666667,11.8,11.5,102.571938499021
58,"ILL 11557 AGL","Metaponto, Italy 2016","It16",113.666666666667,0.008798,10.6,10.9,138.574278983535
58,"ILL 11557 AGL","Metaponto, Italy 2017","It17",123.333333333333,0.008114,11.2,10.8,123.512219939806
59,"ILL 11558 AGL","Rosthern, Canada 2016","Ro16",44,0.022727,17.2,16.1,42.983347745397
59,"ILL 11558 AGL","Rosthern, Canada 2017","Ro17",40,0.0250306666666667,17.5,16.4,41.5762115591416
59,"ILL 11558 AGL","Sutherland, Canada 2016","Su16",44,0.022727,16.7,15.9,44.793809887335
59,"ILL 11558 AGL","Sutherland, Canada 2017","Su17",43.3333333333333,0.023096,15.7,16.1,47.1967228816653
59,"ILL 11558 AGL","Sutherland, Canada 2018","Su18",42,0.0238186666666667,17.6,16.1,41.9838781907748
59,"ILL 11558 AGL","Central Ferry, USA 2018","Us18",55.5,0.0181375,15.8,14.3,52.3716094295201
59,"ILL 11558 AGL","Bhopal, India 2016","In16",58,0.0173705,17.6,10.9,57.5688667568579
59,"ILL 11558 AGL","Bhopal, India 2017","In17",56,0.0178833333333333,20.6,10.7,47.0006154918459
59,"ILL 11558 AGL","Jessore, Bangladesh 2016","Ba16",61.6666666666667,0.016223,18.6,10.8,53.6736827702591
59,"ILL 11558 AGL","Jessore, Bangladesh 2017","Ba17",58.6666666666667,0.0170496666666667,21.7,11,43.1566586464769
59,"ILL 11558 AGL","Bardiya, Nepal 2016","Ne16",86.6666666666667,0.0115663333333333,19.2,11,50.735986998272
59,"ILL 11558 AGL","Bardiya, Nepal 2017","Ne17",96.3333333333333,0.010388,19.4,10.8,50.6616643558332
59,"ILL 11558 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,97.0026190707149
59,"ILL 11558 AGL","Cordoba, Spain 2017","Sp17",95,0.0105293333333333,11.7,11.1,105.827719416238
59,"ILL 11558 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,105.344185611688
59,"ILL 11558 AGL","Marchouch, Morocco 2017","Mo17",85.3333333333333,0.0117203333333333,11.8,11.5,99.1690256392691
59,"ILL 11558 AGL","Metaponto, Italy 2016","It16",112,0.00893433333333333,10.6,10.9,130.238093110022
59,"ILL 11558 AGL","Metaponto, Italy 2017","It17",121.333333333333,0.008253,11.2,10.8,119.260490521725
61,"ILL 1553 AGL","Rosthern, Canada 2016","Ro16",44.6666666666667,0.0224056666666667,17.2,16.1,44.1124573579579
61,"ILL 1553 AGL","Rosthern, Canada 2017","Ro17",41.3333333333333,0.0242066666666667,17.5,16.4,42.5160913867032
61,"ILL 1553 AGL","Sutherland, Canada 2016","Su16",45.6666666666667,0.0219143333333333,16.7,15.9,46.1640350207472
61,"ILL 1553 AGL","Sutherland, Canada 2017","Su17",46.6666666666667,0.021437,15.7,16.1,48.8535695674831
61,"ILL 1553 AGL","Sutherland, Canada 2018","Su18",43,0.023256,17.6,16.1,42.999656002752
61,"ILL 1553 AGL","Central Ferry, USA 2018","Us18",56.5,0.017734,15.8,14.3,55.0995712829511
61,"ILL 1553 AGL","Bhopal, India 2016","In16",62,0.016129,17.6,10.9,62.000124000248
61,"ILL 1553 AGL","Bhopal, India 2017","In17",71.3333333333333,0.0140213333333333,20.6,10.7,49.3708070417962
61,"ILL 1553 AGL","Jessore, Bangladesh 2016","Ba16",79.6666666666667,0.0125526666666667,18.6,10.8,57.2783319374799
61,"ILL 1553 AGL","Jessore, Bangladesh 2017","Ba17",80,0.0125053333333333,21.7,11,44.8845302301627
61,"ILL 1553 AGL","Bardiya, Nepal 2016","Ne16",103.5,0.0096675,19.2,11,53.7266861483304
61,"ILL 1553 AGL","Bardiya, Nepal 2017","Ne17",114.666666666667,0.00873266666666667,19.4,10.8,53.6712696661337
61,"ILL 1553 AGL","Cordoba, Spain 2016","Sp16",115.666666666667,0.008649,12.5,10.9,115.620302925194
61,"ILL 1553 AGL","Cordoba, Spain 2017","Sp17",120.666666666667,0.00829033333333333,11.7,11.1,129.035886865305
61,"ILL 1553 AGL","Marchouch, Morocco 2016","Mo16",126.666666666667,0.00789533333333333,12,10.8,128.557689851277
61,"ILL 1553 AGL","Marchouch, Morocco 2017","Mo17",114.666666666667,0.00872133333333333,11.8,11.5,118.417756590783
61,"ILL 1553 AGL","Metaponto, Italy 2016","It16",134.333333333333,0.007462,10.6,10.9,170.580542446125
61,"ILL 1553 AGL","Metaponto, Italy 2017","It17",138,0.007247,11.2,10.8,151.394136194553
63,"ILL 1983 AGL","Rosthern, Canada 2016","Ro16",44.3333333333333,0.0225586666666667,17.2,16.1,44.793265903366
63,"ILL 1983 AGL","Rosthern, Canada 2017","Ro17",43,0.0232643333333333,17.5,16.4,43.2623759677306
63,"ILL 1983 AGL","Sutherland, Canada 2016","Su16",47.6666666666667,0.020981,16.7,15.9,46.5707328301681
63,"ILL 1983 AGL","Sutherland, Canada 2017","Su17",47,0.021283,15.7,16.1,48.3144875253888
63,"ILL 1983 AGL","Sutherland, Canada 2018","Su18",44,0.0227586666666667,17.6,16.1,43.9393051731209
63,"ILL 1983 AGL","Central Ferry, USA 2018","Us18",52,0.019245,15.8,14.3,55.4977930210228
63,"ILL 1983 AGL","Bhopal, India 2016","In16",68,0.014706,17.6,10.9,67.999456004352
63,"ILL 1983 AGL","Bhopal, India 2017","In17",81,0.012346,20.6,10.7,56.6559407770238
63,"ILL 1983 AGL","Jessore, Bangladesh 2016","Ba16",82.6666666666667,0.012097,18.6,10.8,63.9556018861211
63,"ILL 1983 AGL","Jessore, Bangladesh 2017","Ba17",72.3333333333333,0.0138256666666667,21.7,11,51.7915926621703
63,"ILL 1983 AGL","Bardiya, Nepal 2016","Ne16",99.6666666666667,0.010042,19.2,11,60.2540731594414
63,"ILL 1983 AGL","Bardiya, Nepal 2017","Ne17",107,0.00938333333333333,19.4,10.8,60.5927977097568
63,"ILL 1983 AGL","Cordoba, Spain 2016","Sp16",109,0.009174,12.5,10.9,109.003706126008
63,"ILL 1983 AGL","Cordoba, Spain 2017","Sp17",109,0.00918933333333333,11.7,11.1,116.063768200173
63,"ILL 1983 AGL","Marchouch, Morocco 2016","Mo16",108.666666666667,0.009203,12,10.8,117.969210747725
63,"ILL 1983 AGL","Marchouch, Morocco 2017","Mo17",97.6666666666667,0.0102396666666667,11.8,11.5,107.022154554519
63,"ILL 1983 AGL","Metaponto, Italy 2016","It16",120.666666666667,0.008287,10.6,10.9,140.586493772845
63,"ILL 1983 AGL","Metaponto, Italy 2017","It17",127.666666666667,0.00783266666666667,11.2,10.8,131.422910700313
66,"PI 431893 LSP AGL","Rosthern, Canada 2016","Ro16",45.3333333333333,0.0220683333333333,17.2,16.1,47.4052445072659
66,"PI 431893 LSP AGL","Rosthern, Canada 2017","Ro17",44.6666666666667,0.0223903333333333,17.5,16.4,45.7417001150453
66,"PI 431893 LSP AGL","Sutherland, Canada 2016","Su16",50,0.02,16.7,15.9,49.7511317819685
66,"PI 431893 LSP AGL","Sutherland, Canada 2017","Su17",50,0.020008,15.7,16.1,53.5371055881191
66,"PI 431893 LSP AGL","Sutherland, Canada 2018","Su18",46,0.021739,17.6,16.1,46.000276001656
66,"PI 431893 LSP AGL","Central Ferry, USA 2018","Us18",64.6666666666667,0.0155146666666667,15.8,14.3,58.3568917376676
66,"PI 431893 LSP AGL","Bhopal, India 2016","In16",59.5,0.016817,17.6,10.9,59.463637985372
66,"PI 431893 LSP AGL","Bhopal, India 2017","In17",65.6666666666667,0.0152703333333333,20.6,10.7,46.598649974557
66,"PI 431893 LSP AGL","Jessore, Bangladesh 2016","Ba16",69.6666666666667,0.014355,18.6,10.8,54.5462525826341
66,"PI 431893 LSP AGL","Jessore, Bangladesh 2017","Ba17",74.3333333333333,0.0134633333333333,21.7,11,42.524959334305
66,"PI 431893 LSP AGL","Bardiya, Nepal 2016","Ne16",119.666666666667,0.00837066666666667,19.2,11,51.3115115286506
66,"PI 431893 LSP AGL","Bardiya, Nepal 2017","Ne17",114,0.008772,19.4,10.8,50.9641388876558
66,"PI 431893 LSP AGL","Cordoba, Spain 2016","Sp16",116.333333333333,0.00860233333333333,12.5,10.9,116.247529739993
66,"PI 431893 LSP AGL","Cordoba, Spain 2017","Sp17",125.333333333333,0.00797966666666667,11.7,11.1,133.278851386911
66,"PI 431893 LSP AGL","Marchouch, Morocco 2016","Mo16",128,0.007812,12,10.8,129.831011785346
66,"PI 431893 LSP AGL","Marchouch, Morocco 2017","Mo17",120.333333333333,0.00831266666666667,11.8,11.5,124.335533157517
66,"PI 431893 LSP AGL","Metaponto, Italy 2016","It16",131,0.00763733333333333,10.6,10.9,180.441338285053
66,"PI 431893 LSP AGL","Metaponto, Italy 2017","It17",140,0.00715266666666667,11.2,10.8,155.915151585939
67,"ILL 2507 AGL","Rosthern, Canada 2016","Ro16",44,0.022727,17.2,16.1,43.7398547836821
67,"ILL 2507 AGL","Rosthern, Canada 2017","Ro17",41.6666666666667,0.0240033333333333,17.5,16.4,42.3413193464635
67,"ILL 2507 AGL","Sutherland, Canada 2016","Su16",46.6666666666667,0.021431,16.7,15.9,45.6093141236258
67,"ILL 2507 AGL","Sutherland, Canada 2017","Su17",44.3333333333333,0.0226296666666667,15.7,16.1,48.3229260068618
67,"ILL 2507 AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,42.6609027047012
67,"ILL 2507 AGL","Central Ferry, USA 2018","Us18",51.5,0.0194195,15.8,14.3,52.8826824808487
67,"ILL 2507 AGL","Bhopal, India 2016","In16",56,0.0178683333333333,17.6,10.9,55.964928644716
67,"ILL 2507 AGL","Bhopal, India 2017","In17",70.5,0.0142025,20.6,10.7,45.4738108744206
67,"ILL 2507 AGL","Jessore, Bangladesh 2016","Ba16",79.6666666666667,0.0125526666666667,18.6,10.8,52.0650871439396
67,"ILL 2507 AGL","Jessore, Bangladesh 2017","Ba17",68.6666666666667,0.014568,21.7,11,41.8370281478274
67,"ILL 2507 AGL","Bardiya, Nepal 2016","Ne16",95.3333333333333,0.0105023333333333,19.2,11,49.2892915959757
67,"ILL 2507 AGL","Bardiya, Nepal 2017","Ne17",101.666666666667,0.009852,19.4,10.8,49.1082601037884
67,"ILL 2507 AGL","Cordoba, Spain 2016","Sp16",95.3333333333333,0.010496,12.5,10.9,95.2743902439024
67,"ILL 2507 AGL","Cordoba, Spain 2017","Sp17",103.333333333333,0.00967766666666667,11.7,11.1,104.669559542442
67,"ILL 2507 AGL","Marchouch, Morocco 2016","Mo16",108,0.009259,12,10.8,103.454747500783
67,"ILL 2507 AGL","Marchouch, Morocco 2017","Mo17",92,0.01087,11.8,11.5,98.7452183471992
67,"ILL 2507 AGL","Metaponto, Italy 2016","It16",113.666666666667,0.008798,10.6,10.9,129.041508351853
67,"ILL 2507 AGL","Metaponto, Italy 2017","It17",124,0.00807466666666667,11.2,10.8,117.514094786166
70,"ILL 3025 AGL","Rosthern, Canada 2016","Ro16",44,0.022727,17.2,16.1,43.4418186278518
70,"ILL 3025 AGL","Rosthern, Canada 2017","Ro17",40,0.0250103333333333,17.5,16.4,42.0895580091715
70,"ILL 3025 AGL","Sutherland, Canada 2016","Su16",46,0.021746,16.7,15.9,44.7452929875217
70,"ILL 3025 AGL","Sutherland, Canada 2017","Su17",44.6666666666667,0.0224566666666667,15.7,16.1,45.1841653421504
70,"ILL 3025 AGL","Sutherland, Canada 2018","Su18",43,0.023256,17.6,16.1,42.9996560027519
70,"ILL 3025 AGL","Central Ferry, USA 2018","Us18",51,0.019608,15.8,14.3,53.1389361969689
70,"ILL 3025 AGL","Bhopal, India 2016","In16",74,0.013514,17.6,10.9,73.9973360959005
70,"ILL 3025 AGL","Bhopal, India 2017","In17",74,0.013514,20.6,10.7,67.0483873952672
70,"ILL 3025 AGL","Jessore, Bangladesh 2016","Ba16",75,0.013335,18.6,10.8,71.8472430083448
70,"ILL 3025 AGL","Jessore, Bangladesh 2017","Ba17",70,0.014288,21.7,11,62.0055774157169
70,"ILL 3025 AGL","Bardiya, Nepal 2016","Ne16",96.6666666666667,0.010348,19.2,11,68.2679148059669
70,"ILL 3025 AGL","Bardiya, Nepal 2017","Ne17",102.666666666667,0.00975566666666667,19.4,10.8,69.4838653591333
70,"ILL 3025 AGL","Cordoba, Spain 2016","Sp16",95.3333333333333,0.010496,12.5,10.9,95.2743902439023
70,"ILL 3025 AGL","Cordoba, Spain 2017","Sp17",105,0.00953066666666667,11.7,11.1,96.17899563887
70,"ILL 3025 AGL","Marchouch, Morocco 2016","Mo16",108,0.009259,12,10.8,99.8724479708606
70,"ILL 3025 AGL","Marchouch, Morocco 2017","Mo17",91.3333333333333,0.0109503333333333,11.8,11.5,89.2391694538764
70,"ILL 3025 AGL","Metaponto, Italy 2016","It16",119.333333333333,0.008383,10.6,10.9,106.70482933504
70,"ILL 3025 AGL","Metaponto, Italy 2017","It17",126.666666666667,0.00789533333333333,11.2,10.8,104.828838460894
72,"ILL 3347 AGL","Rosthern, Canada 2016","Ro16",45.3333333333333,0.0220753333333333,17.2,16.1,44.1006324549525
72,"ILL 3347 AGL","Rosthern, Canada 2017","Ro17",42,0.0238186666666667,17.5,16.4,42.6789983866711
72,"ILL 3347 AGL","Sutherland, Canada 2016","Su16",45,0.0222436666666667,16.7,15.9,46.0057222999885
72,"ILL 3347 AGL","Sutherland, Canada 2017","Su17",44.6666666666667,0.0223903333333333,15.7,16.1,48.7847573460518
72,"ILL 3347 AGL","Sutherland, Canada 2018","Su18",43,0.023256,17.6,16.1,42.999656002752
72,"ILL 3347 AGL","Central Ferry, USA 2018","Us18",52.3333333333333,0.0191193333333333,15.8,14.3,53.4070979603987
72,"ILL 3347 AGL","Bhopal, India 2016","In16",56.5,0.0177115,17.6,10.9,56.4604917708833
72,"ILL 3347 AGL","Bhopal, India 2017","In17",71.5,0.0140415,20.6,10.7,45.7610157868775
72,"ILL 3347 AGL","Jessore, Bangladesh 2016","Ba16",81,0.012347,18.6,10.8,52.4759584868866
72,"ILL 3347 AGL","Jessore, Bangladesh 2017","Ba17",69.6666666666667,0.014357,21.7,11,42.0713325630568
72,"ILL 3347 AGL","Bardiya, Nepal 2016","Ne16",95.3333333333333,0.010499,19.2,11,49.6512546981587
72,"ILL 3347 AGL","Bardiya, Nepal 2017","Ne17",102,0.00980466666666667,19.4,10.8,49.4620456992933
72,"ILL 3347 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,97.0026190707149
72,"ILL 3347 AGL","Cordoba, Spain 2017","Sp17",103,0.009709,11.7,11.1,106.825354683742
72,"ILL 3347 AGL","Marchouch, Morocco 2016","Mo16",108,0.009259,12,10.8,105.522635769225
72,"ILL 3347 AGL","Marchouch, Morocco 2017","Mo17",93,0.0107553333333333,11.8,11.5,100.677351297331
72,"ILL 3347 AGL","Metaponto, Italy 2016","It16",121,0.008264,10.6,10.9,132.429179601232
72,"ILL 3347 AGL","Metaponto, Italy 2017","It17",127,0.00787466666666667,11.2,10.8,120.257882417855
73,"ILL 358 AGL","Rosthern, Canada 2016","Ro16",44.3333333333333,0.0225586666666667,17.2,16.1,43.6235487329212
73,"ILL 358 AGL","Rosthern, Canada 2017","Ro17",43.3333333333333,0.023088,17.5,16.4,42.1135432258706
73,"ILL 358 AGL","Sutherland, Canada 2016","Su16",47,0.021277,16.7,15.9,45.1957112337621
73,"ILL 358 AGL","Sutherland, Canada 2017","Su17",46.3333333333333,0.021598,15.7,16.1,46.1336670234739
73,"ILL 358 AGL","Sutherland, Canada 2018","Su18",43,0.023256,17.6,16.1,42.999656002752
73,"ILL 358 AGL","Central Ferry, USA 2018","Us18",54,0.0185356666666667,15.8,14.3,54.5720177163981
73,"ILL 358 AGL","Bhopal, India 2016","In16",75,0.013333,17.6,10.9,75.0018750468761
73,"ILL 358 AGL","Bhopal, India 2017","In17",76.5,0.0130995,20.6,10.7,64.7422844505487
73,"ILL 358 AGL","Jessore, Bangladesh 2016","Ba16",93,0.0107536666666667,18.6,10.8,71.5631287943198
73,"ILL 358 AGL","Jessore, Bangladesh 2017","Ba17",81.6666666666667,0.0122466666666667,21.7,11,59.0563143896893
73,"ILL 358 AGL","Bardiya, Nepal 2016","Ne16",116.333333333333,0.00860633333333333,19.2,11,67.3208813339072
73,"ILL 358 AGL","Bardiya, Nepal 2017","Ne17",119.666666666667,0.00835666666666667,19.4,10.8,68.3112417816901
73,"ILL 358 AGL","Cordoba, Spain 2016","Sp16",110,0.00909233333333333,12.5,10.9,109.982769366133
73,"ILL 358 AGL","Cordoba, Spain 2017","Sp17",113,0.00885,11.7,11.1,113.523039712089
73,"ILL 358 AGL","Marchouch, Morocco 2016","Mo16",119,0.008403,12,10.8,117.844555536357
73,"ILL 358 AGL","Marchouch, Morocco 2017","Mo17",104.666666666667,0.00955466666666667,11.8,11.5,103.570675855939
73,"ILL 358 AGL","Metaponto, Italy 2016","It16",128,0.007812,10.6,10.9,133.111886195427
73,"ILL 358 AGL","Metaponto, Italy 2017","It17",136,0.00735533333333333,11.2,10.8,127.868209213284
74,"ILL 3597 AGL","Rosthern, Canada 2016","Ro16",44,0.022735,17.2,16.1,42.7691127617441
74,"ILL 3597 AGL","Rosthern, Canada 2017","Ro17",39,0.0256523333333333,17.5,16.4,41.3766431470579
74,"ILL 3597 AGL","Sutherland, Canada 2016","Su16",46.3333333333333,0.021592,16.7,15.9,44.1037626496476
74,"ILL 3597 AGL","Sutherland, Canada 2017","Su17",44.6666666666667,0.0224816666666667,15.7,16.1,44.5108001238156
74,"ILL 3597 AGL","Sutherland, Canada 2018","Su18",42.3333333333333,0.0236253333333333,17.6,16.1,42.3274451154128
74,"ILL 3597 AGL","Central Ferry, USA 2018","Us18",51.6666666666667,0.0193613333333333,15.8,14.3,52.8984564262329
74,"ILL 3597 AGL","Bhopal, India 2016","In16",76,0.013158,17.6,10.9,75.9993920048639
74,"ILL 3597 AGL","Bhopal, India 2017","In17",82,0.012195,20.6,10.7,68.5625859035943
74,"ILL 3597 AGL","Jessore, Bangladesh 2016","Ba16",81.3333333333333,0.0122956666666667,18.6,10.8,73.7102198515704
74,"ILL 3597 AGL","Jessore, Bangladesh 2017","Ba17",75,0.013335,21.7,11,63.0515954629289
74,"ILL 3597 AGL","Bardiya, Nepal 2016","Ne16",102,0.00983533333333333,19.2,11,69.7584042700139
74,"ILL 3597 AGL","Bardiya, Nepal 2017","Ne17",108.333333333333,0.009234,19.4,10.8,71.1511455844194
74,"ILL 3597 AGL","Cordoba, Spain 2016","Sp16",99.6666666666667,0.0100473333333333,12.5,10.9,99.5288965563001
74,"ILL 3597 AGL","Cordoba, Spain 2017","Sp17",110.666666666667,0.00903833333333333,11.7,11.1,100.381697746721
74,"ILL 3597 AGL","Marchouch, Morocco 2016","Mo16",112,0.008929,12,10.8,104.810034973301
74,"ILL 3597 AGL","Marchouch, Morocco 2017","Mo17",98.3333333333333,0.0101703333333333,11.8,11.5,92.3518934947261
74,"ILL 3597 AGL","Metaponto, Italy 2016","It16",120.666666666667,0.008287,10.6,10.9,112.505459823786
74,"ILL 3597 AGL","Metaponto, Italy 2017","It17",127.666666666667,0.00783266666666667,11.2,10.8,110.459114785985
77,"ILL 4605 AGL","Rosthern, Canada 2016","Ro16",46,0.0217663333333333,17.2,16.1,44.7542727167423
77,"ILL 4605 AGL","Rosthern, Canada 2017","Ro17",45.3333333333333,0.0220753333333333,17.5,16.4,43.2819339151457
77,"ILL 4605 AGL","Sutherland, Canada 2016","Su16",47.3333333333333,0.021129,16.7,15.9,47.27309130081
77,"ILL 4605 AGL","Sutherland, Canada 2017","Su17",47.3333333333333,0.021135,15.7,16.1,52.8398300422408
77,"ILL 4605 AGL","Sutherland, Canada 2018","Su18",43,0.023256,17.6,16.1,42.999656002752
77,"ILL 4605 AGL","Central Ferry, USA 2018","Us18",51,0.019608,15.8,14.3,53.4889692917649
77,"ILL 4605 AGL","Bhopal, India 2016","In16",46.5,0.021934,17.6,10.9,45.5913194127838
77,"ILL 4605 AGL","Bhopal, India 2017","In17",55,0.0184213333333333,20.6,10.7,34.817257449357
77,"ILL 4605 AGL","Jessore, Bangladesh 2016","Ba16",56,0.017861,18.6,10.8,41.3428339539903
77,"ILL 4605 AGL","Jessore, Bangladesh 2017","Ba17",61.6666666666667,0.016217,21.7,11,31.9437674060107
77,"ILL 4605 AGL","Bardiya, Nepal 2016","Ne16",85,0.0117823333333333,19.2,11,39.0526119084844
77,"ILL 4605 AGL","Bardiya, Nepal 2017","Ne17",91.3333333333333,0.0110123333333333,19.4,10.8,38.4445073975669
77,"ILL 4605 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,97.0026190707149
77,"ILL 4605 AGL","Cordoba, Spain 2017","Sp17",93.6666666666667,0.010678,11.7,11.1,117.146543434864
77,"ILL 4605 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,109.362872195628
77,"ILL 4605 AGL","Marchouch, Morocco 2017","Mo17",86,0.011628,11.8,11.5,112.791068580542
77,"ILL 4605 AGL","Metaponto, Italy 2016","It16",111.666666666667,0.00896033333333333,10.6,10.9,167.276734758137
77,"ILL 4605 AGL","Metaponto, Italy 2017","It17",117.333333333333,0.00852533333333333,11.2,10.8,136.605646387321
79,"ILL 4665 AGL","Rosthern, Canada 2016","Ro16",49,0.0204593333333333,17.2,16.1,46.6985498726778
79,"ILL 4665 AGL","Rosthern, Canada 2017","Ro17",45.6666666666667,0.0219,17.5,16.4,45.0869435912862
79,"ILL 4665 AGL","Sutherland, Canada 2016","Su16",49.3333333333333,0.020272,16.7,15.9,48.7130944581802
79,"ILL 4665 AGL","Sutherland, Canada 2017","Su17",53.3333333333333,0.0187603333333333,15.7,16.1,51.1836982931742
79,"ILL 4665 AGL","Sutherland, Canada 2018","Su18",45.6666666666667,0.0219143333333333,17.6,16.1,45.6322346105289
79,"ILL 4665 AGL","Central Ferry, USA 2018","Us18",57.6666666666667,0.0173633333333333,15.8,14.3,57.7308510228396
79,"ILL 4665 AGL","Bhopal, India 2016","In16",66,0.015152,17.6,10.9,65.9978880675818
79,"ILL 4665 AGL","Bhopal, India 2017","In17",77,0.012987,20.6,10.7,53.6341093196627
79,"ILL 4665 AGL","Jessore, Bangladesh 2016","Ba16",83.6666666666667,0.0119526666666667,18.6,10.8,61.4517275477876
79,"ILL 4665 AGL","Jessore, Bangladesh 2017","Ba17",84.3333333333333,0.0118583333333333,21.7,11,48.9930351745053
79,"ILL 4665 AGL","Bardiya, Nepal 2016","Ne16",119.666666666667,0.00839433333333333,19.2,11,57.8582713645867
79,"ILL 4665 AGL","Bardiya, Nepal 2017","Ne17",118,0.00848333333333333,19.4,10.8,57.8914101655526
79,"ILL 4665 AGL","Cordoba, Spain 2016","Sp16",114,0.008772,12.5,10.9,113.999088007296
79,"ILL 4665 AGL","Cordoba, Spain 2017","Sp17",121.333333333333,0.008244,11.7,11.1,124.512759318245
79,"ILL 4665 AGL","Marchouch, Morocco 2016","Mo16",126,0.007937,12,10.8,124.743263828475
79,"ILL 4665 AGL","Marchouch, Morocco 2017","Mo17",115.666666666667,0.00864633333333333,11.8,11.5,115.252744662412
79,"ILL 4665 AGL","Metaponto, Italy 2016","It16",134.333333333333,0.00744433333333333,10.6,10.9,156.368809634772
79,"ILL 4665 AGL","Metaponto, Italy 2017","It17",138.666666666667,0.00721133333333333,11.2,10.8,142.537845491018
81,"ILL 4768 AGL","Rosthern, Canada 2016","Ro16",43.6666666666667,0.0229033333333333,17.2,16.1,41.3044875030978
81,"ILL 4768 AGL","Rosthern, Canada 2017","Ro17",38,0.026316,17.5,16.4,39.9126288674741
81,"ILL 4768 AGL","Sutherland, Canada 2016","Su16",44.3333333333333,0.0225586666666667,16.7,15.9,43.0887329592348
81,"ILL 4768 AGL","Sutherland, Canada 2017","Su17",42.6666666666667,0.0235556666666667,15.7,16.1,45.4295362653893
81,"ILL 4768 AGL","Sutherland, Canada 2018","Su18",40.3333333333333,0.0247966666666667,17.6,16.1,40.3280010754134
