"Entry","Expt","ExptShort","DTF","Name","a","b","c","RR","Environments","aP","bP","cP","Cluster","MacroEnv","T_mean","P_mean","T_mean2","DTF_1","DTF_0","Diff","Increase","P_mean2"
114,"Jessore, Bangladesh 2017","Ba17",65,"ILL 8010 AGL",-0.0196101507152564,0.000610279477481163,0.00201514040555128,0.820139738259112,18,7.0913683238804e-14,3.55168730202038e-09,1.34384101972459e-21,"2","South Asia",21.7,11,23.2,59.8269411558123,63.2933088103527,3.46636765454046,"T",NA
114,"Bardiya, Nepal 2017","Ne17",95,"ILL 8010 AGL",-0.0196101507152564,0.000610279477481163,0.00201514040555128,0.820139738259112,18,7.0913683238804e-14,3.55168730202038e-09,1.34384101972459e-21,"2","South Asia",19.4,10.8,20.9,67.0771486583293,71.4653887233674,4.38824006503808,"T",NA
114,"Cordoba, Spain 2017","Sp17",105,"ILL 8010 AGL",-0.0196101507152564,0.000610279477481163,0.00201514040555128,0.820139738259112,18,7.0913683238804e-14,3.55168730202038e-09,1.34384101972459e-21,"2","Mediterranean",11.7,11.1,13.2,92.4761677593771,101.028697710554,8.55252995117657,"T",NA
114,"Marchouch, Morocco 2017","Mo17",88.6666666666667,"ILL 8010 AGL",-0.0196101507152564,0.000610279477481163,0.00201514040555128,0.820139738259112,18,7.0913683238804e-14,3.55168730202038e-09,1.34384101972459e-21,"2","Mediterranean",11.8,11.5,13.3,85.6114468050727,92.8913778568823,7.2799310518096,"T",NA
114,"Metaponto, Italy 2017","It17",126.666666666667,"ILL 8010 AGL",-0.0196101507152564,0.000610279477481163,0.00201514040555128,0.820139738259112,18,7.0913683238804e-14,3.55168730202038e-09,1.34384101972459e-21,"2","Mediterranean",11.2,10.8,12.7,100.97017160399,111.253319894842,10.2831482908519,"T",NA
115,"Rosthern, Canada 2017","Ro17",43.6666666666667,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","Temperate",17.5,16.4,19,42.8832051790273,43.6128445552647,0.729639376237394,"T",NA
115,"Sutherland, Canada 2017","Su17",49,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","Temperate",15.7,16.1,17.2,45.2091378972929,46.0208223210686,0.811684423775695,"T",NA
115,"Central Ferry, USA 2018","Us18",54.6666666666667,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","Temperate",15.8,14.3,17.3,56.3190983648692,57.5843198162978,1.26522145142858,"T",NA
115,"Bhopal, India 2017","In17",73,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","South Asia",20.6,10.7,22.1,97.7952517024196,101.674396435808,3.87914473338871,"T",NA
115,"Jessore, Bangladesh 2017","Ba17",NA,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","South Asia",21.7,11,23.2,88.9433121582697,92.1405177075097,3.19720554924001,"T",NA
115,"Bardiya, Nepal 2017","Ne17",124,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","South Asia",19.4,10.8,20.9,98.4523057944291,102.384799046563,3.93249325213345,"T",NA
115,"Cordoba, Spain 2017","Sp17",118.333333333333,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","Mediterranean",11.7,11.1,13.2,112.53498979687,117.702481735085,5.16749193821492,"T",NA
115,"Marchouch, Morocco 2017","Mo17",115.333333333333,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","Mediterranean",11.8,11.5,13.3,101.137082523963,105.291502087934,4.15441956397115,"T",NA
115,"Metaponto, Italy 2017","It17",138,"ILL 8072 AGL",-0.0216153612966226,0.000260085028261356,0.00243859135550665,0.886376758486286,15,1.24426131412021e-22,3.23184634474989e-05,1.55487150954276e-33,"5","Mediterranean",11.2,10.8,12.7,124.618275501849,130.986446389879,6.36817088803029,"T",NA
116,"Rosthern, Canada 2017","Ro17",45.6666666666667,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","Temperate",17.5,16.4,19,42.8495218207027,44.4516305262616,1.60210870555888,"T",NA
116,"Sutherland, Canada 2017","Su17",48.6666666666667,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","Temperate",15.7,16.1,17.2,46.0521800574303,47.9079142158759,1.85573415844566,"T",NA
116,"Central Ferry, USA 2018","Us18",55,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","Temperate",15.8,14.3,17.3,55.2830286479009,57.9790363267538,2.69600767885292,"T",NA
116,"Bhopal, India 2017","In17",61.3333333333333,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","South Asia",20.6,10.7,22.1,74.5343013413775,79.5195693244571,4.98526798307967,"T",NA
116,"Jessore, Bangladesh 2017","Ba17",85.3333333333333,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","South Asia",21.7,11,23.2,68.2728855075395,72.4323674511457,4.15948194360624,"T",NA
116,"Bardiya, Nepal 2017","Ne17",122.333333333333,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","South Asia",19.4,10.8,20.9,77.2302657275041,82.595678765475,5.36541303797088,"T",NA
116,"Cordoba, Spain 2017","Sp17",127,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","Mediterranean",11.7,11.1,13.2,108.176186460647,119.004295197969,10.8281087373223,"T",NA
116,"Marchouch, Morocco 2017","Mo17",121.666666666667,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","Mediterranean",11.8,11.5,13.3,98.8294644237473,107.789758093674,8.96029366992657,"T",NA
116,"Metaponto, Italy 2017","It17",139.666666666667,"ILL 8174 AGL",-0.0208623589937913,0.000560747112036434,0.00204546629069195,0.738632959114379,18,2.94555574867272e-11,4.62463121536504e-06,3.48183456061549e-17,"3","Mediterranean",11.2,10.8,12.7,119.758108712777,133.172734109845,13.4146253970687,"T",NA
117,"Rosthern, Canada 2017","Ro17",43.6666666666667,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","Temperate",17.5,16.4,19,41.223132848036,43.0668532631119,1.84372041507587,"T",NA
117,"Sutherland, Canada 2017","Su17",47.3333333333333,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","Temperate",15.7,16.1,17.2,44.6292138503851,46.7982132869049,2.1689994365198,"T",NA
117,"Central Ferry, USA 2018","Us18",55,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","Temperate",15.8,14.3,17.3,53.064194041274,56.1589882645808,3.09479422330683,"T",NA
117,"Bhopal, India 2017","In17",56.3333333333333,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","South Asia",20.6,10.7,22.1,67.0854233949686,72.10919320283,5.02376980786146,"T",NA
117,"Jessore, Bangladesh 2017","Ba17",71.6666666666667,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","South Asia",21.7,11,23.2,61.4510834935894,65.6400756544116,4.18899216082221,"T",NA
117,"Bardiya, Nepal 2017","Ne17",120.333333333333,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","South Asia",19.4,10.8,20.9,70.0413492002693,75.5357178321669,5.49436863189752,"T",NA
117,"Cordoba, Spain 2017","Sp17",123,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","Mediterranean",11.7,11.1,13.2,104.696437317048,117.468606092956,12.7721687759077,"T",NA
117,"Marchouch, Morocco 2017","Mo17",117.666666666667,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","Mediterranean",11.8,11.5,13.3,95.8998733198324,106.507253892347,10.6073805725146,"T",NA
117,"Metaponto, Italy 2017","It17",137.666666666667,"ILL 8595 AGL",-0.0219785292017521,0.000692340394116042,0.00201721255739916,0.75601718881048,18,1.9552514187591e-13,4.54505652740778e-09,4.36145374626016e-19,"4","Mediterranean",11.2,10.8,12.7,116.277860701694,132.247513671866,15.9696529701726,"T",NA
118,"Rosthern, Canada 2017","Ro17",39,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","Temperate",17.5,16.4,19,39.5501165615582,40.7927496528889,1.24263309133072,"T",NA
118,"Sutherland, Canada 2017","Su17",42.3333333333333,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","Temperate",15.7,16.1,17.2,42.2481675465342,43.6691705187808,1.42100297224663,"T",NA
118,"Central Ferry, USA 2018","Us18",51,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","Temperate",15.8,14.3,17.3,51.0769461028376,53.1686124859079,2.09166638307033,"T",NA
118,"Bhopal, India 2017","In17",62.3333333333333,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","South Asia",20.6,10.7,22.1,72.6872249073123,76.9979404354981,4.31071552818587,"T",NA
118,"Jessore, Bangladesh 2017","Ba17",70.3333333333333,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","South Asia",21.7,11,23.2,66.6095965246522,70.2117198805351,3.60212335588285,"T",NA
118,"Bardiya, Nepal 2017","Ne17",109.333333333333,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","South Asia",19.4,10.8,20.9,74.7856236543831,79.3566487503179,4.5710250959348,"T",NA
118,"Cordoba, Spain 2017","Sp17",107.666666666667,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","Mediterranean",11.7,11.1,13.2,98.9292558956799,107.089106436155,8.15985054047532,"T",NA
118,"Marchouch, Morocco 2017","Mo17",99,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","Mediterranean",11.8,11.5,13.3,90.2512171189241,96.9935149394706,6.74229782054653,"T",NA
118,"Metaponto, Italy 2017","It17",129.333333333333,"ILL 9 AGL",-0.0222163666631239,0.000513476896646006,0.00230150494951697,0.769124240401668,18,8.79780217282187e-16,2.02097876292947e-07,7.41287163351573e-24,"2","Mediterranean",11.2,10.8,12.7,109.15787193906,119.177749315881,10.0198773768216,"T",NA
119,"Rosthern, Canada 2017","Ro17",42.6666666666667,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","Temperate",17.5,16.4,19,42.2870073858812,42.7793275014377,0.492320115556531,"T",NA
119,"Sutherland, Canada 2017","Su17",45.3333333333333,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","Temperate",15.7,16.1,17.2,44.2910473565738,44.8314348197281,0.540387463154289,"T",NA
119,"Central Ferry, USA 2018","Us18",52.6666666666667,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","Temperate",15.8,14.3,17.3,55.1403291684643,55.9803923847747,0.840063216310476,"T",NA
119,"Bhopal, India 2017","In17",NA,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","South Asia",20.6,10.7,22.1,99.1534577884019,101.90326755503,2.74980976662845,"T",NA
119,"Jessore, Bangladesh 2017","Ba17",93.6666666666667,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","South Asia",21.7,11,23.2,90.6752034007522,92.9694249748419,2.29422157408976,"T",NA
119,"Bardiya, Nepal 2017","Ne17",124.666666666667,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","South Asia",19.4,10.8,20.9,98.8585334668957,101.591783903143,2.73325043624732,"T",NA
119,"Cordoba, Spain 2017","Sp17",111,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","Mediterranean",11.7,11.1,13.2,105.687534112749,108.817422687706,3.12988857495687,"T",NA
119,"Marchouch, Morocco 2017","Mo17",99.6666666666667,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","Mediterranean",11.8,11.5,13.3,95.4998152404635,98.0481026077188,2.54828736725534,"T",NA
119,"Metaponto, Italy 2017","It17",129,"ILL 975 AGL",-0.0204396158868674,0.000181432638793267,0.00247806836848727,0.903653349244125,16,3.33717205293655e-25,0.000213661703191368,4.31199169980829e-38,"5","Mediterranean",11.2,10.8,12.7,115.905516994362,119.68067213881,3.7751551444485,"T",NA
120,"Rosthern, Canada 2017","Ro17",40.3333333333333,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","Temperate",17.5,16.4,19,40.3830838999451,41.3996270846464,1.01654318470135,"T",NA
120,"Sutherland, Canada 2017","Su17",43.6666666666667,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","Temperate",15.7,16.1,17.2,42.9039613773174,44.053185228401,1.14922385108358,"T",NA
120,"Central Ferry, USA 2018","Us18",53,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","Temperate",15.8,14.3,17.3,52.6414538873073,54.3821136125105,1.74065972520316,"T",NA
120,"Bhopal, India 2017","In17",67.6666666666667,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","South Asia",20.6,10.7,22.1,81.7112843329738,85.9832299429557,4.27194560998187,"T",NA
120,"Jessore, Bangladesh 2017","Ba17",78,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","South Asia",21.7,11,23.2,74.5743632636009,78.1164737795426,3.54211051594167,"T",NA
120,"Bardiya, Nepal 2017","Ne17",123.333333333333,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","South Asia",19.4,10.8,20.9,83.3780905964653,87.830847021284,4.45275642481869,"T",NA
120,"Cordoba, Spain 2017","Sp17",112.333333333333,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","Mediterranean",11.7,11.1,13.2,104.192379050656,111.239728333916,7.04734928325965,"T",NA
120,"Marchouch, Morocco 2017","Mo17",103.666666666667,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","Mediterranean",11.8,11.5,13.3,94.2927306915513,100.027662463871,5.73493177231956,"T",NA
120,"Metaponto, Italy 2017","It17",130.333333333333,"ILL 9888 AGL",-0.0225902483844708,0.000405357920705274,0.00241776169032711,0.790782732891438,18,9.37892732072315e-18,2.17850342411375e-06,2.4078908859008e-26,"2","Mediterranean",11.2,10.8,12.7,115.345263165147,124.045061069442,8.69979790429529,"T",NA
121,"Rosthern, Canada 2017","Ro17",39.3333333333333,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","Temperate",17.5,16.4,19,40.3400740486912,41.4483864107485,1.10831236205731,"T",NA
121,"Sutherland, Canada 2017","Su17",45,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","Temperate",15.7,16.1,17.2,42.899830500998,44.1554491018853,1.25561860088731,"T",NA
121,"Central Ferry, USA 2018","Us18",51,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","Temperate",15.8,14.3,17.3,51.9424569088573,53.7946198446417,1.85216293578444,"T",NA
121,"Bhopal, India 2017","In17",73.6666666666667,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","South Asia",20.6,10.7,22.1,75.9373981311462,79.9623346642612,4.02493653311502,"T",NA
121,"Jessore, Bangladesh 2017","Ba17",71,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","South Asia",21.7,11,23.2,69.7421066167752,73.1224731332468,3.38036651647154,"T",NA
121,"Bardiya, Nepal 2017","Ne17",108.333333333333,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","South Asia",19.4,10.8,20.9,77.7220563185271,81.9436603934464,4.22160407491936,"T",NA
121,"Cordoba, Spain 2017","Sp17",105.333333333333,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","Mediterranean",11.7,11.1,13.2,98.5472600090198,105.434498951384,6.88723894236426,"T",NA
121,"Marchouch, Morocco 2017","Mo17",97.3333333333333,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","Mediterranean",11.8,11.5,13.3,90.0640204502802,95.7821469048189,5.71812645453863,"T",NA
121,"Metaponto, Italy 2017","It17",127.666666666667,"ILL 9932 AGL",-0.0209827975098885,0.000441902643071973,0.00227901785453035,0.804413719054419,18,2.70572494858363e-16,6.66861243139956e-07,2.25214128977456e-25,"2","Mediterranean",11.2,10.8,12.7,108.192803937462,116.551408104828,8.3586041673661,"T",NA
122,"Rosthern, Canada 2017","Ro17",38.3333333333333,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","Temperate",17.5,16.4,19,39.8111966539899,40.5970794129891,0.785882758999172,"T",NA
122,"Sutherland, Canada 2017","Su17",42.6666666666667,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","Temperate",15.7,16.1,17.2,42.0279900274093,42.9047933216713,0.87680329426199,"T",NA
122,"Central Ferry, USA 2018","Us18",56,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","Temperate",15.8,14.3,17.3,51.6057111132384,52.9339927181742,1.32828160493579,"T",NA
122,"Bhopal, India 2017","In17",73.5,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","South Asia",20.6,10.7,22.1,83.0776833688814,86.5749971704245,3.49731380154316,"T",NA
122,"Jessore, Bangladesh 2017","Ba17",73.3333333333333,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","South Asia",21.7,11,23.2,76.1330159738924,79.0597706625262,2.92675468863378,"T",NA
122,"Bardiya, Nepal 2017","Ne17",108.333333333333,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","South Asia",19.4,10.8,20.9,84.0685056475284,87.6515369432343,3.58303129570595,"T",NA
122,"Cordoba, Spain 2017","Sp17",101,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","Mediterranean",11.7,11.1,13.2,98.6155789296154,103.582528790876,4.96694986126057,"T",NA
122,"Marchouch, Morocco 2017","Mo17",92,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","Mediterranean",11.8,11.5,13.3,89.5950428741363,93.6760788490594,4.08103597492311,"T",NA
122,"Metaponto, Italy 2017","It17",124.333333333333,"ILL 9945 AGL",-0.0215702929761722,0.000324165266173647,0.00247132406288596,0.908857641437042,17,1.11153403691175e-25,9.56766353744969e-09,1.27011663814039e-36,"2","Mediterranean",11.2,10.8,12.7,108.261361915911,114.277122159274,6.01576024336332,"T",NA
123,"Rosthern, Canada 2017","Ro17",39,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","Temperate",17.5,16.4,19,39.6100687398631,40.7790709403836,1.16900220052049,"T",NA
123,"Sutherland, Canada 2017","Su17",43.6666666666667,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","Temperate",15.7,16.1,17.2,42.1846395760471,43.5130941698303,1.32845459378322,"T",NA
123,"Central Ferry, USA 2018","Us18",51,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","Temperate",15.8,14.3,17.3,50.7109827378741,52.6430187527783,1.93203601490425,"T",NA
123,"Bhopal, India 2017","In17",71.6666666666667,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","South Asia",20.6,10.7,22.1,71.594374178224,75.506716878725,3.91234270050097,"T",NA
123,"Jessore, Bangladesh 2017","Ba17",70,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","South Asia",21.7,11,23.2,65.9168160402867,69.2189415890567,3.30212554876995,"T",NA
123,"Bardiya, Nepal 2017","Ne17",106,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","South Asia",19.4,10.8,20.9,73.4607656672262,77.5856247628324,4.1248590956062,"T",NA
123,"Cordoba, Spain 2017","Sp17",103,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","Mediterranean",11.7,11.1,13.2,94.6080552713655,101.562009126052,6.95395385468636,"T",NA
123,"Marchouch, Morocco 2017","Mo17",93,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","Mediterranean",11.8,11.5,13.3,86.8461941565394,92.6707938069528,5.82459965041339,"T",NA
123,"Metaponto, Italy 2017","It17",127,"ILL 9977 AGL",-0.0206749559317034,0.000482482034090732,0.00224109167277995,0.778603297614467,18,6.63241306356477e-15,4.76437387098498e-07,6.5305553570009e-24,"2","Mediterranean",11.2,10.8,12.7,103.558734101066,111.949075864694,8.3903417636279,"T",NA
124,"Rosthern, Canada 2017","Ro17",41.6666666666667,"ILL 9997 AGL",-0.0183085730493315,0.000563754170034778,0.0019718636285713,0.773877294974003,18,8.25547810043808e-13,2.53561234738923e-08,2.43258105333836e-21,"2","Temperate",17.5,16.4,19,40.4182158645434,41.8485536722067,1.43033780766329,"T",NA
