"Entry","Name","Expt","ExptShort","MacroEnv","DTF","Tb","Pc","Tf_0","Tf_5","Tf","Pf_0","Pf_7","Pf","PTT","PTT_0","predicted_DTF_Tf","predicted_DTF_Pf","predicted_Pf","predicted_Tf"
82,"ILL 4782 AGL","Bhopal, India 2016","In16","South Asia",56.3333333333333,-8.86825773266245,5.82986123018686,944.3,657.633333333333,1452.73333333333,612.4,211.133333333333,278.2,7053.66666666667,10091.8333333333,83,83,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Bhopal, India 2017","In17","South Asia",71.3333333333333,-7.82417357898009,5.25519490862277,1513.43333333333,1151.76666666667,2079.4,773.966666666667,267.6,393.8,11333.1333333333,16205.3333333333,76,76,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",82.6666666666667,-8.34621565582128,5.63830578966549,1530.36666666667,1112.03333333333,2228.66666666667,897.4,311.733333333333,425.733333333333,11342.4333333333,16418.1333333333,82,82,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",70.6666666666667,-9.39029980950364,5.04448392404927,1408.06666666667,1049.73333333333,2081.03333333333,770.366666666667,268.7,408.833333333333,11879,15142.7333333333,75,73,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Bardiya, Nepal 2016","Ne16","South Asia",102,-9.39029980950364,5.52337252535268,1794.9,1274.9,2771.5,965.766666666667,377.766666666667,521.2,13924.45,16677.2333333333,69.3333333333333,70.3333333333333,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Bardiya, Nepal 2017","Ne17","South Asia",107.666666666667,-8.34621565582128,5.4850614372484,2006,1467.66666666667,2904.56666666667,1130.5,376.833333333333,539.933333333333,14567.4,21063.8666666667,80,87,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",97,-8.86825773266245,6.80679397684581,1092,602,1961,1010.9,324.9,343.8,7060.1,11443.7,108,111,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",99.6666666666667,-9.91234188634482,6.9600383292629,1029.6,526.266666666667,2027.43333333333,1045.23333333333,340.566666666667,344.633333333333,7023.5,10773.6,107,114,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",104,-8.34621565582128,6.90257169710649,1171.9,646.9,2048.3,1077.8,342.8,353,6902,12045,110,118,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",98,-12.0005101937095,6.94088278521077,1069.63333333333,574.633333333333,2257.66666666667,1066.23333333333,373.233333333333,379.1,8712.26666666667,11586.9666666667,96,106,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Metaponto, Italy 2016","It16","Mediterranean",116.333333333333,-8.86825773266245,7.1707493138364,1109.86666666667,523.2,2150.36666666667,1189.53333333333,368.2,348.2,6616.8,11487.6333333333,119,130,419.199760388939,2188.39913524768
82,"ILL 4782 AGL","Metaponto, Italy 2017","It17","Mediterranean",126.333333333333,-8.34621565582128,7.05581604952359,1267.36666666667,629.033333333333,2332.93333333333,1314.7,421.033333333333,413.933333333333,7646.03333333333,13133.9333333333,121,128,419.199760388939,2188.39913524768
83,"ILL 4783 AGL","Rosthern, Canada 2016","Ro16","Temperate",49.3333333333333,-37.4107188144141,6.27414487200415,860.266666666667,603.6,2780.63333333333,826.633333333333,467.3,504.566666666667,27407.4666666667,13928.7333333333,55,55,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Rosthern, Canada 2017","Ro17","Temperate",47.6666666666667,-39.0780765589472,6.22016725364654,827.8,584.466666666667,2729.56666666667,797.833333333333,457.166666666667,495.2,27773.6,13573.1,48,48,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Sutherland, Canada 2016","Su16","Temperate",54,-36.2991469847254,6.36410756926681,902.5,627.5,2898.9,868,483.1,518,27366.6,14306.2,52,52,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Sutherland, Canada 2017","Su17","Temperate",56,-37.4107188144141,6.54403296379215,873.6,588.6,3006,913.4,514.4,540.4,28541.3,14040,52,52,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Sutherland, Canada 2018","Su18","Temperate",46.6666666666667,-37.4107188144141,6.20217471419401,836.866666666667,598.533333333333,2620.1,766.566666666667,432.933333333333,470.933333333333,25935.3666666667,13508.4666666667,49,49,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Central Ferry, USA 2018","Us18","Temperate",62,-27.4065723472155,6.52604042433962,963.466666666667,648.466666666667,2690.1,885.566666666667,444.566666666667,474.433333333333,20455.1,13740.2333333333,64,65,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Bhopal, India 2016","In16","South Asia",NA,-8.50985124250692,6.20217471419401,1530.4,1095.4,2270.8,946.2,337.2,406.6,10658.8,16690.5,102,102,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Bhopal, India 2017","In17","South Asia",NA,-7.39827941281818,5.66239853061799,1769.8,1339.8,2406,923,321,436,12205.8,19001.4,98,96,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",82,-7.95406532766255,6.02224931966867,1519.1,1104.1,2179.35,828.7,338.7,390.2,10248.65,14910.2666666667,82.6666666666667,81.6666666666667,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",99.3333333333333,-9.06563715735129,5.46448059664012,2156.9,1655.23333333333,3066.5,1100.76666666667,398.4,552.466666666667,17006.0333333333,23783.8666666667,91,91,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Bardiya, Nepal 2016","Ne16","South Asia",123.333333333333,-9.06563715735129,5.91429408295347,2232.63333333333,1605.96666666667,3368.86666666667,1345,467.7,603.766666666667,16335.7333333333,24066.6,104,106,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Bardiya, Nepal 2017","Ne17","South Asia",126.333333333333,-7.95406532766255,5.8783090040484,2391.66666666667,1760,3396.5,1344.8,460.466666666667,602.2,16225.2,25494.2333333333,105,109,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",123.333333333333,-8.50985124250692,7.11979422627324,1521.36666666667,899.7,2579.4,1341.7,471.366666666667,456.5,9912.76666666667,16859.9,130,130,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",128,-9.62142307219565,7.26373454189351,1436.03333333333,791.033333333333,2677.2,1406,503,468.933333333333,10045,15963.9666666667,131,133,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",134,-7.95406532766255,7.20975692353591,1573.4,898.4,2647.2,1438.4,493.4,465.1,9224.6,16869.1,139,140,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",139.666666666667,-11.8445667315731,7.24574200244098,1650.73333333333,947.4,3316.86666666667,1608.26666666667,623.6,589.066666666667,14173.4666666667,19157.1666666667,119,125,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Metaponto, Italy 2016","It16","Mediterranean",137.333333333333,-8.50985124250692,7.46165247587139,1413.36666666667,720.033333333333,2593.36666666667,1461.23333333333,490.566666666667,426.533333333333,8434.8,15351.1,145,150,494.351493240453,2747.53596925325
83,"ILL 4783 AGL","Metaponto, Italy 2017","It17","Mediterranean",145,-7.95406532766255,7.35369723915618,1577.46666666667,845.8,2741.36666666667,1558.23333333333,533.9,482.133333333333,9423.46666666667,17188.4333333333,146,148,494.351493240453,2747.53596925325
84,"ILL 4804 AGL","Rosthern, Canada 2016","Ro16","Temperate",43.6666666666667,-57.8296114998853,6.85467653418534,741.633333333333,513.3,3382.53333333333,732.466666666667,412.8,419.433333333333,31131.6333333333,11958.2666666667,50,49,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Rosthern, Canada 2017","Ro17","Temperate",44.3333333333333,-60.264235181057,6.817709835514,758.133333333333,531.466666666667,3490.1,743,425.666666666667,433.9,33407.2666666667,12425.7666666667,43,43,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Sutherland, Canada 2016","Su16","Temperate",47.6666666666667,-56.2065290457707,6.91628769863759,789.766666666667,546.433333333333,3525.13333333333,763.5,422.833333333333,426.9,30976.4,12445.1,46,47,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Sutherland, Canada 2017","Su17","Temperate",46,-57.8296114998853,7.03951002754207,720,485,3438,734.266666666667,412.266666666667,417.5,30584,11718.7333333333,44,44.3333333333333,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Sutherland, Canada 2018","Su18","Temperate",42.6666666666667,-57.8296114998853,6.80538760262355,746.066666666667,527.733333333333,3271.3,700.5,394.833333333333,403.333333333333,30254.2666666667,12007.7666666667,44,44,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Central Ferry, USA 2018","Us18","Temperate",53,-43.2218694128546,7.02718779465163,778.1,508.1,3112.1,734.333333333333,379.666666666667,369,21400.7,11326.8,52,53,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Bhopal, India 2016","In16","South Asia",84,-15.6294676929076,6.80538760262355,1486.3,1061.3,2814.9,778.366666666667,374.7,344.7,11453.7,13489.8,61,60,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Bhopal, India 2017","In17","South Asia",NA,-14.0063852387931,6.43572061591009,1769.8,1339.8,2974.3,923,321,369.5,12786.9,19001.4,96,95,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",90.6666666666667,-14.8179264658504,6.68216527371906,1684.86666666667,1226.53333333333,3043.2,986.833333333333,345.166666666667,374.266666666667,12432.2666666667,18144.8333333333,100,99,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",83.3333333333333,-16.4410089199649,6.30017605411516,1713.33333333333,1291.66666666667,3099.8,914.033333333333,323.7,382.733333333333,14105.1666666667,18607.0333333333,89,89,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Bardiya, Nepal 2016","Ne16","South Asia",118,-16.4410089199649,6.60823187637637,2111.9,1511.9,4084.83333333333,1281.16666666667,441.2,488.2,16691.2666666667,22620.7333333333,99,104,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Bardiya, Nepal 2017","Ne17","South Asia",121.666666666667,-14.8179264658504,6.58358741059548,2292.66666666667,1684.33333333333,4095.53333333333,1290.2,438.533333333333,489.166666666667,16490.5,24335.5333333333,101,107,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",111.666666666667,-15.6294676929076,7.43382148003643,1306.2,742.866666666667,3067.1,1191.7,403.033333333333,354.166666666667,9914.73333333333,14089.4333333333,120,123,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",117,-17.2525501470221,7.53239934316002,1262.1,672.1,3297.9,1262.16666666667,436.166666666667,373.333333333333,10619.4333333333,13684.5666666667,119,125,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",119,-14.8179264658504,7.49543264448867,1379.9,779.9,3158.1,1254.2,414.1,354.7,9401.9,14489.3,127,132,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",106.666666666667,-20.4987150552512,7.52007711026957,1186.6,648.266666666667,3393.66666666667,1174.33333333333,420.666666666667,364.7,11598.4,13046.6,106,116,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Metaponto, Italy 2016","It16","Mediterranean",127.666666666667,-15.6294676929076,7.66794390495495,1278.2,633.2,3294.4,1335.4,432.4,346.2,9202.5,13592.6,130,141,411.687211903743,3341.01145112146
84,"ILL 4804 AGL","Metaponto, Italy 2017","It17","Mediterranean",134.666666666667,-14.8179264658504,7.59401050761226,1390.73333333333,710.733333333333,3405.96666666667,1421.53333333333,469.533333333333,388.766666666667,9916.36666666667,14716.7666666667,133,140,411.687211903743,3341.01145112146
85,"ILL 4875 AGL","Rosthern, Canada 2016","Ro16","Temperate",50.6666666666667,-31.9015843384031,6.08314327729347,886.633333333333,623.3,2566.8,848.766666666667,480.1,528.4,25829.2333333333,14366.4666666667,56,57,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Rosthern, Canada 2017","Ro17","Temperate",49.6666666666667,-33.3721529717878,6.02194246152953,871.2,617.866666666667,2562.03333333333,830.633333333333,475.933333333333,525.5,26575.5666666667,14283.5,50,50,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Sutherland, Canada 2016","Su16","Temperate",55.6666666666667,-30.92120524948,6.18514463690003,933.8,650.466666666667,2686,895.6,498.933333333333,545.066666666667,25902.9,14823.7666666667,53,54,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Sutherland, Canada 2017","Su17","Temperate",56.6666666666667,-31.9015843384031,6.38914735611315,884.7,596.366666666667,2724.3,924.366666666667,520.7,556,26306.7666666667,14223.0333333333,54,54,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Sutherland, Canada 2018","Su18","Temperate",49.6666666666667,-31.9015843384031,6.00154218960822,897.466666666667,644.133333333333,2513.76666666667,816,461.366666666667,512,25453.5333333333,14507.2,51,51,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Central Ferry, USA 2018","Us18","Temperate",61.5,-23.0781725380949,6.36874708419184,956.95,644.45,2399.4,820.566666666667,426.233333333333,479.8,18618.65,13141.2,58,57.6666666666667,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Bhopal, India 2016","In16","South Asia",NA,-6.41172802640157,6.00154218960822,1530.4,1095.4,2088.2,946.2,337.2,424.1,10224.7,16690.5,103,103,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Bhopal, India 2017","In17","South Asia",NA,-5.43134893747843,5.38953403196887,1769.8,1339.8,2236.9,923,321,459.5,11958.6,19001.4,98,96,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",NA,-5.92153848194001,5.7975394703951,1949,1424,2570.7,1138.8,403.8,530,12994.1,21154.9,104,103,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",87.6666666666667,-6.90191757086314,5.16513104083443,1834.4,1391.06666666667,2446.36666666667,964.166666666667,343.5,506.2,14026.5666666667,20007.8,91,90,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Bardiya, Nepal 2016","Ne16","South Asia",125,-6.90191757086314,5.67513783886723,2273.8,1635.4,3154.9,1372.4,478.766666666667,647.933333333333,16115.7666666667,24547.9666666667,105,106,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Bardiya, Nepal 2017","Ne17","South Asia",127.666666666667,-5.92153848194001,5.63433729502461,2419.66666666667,1781.33333333333,3175.66666666667,1360.33333333333,466.666666666667,641.033333333333,15982.7,25820.0666666667,105,109,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",127,-6.41172802640157,7.04195605759513,1598.5,958.5,2419.2,1389.7,493.7,488.3,9744.1,17869.2,132,133,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",133.666666666667,-7.3921071153247,7.20515823296562,1554.86666666667,881.533333333333,2550.33333333333,1481.7,539.033333333333,511.4,10129.0666666667,17551.6666666667,134,136,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",134,-5.92153848194001,7.14395741720169,1573.4,898.4,2372.8,1438.4,493.4,473.9,8435.5,16869.1,142,143,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",135,-9.35286529317098,7.18475796104431,1576.13333333333,896.133333333333,2848.06666666667,1544.93333333333,592.933333333333,567.833333333333,12131.6333333333,18144.7,123,128,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Metaponto, Italy 2016","It16","Mediterranean",152,-6.41172802640157,7.42956122410005,1612.56666666667,847.566666666667,2593.56666666667,1654.3,583.3,517.633333333333,9374.96666666667,18036.8666666667,151,153,520.239459893654,2550.15943856203
85,"ILL 4875 AGL","Metaponto, Italy 2017","It17","Mediterranean",147.666666666667,-5.92153848194001,7.30715959257218,1627.96666666667,882.966666666667,2510.26666666667,1594.26666666667,551.266666666667,505.566666666667,8968.86666666667,17871.1,150,151,520.239459893654,2550.15943856203
86,"ILL 4956 AGL","Rosthern, Canada 2016","Ro16","Temperate",48.6666666666667,-30.4918500158531,6.14264227971636,848.766666666667,595.433333333333,2393.7,815.566666666667,460.9,504.333333333333,23902.8,13737.9666666667,54,54,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Rosthern, Canada 2017","Ro17","Temperate",46,-31.9287327117123,6.08000668652608,793.9,558.9,2294.5,770.5,441.5,484.7,23664.8,13015.4,47,47,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Sutherland, Canada 2016","Su16","Temperate",52.3333333333333,-29.5339282186136,6.24703493503351,874.066666666667,607.4,2449.16666666667,840.5,467.2,507.333333333333,23360.1333333333,13836.6,51,51,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Sutherland, Canada 2017","Su17","Temperate",53.6666666666667,-30.4918500158531,6.45582024566779,836.033333333333,562.7,2502.9,875,492.333333333333,522.033333333333,23942.9333333333,13421.2333333333,51,51,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Sutherland, Canada 2018","Su18","Temperate",46.6666666666667,-30.4918500158531,6.05912815546265,836.866666666667,598.533333333333,2290.3,766.566666666667,432.933333333333,477.733333333333,23004.8,13508.4666666667,48,48,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Central Ferry, USA 2018","Us18","Temperate",61.5,-21.8705538406977,6.43494171460436,951.55,639.05,2318.45,820.833333333333,426.5,476.05,17853.5,13091.0666666667,55.3333333333333,55.6666666666667,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Bhopal, India 2016","In16","South Asia",83,-5.58588328762633,6.05912815546265,1466.9,1046.9,1936.1,774.533333333333,373.2,402.6,9319.2,13415.1666666667,60.6666666666667,60.3333333333333,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Bhopal, India 2017","In17","South Asia",NA,-4.62796149038684,5.43277222355979,1769.8,1339.8,2167.8,923,321,455.8,11495.8,19001.4,92,91,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",81,-5.10692238900659,5.85034284482836,1501.3,1091.3,1920.06666666667,878.966666666667,304.966666666667,399.233333333333,9351.9,16096.1333333333,99,98,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",87.6666666666667,-6.06484418624608,5.20310838186208,1832.23333333333,1388.9,2370,963.966666666667,343.3,502.633333333333,13493.0333333333,19977.9333333333,87,86,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Bardiya, Nepal 2016","Ne16","South Asia",112.5,-6.06484418624608,5.72507165844779,1995.85,1425.85,2687.25,1042.36666666667,407.733333333333,557.9,13211.65,18217.6,80.6666666666667,81.6666666666667,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Bardiya, Nepal 2017","Ne17","South Asia",123.333333333333,-5.10692238900659,5.68331459632094,2327.66666666667,1711,2957.53333333333,1309.63333333333,446.3,608.7,14622.9666666667,24743.3333333333,100,104,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",121.333333333333,-5.58588328762633,7.12393323969751,1481.6,869.933333333333,2164.93333333333,1315.73333333333,459.4,444.266666666667,8270.2,16343.4666666667,129,129,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",128.666666666667,-6.54380508486583,7.29096148820493,1448.4,800.066666666667,2296.9,1414.76666666667,507.133333333333,469.4,8637.9,16126.6333333333,131,132,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",130,-5.10692238900659,7.22832589501465,1514.6,859.6,2183.6,1388.5,471.5,441.6,7443.4,16136.5,138,139,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",132.666666666667,-8.45964867934481,7.27008295714151,1544.16666666667,875.833333333333,2674.9,1513.5,577.833333333333,541.766666666667,11071.1333333333,17713.9666666667,119,124,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Metaponto, Italy 2016","It16","Mediterranean",141.333333333333,-5.58588328762633,7.52062532990265,1460.43333333333,748.766666666667,2255.46666666667,1510.03333333333,513.7,439.566666666667,7448.63333333333,15976.5333333333,147,150,488.953682872603,2341.89695332096
86,"ILL 4956 AGL","Metaponto, Italy 2017","It17","Mediterranean",144.666666666667,-5.10692238900659,7.39535414352208,1571.26666666667,841.266666666667,2316.83333333333,1554.1,532.1,474.4,7914.56666666667,17111.6333333333,147,148,488.953682872603,2341.89695332096
87,"ILL 5058 AGL","Rosthern, Canada 2016","Ro16","Temperate",51.6666666666667,-50.1108327380951,6.4063046955132,905.466666666667,637.133333333333,3594.76666666667,865.366666666667,489.7,521.533333333333,35013.5666666667,14679.1666666667,57,56,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Rosthern, Canada 2017","Ro17","Temperate",51.3333333333333,-52.1939650408076,6.36310052653996,907.433333333333,645.766666666667,3638.86666666667,857.933333333333,491.533333333333,524.9,36497.8666666667,14875.9666666667,50,50,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Sutherland, Canada 2016","Su16","Temperate",55.3333333333333,-48.7220778696201,6.47831164380193,927.2,645.533333333333,3671.93333333333,890.1,495.766666666667,525.133333333333,34293.6333333333,14714.9333333333,53,54,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Sutherland, Canada 2017","Su17","Temperate",54.6666666666667,-50.1108327380951,6.62232554037939,850.7,572.366666666667,3640.16666666667,891.433333333333,501.766666666667,522.833333333333,34228,13662.5666666667,53,53,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Sutherland, Canada 2018","Su18","Temperate",49.6666666666667,-50.1108327380951,6.34869913688222,897.466666666667,644.133333333333,3436.36666666667,816,461.366666666667,494.333333333333,33582.9333333333,14507.2,51,51,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Central Ferry, USA 2018","Us18","Temperate",58.3333333333333,-37.6120389218204,6.60792415072165,894.3,597.633333333333,3125.96666666667,829.466666666667,414.133333333333,437.366666666667,23223.5333333333,12682.1333333333,65,66,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Bhopal, India 2016","In16","South Asia",NA,-14.0032061577458,6.34869913688222,1530.4,1095.4,2748.7,946.2,337.2,393.9,12489.7,16690.5,107,106,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Bhopal, India 2017","In17","South Asia",NA,-12.6144512892708,5.91665744714983,1769.8,1339.8,2854.6,923,321,414.1,13754.3,19001.4,104,102,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",NA,-13.3088287235083,6.20468524030476,1949,1424,3346.4,1138.8,403.8,487.3,15547.1,21154.9,108,107,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",NA,-14.6975835919833,5.75824216091463,2259.8,1739.8,3788.4,1144.1,416.1,545.2,20000.8,25000.4,97,96,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Bardiya, Nepal 2016","Ne16","South Asia",134.666666666667,-14.6975835919833,6.11827690235828,2536.3,1848,4559.7,1494.4,530.7,652.1,21819.5333333333,27753.0666666667,108,112,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Bardiya, Nepal 2017","Ne17","South Asia",139.666666666667,-13.3088287235083,6.08947412304279,2685.16666666667,1986.83333333333,4543.93333333333,1503.6,525.933333333333,653.133333333333,21331,28990.2,111,114,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",124,-14.0032061577458,7.08317000942727,1532.6,907.6,3283,920.733333333333,423.733333333333,464.8,12656.2,13763.2666666667,71.3333333333333,71,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",130,-15.3919610262208,7.19838112668924,1475.3,820.3,3491.6,1432.5,515.5,489.5,13398.4,16484,130,133,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",134,-13.3088287235083,7.155176957716,1573.4,898.4,3370.1,1438.4,493.4,472.4,11898.7,16869.1,138,140,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",128,-18.1694707631707,7.18397973703149,1486.03333333333,841.033333333333,3829.9,1451.1,548.1,524.333333333333,15788.2,16936.7,118,125,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Metaponto, Italy 2016","It16","Mediterranean",146.333333333333,-14.0032061577458,7.35679641292444,1527.9,791.233333333333,3591.03333333333,1576.96666666667,545.633333333333,493.033333333333,12543.6666666667,16879.7666666667,143,148,502.10805045239,3486.52499783117
87,"ILL 5058 AGL","Metaponto, Italy 2017","It17","Mediterranean",144.333333333333,-13.3088287235083,7.27038807497797,1565.83333333333,837.5,3504.43333333333,1549.26666666667,529.6,490.233333333333,12172.3666666667,17031.9666666667,145,147,502.10805045239,3486.52499783117
88,"ILL 5151 AGL","Rosthern, Canada 2016","Ro16","Temperate",45.3333333333333,-73.4011751997688,6.7607826122491,776.033333333333,539.366666666667,4250.4,760.166666666667,428.833333333333,440.166666666667,39592.6333333333,12529.9,51,50,426.559583667048,4138.11971264818
88,"ILL 5151 AGL","Rosthern, Canada 2017","Ro17","Temperate",44.6666666666667,-76.3115210490451,6.72985845248906,764.033333333333,535.7,4248.9,748.5,428.833333333333,441.2,41047.6,12523.3333333333,44,44,426.559583667048,4138.11971264818
88,"ILL 5151 AGL","Sutherland, Canada 2016","Su16","Temperate",49,-71.4609446335845,6.81232287851584,815.2,565.2,4388.3,785.5,435.5,444.9,39101.4,12865.4,47,48,426.559583667048,4138.11971264818
88,"ILL 5151 AGL","Sutherland, Canada 2017","Su17","Temperate",48,-73.4011751997688,6.91540341104931,752.9,507.9,4349.6,781.4,438.4,442.6,39329.2,12049.7,46,47,426.559583667048,4138.11971264818
88,"ILL 5151 AGL","Sutherland, Canada 2018","Su18","Temperate",43,-73.4011751997688,6.71955039923571,754.3,534.3,3983.9,706,398,410.3,37194.1,12143.6,45,45,426.559583667048,4138.11971264818
88,"ILL 5151 AGL","Central Ferry, USA 2018","Us18","Temperate",55.6666666666667,-55.9391001041105,6.90509535779596,835.4,552.066666666667,4005.26666666667,789.066666666667,392.4,397.8,28273.6333333333,11790.2,58,60,426.559583667048,4138.11971264818
88,"ILL 5151 AGL","Bhopal, India 2016","In16","South Asia",NA,-22.9551804789782,6.71955039923571,1530.4,1095.4,3527.5,946.2,337.2,361.6,14707.3,16690.5,100,100,426.559583667048,4138.11971264818
88,"ILL 5151 AGL","Bhopal, India 2017","In17","South Asia",78,-21.0149499127939,6.41030880163528,1635.85,1240.85,3296,799.533333333333,328.2,339.9,14189.85,15736.8333333333,80,78.3333333333333,426.559583667048,4138.11971264818
