"Entry","Name","Expt","ExptShort","DTF","RDTF","T_mean","P_mean","Predicted_RDTF","Predicted_DTF"
33,"CN 105791 AGL","Marchouch, Morocco 2017","Mo17",86,0.011628,11.8,11.5,0.0112426801010357,88.9467627837136
33,"CN 105791 AGL","Metaponto, Italy 2016","It16",116,0.00862566666666667,10.6,10.9,0.00925008934627132,108.107063895885
33,"CN 105791 AGL","Metaponto, Italy 2017","It17",125.333333333333,0.00798333333333333,11.2,10.8,0.00958035222991108,104.380295839006
34,"CN 105862 AGL","Rosthern, Canada 2016","Ro16",50,0.0200386666666667,17.2,16.1,0.0201935682303542,49.5207181114648
34,"CN 105862 AGL","Rosthern, Canada 2017","Ro17",48.3333333333333,0.0206976666666667,17.5,16.4,0.0210276879911912,47.5563457294456
34,"CN 105862 AGL","Sutherland, Canada 2016","Su16",53,0.018882,16.7,15.9,0.019453347367771,51.4050348813867
34,"CN 105862 AGL","Sutherland, Canada 2017","Su17",53,0.018868,15.7,16.1,0.0192210269434485,52.0263564970888
34,"CN 105862 AGL","Sutherland, Canada 2018","Su18",47,0.021277,17.6,16.1,0.020452912573529,48.8927919876918
34,"CN 105862 AGL","Central Ferry, USA 2018","Us18",60.3333333333333,0.0165756666666667,15.8,14.3,0.01564646738469,63.9121902352537
34,"CN 105862 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.00933261966538668,107.151050386083
34,"CN 105862 AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,0.00980031608601497,102.037525241354
34,"CN 105862 AGL","Jessore, Bangladesh 2016","Ba16",NA,0.009615,18.6,10.8,0.00942371406546192,106.115273983643
34,"CN 105862 AGL","Jessore, Bangladesh 2017","Ba17",98,0.010204,21.7,11,0.0108498828990393,92.1668933485491
34,"CN 105862 AGL","Bardiya, Nepal 2016","Ne16",129.666666666667,0.00771333333333333,19.2,11,0.0100551198216261,99.4518233237998
34,"CN 105862 AGL","Bardiya, Nepal 2017","Ne17",130.666666666667,0.00765766666666667,19.4,10.8,0.00966767101487814,103.437528900295
34,"CN 105862 AGL","Cordoba, Spain 2016","Sp16",123.333333333333,0.008114,12.5,10.9,0.00774434855016106,129.126419546187
34,"CN 105862 AGL","Cordoba, Spain 2017","Sp17",128.666666666667,0.00777366666666667,11.7,11.1,0.00784645319570658,127.446118017652
34,"CN 105862 AGL","Marchouch, Morocco 2016","Mo16",130,0.007692,12,10.8,0.00741106923277806,134.933296207401
34,"CN 105862 AGL","Marchouch, Morocco 2017","Mo17",122.666666666667,0.00815433333333333,11.8,11.5,0.00858397390513133,116.496160292638
34,"CN 105862 AGL","Metaponto, Italy 2016","It16",145,0.006897,10.6,10.9,0.0071526397033123,139.808524052583
34,"CN 105862 AGL","Metaponto, Italy 2017","It17",144.333333333333,0.00692866666666667,11.2,10.8,0.00716711228336184,139.526208110547
35,"CN 105863 AGL","Rosthern, Canada 2016","Ro16",49.6666666666667,0.0201573333333333,17.2,16.1,0.0208976761529102,47.8522105847037
35,"CN 105863 AGL","Rosthern, Canada 2017","Ro17",46.3333333333333,0.021598,17.5,16.4,0.0218287029712535,45.8112422582739
35,"CN 105863 AGL","Sutherland, Canada 2016","Su16",51,0.0196423333333333,16.7,15.9,0.0200512963244044,49.8720872616552
35,"CN 105863 AGL","Sutherland, Canada 2017","Su17",52,0.0192356666666667,15.7,16.1,0.0196820656627863,50.8076752274402
35,"CN 105863 AGL","Sutherland, Canada 2018","Su18",44.6666666666667,0.0223976666666667,17.6,16.1,0.0212218389502766,47.1212698552199
35,"CN 105863 AGL","Central Ferry, USA 2018","Us18",58,0.0172516666666667,15.8,14.3,0.0159689658786433,62.6214626294236
35,"CN 105863 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.00924151998240806,108.207308094726
35,"CN 105863 AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,0.0094474944369271,105.848170292785
35,"CN 105863 AGL","Jessore, Bangladesh 2016","Ba16",NA,0.009615,18.6,10.8,0.00924427297687942,108.175083373357
35,"CN 105863 AGL","Jessore, Bangladesh 2017","Ba17",NA,0.009662,21.7,11,0.0105171125088801,95.0831322908883
35,"CN 105863 AGL","Bardiya, Nepal 2016","Ne16",137,0.00730166666666667,19.2,11,0.00987979435211792,101.216681679779
35,"CN 105863 AGL","Bardiya, Nepal 2017","Ne17",129.333333333333,0.00773333333333333,19.4,10.8,0.00943078797196218,106.035678351905
35,"CN 105863 AGL","Cordoba, Spain 2016","Sp16",117,0.00855,12.5,10.9,0.00799693891568437,125.047847750682
35,"CN 105863 AGL","Cordoba, Spain 2017","Sp17",126.666666666667,0.007898,11.7,11.1,0.00813396925060188,122.94120732335
35,"CN 105863 AGL","Marchouch, Morocco 2016","Mo16",128.333333333333,0.007792,12,10.8,0.00770552426744667,129.777022989166
35,"CN 105863 AGL","Marchouch, Morocco 2017","Mo17",120,0.008335,11.8,11.5,0.00882942533166688,113.257654086895
35,"CN 105863 AGL","Metaponto, Italy 2016","It16",135,0.007407,10.6,10.9,0.00753327145945398,132.74445310809
35,"CN 105863 AGL","Metaponto, Italy 2017","It17",139.666666666667,0.00716,11.2,10.8,0.00751900927236391,132.996245087168
36,"CN 105864 AGL","Rosthern, Canada 2016","Ro16",49,0.020408,17.2,16.1,0.0202815725200081,49.3058414979155
36,"CN 105864 AGL","Rosthern, Canada 2017","Ro17",46.6666666666667,0.021431,17.5,16.4,0.0211401658635356,47.3033185479821
36,"CN 105864 AGL","Sutherland, Canada 2016","Su16",54.6666666666667,0.0182983333333333,16.7,15.9,0.0195089744011472,51.2584608210463
36,"CN 105864 AGL","Sutherland, Canada 2017","Su17",53,0.0188813333333333,15.7,16.1,0.019204185102003,52.0719829916502
36,"CN 105864 AGL","Sutherland, Canada 2018","Su18",47.6666666666667,0.0209873333333333,17.6,16.1,0.0205688758314762,48.6171440866845
36,"CN 105864 AGL","Central Ferry, USA 2018","Us18",59.3333333333333,0.0168843333333333,15.8,14.3,0.0157094487509415,63.6559573702461
36,"CN 105864 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.00937189074637029,106.702054800126
36,"CN 105864 AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,0.00954942594183552,104.718336588072
36,"CN 105864 AGL","Jessore, Bangladesh 2016","Ba16",NA,0.009615,18.6,10.8,0.00936884042887371,106.736794973913
36,"CN 105864 AGL","Jessore, Bangladesh 2017","Ba17",NA,0.009662,21.7,11,0.010535834290865,94.9141731345418
36,"CN 105864 AGL","Bardiya, Nepal 2016","Ne16",126,0.00794066666666667,19.2,11,0.00995740934681458,100.427728254428
36,"CN 105864 AGL","Bardiya, Nepal 2017","Ne17",130,0.00769833333333333,19.4,10.8,0.00953866148387807,104.836512092411
36,"CN 105864 AGL","Cordoba, Spain 2016","Sp16",115,0.00870133333333333,12.5,10.9,0.00824059269061249,121.35049474526
36,"CN 105864 AGL","Cordoba, Spain 2017","Sp17",119,0.008403,11.7,11.1,0.00838113485726456,119.31558399078
36,"CN 105864 AGL","Marchouch, Morocco 2016","Mo16",123.333333333333,0.00810833333333333,12,10.8,0.00796781672508772,125.50489481659
36,"CN 105864 AGL","Marchouch, Morocco 2017","Mo17",114,0.00877366666666667,11.8,11.5,0.00904504664014739,110.557749427338
36,"CN 105864 AGL","Metaponto, Italy 2016","It16",133.333333333333,0.00750033333333333,10.6,10.9,0.00781912870905566,127.891487301118
36,"CN 105864 AGL","Metaponto, Italy 2017","It17",137,0.007301,11.2,10.8,0.00779799567008336,128.238080951552
37,"CN 105865 AGL","Rosthern, Canada 2016","Ro16",48,0.0208516666666667,17.2,16.1,0.0204377018378755,48.929180390859
37,"CN 105865 AGL","Rosthern, Canada 2017","Ro17",47,0.021283,17.5,16.4,0.0212865036377275,46.9781236514405
37,"CN 105865 AGL","Sutherland, Canada 2016","Su16",51,0.019613,16.7,15.9,0.0196931665174416,50.7790354138495
37,"CN 105865 AGL","Sutherland, Canada 2017","Su17",52.6666666666667,0.018989,15.7,16.1,0.0194890498374008,51.3108647339458
37,"CN 105865 AGL","Sutherland, Canada 2018","Su18",48.6666666666667,0.0205616666666667,17.6,16.1,0.0206906757046687,48.3309493741839
37,"CN 105865 AGL","Central Ferry, USA 2018","Us18",60.6666666666667,0.0165076666666667,15.8,14.3,0.0158094437521872,63.253332354698
37,"CN 105865 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.00923081686696854,108.33277427249
37,"CN 105865 AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,0.00956723376077715,104.523420771812
37,"CN 105865 AGL","Jessore, Bangladesh 2016","Ba16",NA,0.009615,18.6,10.8,0.00927640953938957,107.800328969284
37,"CN 105865 AGL","Jessore, Bangladesh 2017","Ba17",NA,0.009662,21.7,11,0.0105983921170161,94.3539349138125
37,"CN 105865 AGL","Bardiya, Nepal 2016","Ne16",126,0.007939,19.2,11,0.00989888397718527,101.021489119862
37,"CN 105865 AGL","Bardiya, Nepal 2017","Ne17",132.666666666667,0.007539,19.4,10.8,0.00948918919790638,105.383081646284
37,"CN 105865 AGL","Cordoba, Spain 2016","Sp16",118.666666666667,0.008427,12.5,10.9,0.00783908340281874,127.565934512245
37,"CN 105865 AGL","Cordoba, Spain 2017","Sp17",126.666666666667,0.007898,11.7,11.1,0.0079799468441982,125.314117941406
37,"CN 105865 AGL","Marchouch, Morocco 2016","Mo16",130,0.007692,12,10.8,0.0075209773566258,132.961442719811
37,"CN 105865 AGL","Marchouch, Morocco 2017","Mo17",120.666666666667,0.00828766666666667,11.8,11.5,0.00872973348650962,114.551034295072
37,"CN 105865 AGL","Metaponto, Italy 2016","It16",144.666666666667,0.006913,10.6,10.9,0.0073205944651943,136.600928347348
37,"CN 105865 AGL","Metaponto, Italy 2017","It17",143,0.00699433333333333,11.2,10.8,0.00730819769810898,136.832642097073
38,"CN 105895 AGL","Rosthern, Canada 2016","Ro16",44.3333333333333,0.0225586666666667,17.2,16.1,0.0227295204474523,43.9956488440602
38,"CN 105895 AGL","Rosthern, Canada 2017","Ro17",42.6666666666667,0.023449,17.5,16.4,0.0234455166443789,42.6520778009706
38,"CN 105895 AGL","Sutherland, Canada 2016","Su16",47,0.021283,16.7,15.9,0.0221270026340187,45.1936494309703
38,"CN 105895 AGL","Sutherland, Canada 2017","Su17",46,0.021759,15.7,16.1,0.0221189059411399,45.2101927039735
38,"CN 105895 AGL","Sutherland, Canada 2018","Su18",42.3333333333333,0.023634,17.6,16.1,0.022892350982469,43.6827130933735
38,"CN 105895 AGL","Central Ferry, USA 2018","Us18",51,0.019608,15.8,14.3,0.0185377726164507,53.9439133648982
38,"CN 105895 AGL","Bhopal, India 2016","In16",58,0.017241,17.6,10.9,0.0126085055621734,79.311540536579
38,"CN 105895 AGL","Bhopal, India 2017","In17",66.6666666666667,0.0150613333333333,20.6,10.7,0.0137444436234151,72.7566737075041
38,"CN 105895 AGL","Jessore, Bangladesh 2016","Ba16",69.6666666666667,0.014355,18.6,10.8,0.0129193144251722,77.4034880714398
38,"CN 105895 AGL","Jessore, Bangladesh 2017","Ba17",67,0.0149276666666667,21.7,11,0.014875726231312,67.223608746919
38,"CN 105895 AGL","Bardiya, Nepal 2016","Ne16",99.6666666666667,0.0100503333333333,19.2,11,0.0136138637855462,73.4545325083757
38,"CN 105895 AGL","Bardiya, Nepal 2017","Ne17",100,0.010004,19.4,10.8,0.0133261745220374,75.0402899456485
38,"CN 105895 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,0.0100245393087346,99.7552076162418
38,"CN 105895 AGL","Cordoba, Spain 2017","Sp17",97,0.010309,11.7,11.1,0.0100373416275177,99.6279729344334
38,"CN 105895 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,0.00956271862603484,104.572772566733
38,"CN 105895 AGL","Marchouch, Morocco 2017","Mo17",93,0.0107553333333333,11.8,11.5,0.0109231193067311,91.5489405470266
38,"CN 105895 AGL","Metaponto, Italy 2016","It16",116.333333333333,0.00860266666666667,10.6,10.9,0.00906188521431625,110.352313712843
38,"CN 105895 AGL","Metaponto, Italy 2017","It17",120,0.00833333333333333,11.2,10.8,0.0091558585291697,109.219686697222
39,"CN 106265 AGL","Rosthern, Canada 2016","Ro16",49.6666666666667,0.0201413333333333,17.2,16.1,0.0200269511823564,49.9327127176997
39,"CN 106265 AGL","Rosthern, Canada 2017","Ro17",48.6666666666667,0.0205496666666667,17.5,16.4,0.0209192502376351,47.8028604582078
39,"CN 106265 AGL","Sutherland, Canada 2016","Su16",55.3333333333333,0.0180776666666667,16.7,15.9,0.0191644446126729,52.1799624362047
39,"CN 106265 AGL","Sutherland, Canada 2017","Su17",57,0.0175686666666667,15.7,16.1,0.0185971446759976,53.7716954630487
39,"CN 106265 AGL","Sutherland, Canada 2018","Su18",47,0.021277,17.6,16.1,0.0204082329173855,48.9998327659283
39,"CN 106265 AGL","Central Ferry, USA 2018","Us18",52.5,0.0190635,15.8,14.3,0.0154048232821423,64.9147336314612
39,"CN 106265 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.00983883601716719,101.638039119176
39,"CN 106265 AGL","Bhopal, India 2017","In17",77,0.0130225,20.6,10.7,0.0104369559598691,95.813377372203
39,"CN 106265 AGL","Jessore, Bangladesh 2016","Ba16",93.6666666666667,0.0106763333333333,18.6,10.8,0.00998190726744444,100.181255265861
39,"CN 106265 AGL","Jessore, Bangladesh 2017","Ba17",86.6666666666667,0.011543,21.7,11,0.0115559360083148,86.5356124575696
39,"CN 106265 AGL","Bardiya, Nepal 2016","Ne16",121,0.00830733333333333,19.2,11,0.0106328613995031,94.0480612346484
39,"CN 106265 AGL","Bardiya, Nepal 2017","Ne17",125.666666666667,0.007958,19.4,10.8,0.0102589703738234,97.4756689571477
39,"CN 106265 AGL","Cordoba, Spain 2016","Sp16",118.666666666667,0.008427,12.5,10.9,0.00801416126459625,124.77912123102
39,"CN 106265 AGL","Cordoba, Spain 2017","Sp17",127,0.007877,11.7,11.1,0.0079993373721396,125.010354417959
39,"CN 106265 AGL","Marchouch, Morocco 2016","Mo16",130,0.007692,12,10.8,0.00769613663981767,129.93532298092
39,"CN 106265 AGL","Marchouch, Morocco 2017","Mo17",123.5,0.0080985,11.8,11.5,0.00858478479291522,116.485156485841
39,"CN 106265 AGL","Metaponto, Italy 2016","It16",136.666666666667,0.007325,10.6,10.9,0.00733438047442277,136.344167511804
39,"CN 106265 AGL","Metaponto, Italy 2017","It17",143.666666666667,0.006961,11.2,10.8,0.00741907353343866,134.787719179879
40,"CN 108369 AGL","Rosthern, Canada 2016","Ro16",50.6666666666667,0.0197436666666667,17.2,16.1,0.0198745773040752,50.3155355055
40,"CN 108369 AGL","Rosthern, Canada 2017","Ro17",49,0.020408,17.5,16.4,0.0206463805092876,48.4346396478626
40,"CN 108369 AGL","Sutherland, Canada 2016","Su16",53.6666666666667,0.0186353333333333,16.7,15.9,0.0191545629681089,52.2068815490564
40,"CN 108369 AGL","Sutherland, Canada 2017","Su17",54.5,0.0183625,15.7,16.1,0.0188014855349904,53.1872866183343
40,"CN 108369 AGL","Sutherland, Canada 2018","Su18",47.6666666666667,0.0209873333333333,17.6,16.1,0.0201607351091645,49.6013659514543
40,"CN 108369 AGL","Central Ferry, USA 2018","Us18",60.6666666666667,0.0164876666666667,15.8,14.3,0.0157047085857413,63.6751707005837
40,"CN 108369 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.0104731610156687,95.4821565813721
40,"CN 108369 AGL","Bhopal, India 2017","In17",73,0.0137056666666667,20.6,10.7,0.0113213723910297,88.3285140229409
40,"CN 108369 AGL","Jessore, Bangladesh 2016","Ba16",78,0.012822,18.6,10.8,0.0106995104868515,93.4622197182655
40,"CN 108369 AGL","Jessore, Bangladesh 2017","Ba17",84,0.011906,21.7,11,0.0123981611826481,80.6571220738406
40,"CN 108369 AGL","Bardiya, Nepal 2016","Ne16",112.333333333333,0.00891333333333333,19.2,11,0.0113379778502204,88.1991491966586
40,"CN 108369 AGL","Bardiya, Nepal 2017","Ne17",122.333333333333,0.008176,19.4,10.8,0.0110296296652361,90.6648754628509
40,"CN 108369 AGL","Cordoba, Spain 2016","Sp16",117,0.00855,12.5,10.9,0.0083395191354914,119.910990520328
40,"CN 108369 AGL","Cordoba, Spain 2017","Sp17",119,0.008403,11.7,11.1,0.00831002549276399,120.336574282565
40,"CN 108369 AGL","Marchouch, Morocco 2016","Mo16",126,0.007937,12,10.8,0.00797602726517822,125.375699800552
40,"CN 108369 AGL","Marchouch, Morocco 2017","Mo17",118.5,0.00844,11.8,11.5,0.00896567947536536,111.536443249802
40,"CN 108369 AGL","Metaponto, Italy 2016","It16",131,0.00763733333333333,10.6,10.9,0.00754463294483712,132.544552837963
40,"CN 108369 AGL","Metaponto, Italy 2017","It17",136.666666666667,0.00731966666666667,11.2,10.8,0.00764590808679358,130.788912009975
41,"CN 108370 AGL","Rosthern, Canada 2016","Ro16",52,0.019265,17.2,16.1,0.019079463223772,52.4123759809999
41,"CN 108370 AGL","Rosthern, Canada 2017","Ro17",50.6666666666667,0.019749,17.5,16.4,0.0200273130231851,49.9318105650182
41,"CN 108370 AGL","Sutherland, Canada 2016","Su16",56,0.017857,16.7,15.9,0.0180684308092313,55.3451492582906
41,"CN 108370 AGL","Sutherland, Canada 2017","Su17",58,0.0172646666666667,15.7,16.1,0.0170455727693528,58.6662597691029
41,"CN 108370 AGL","Sutherland, Canada 2018","Su18",49.6666666666667,0.020136,17.6,16.1,0.0196218340116172,50.9636356829818
41,"CN 108370 AGL","Central Ferry, USA 2018","Us18",74,0.013514,15.8,14.3,0.0144634562177163,69.1397674903666
41,"CN 108370 AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.0101534097169346,98.4890817842334
41,"CN 108370 AGL","Bhopal, India 2017","In17",71.3333333333333,0.0140306666666667,20.6,10.7,0.0110579092704776,90.4330082242399
41,"CN 108370 AGL","Jessore, Bangladesh 2016","Ba16",83,0.0120493333333333,18.6,10.8,0.0104114930047221,96.0477041617811
41,"CN 108370 AGL","Jessore, Bangladesh 2017","Ba17",84.3333333333333,0.0118583333333333,21.7,11,0.012281868523992,81.4208357666872
41,"CN 108370 AGL","Bardiya, Nepal 2016","Ne16",123.666666666667,0.00808866666666667,19.2,11,0.0110950552773656,90.1302404540559
41,"CN 108370 AGL","Bardiya, Nepal 2017","Ne17",124.333333333333,0.00804333333333333,19.4,10.8,0.0107636277010241,92.9054801760611
41,"CN 108370 AGL","Cordoba, Spain 2016","Sp16",121.333333333333,0.008244,12.5,10.9,0.00782043086091281,127.870192548864
41,"CN 108370 AGL","Cordoba, Spain 2017","Sp17",130.333333333333,0.00767266666666667,11.7,11.1,0.00761475768167078,131.323942507989
41,"CN 108370 AGL","Marchouch, Morocco 2016","Mo16",130,0.007692,12,10.8,0.00750638176023021,133.219976273806
41,"CN 108370 AGL","Marchouch, Morocco 2017","Mo17",134,0.007463,11.8,11.5,0.00799143802034257,125.133924264251
41,"CN 108370 AGL","Metaponto, Italy 2016","It16",140,0.00716033333333333,10.6,10.9,0.00695128187533608,143.85835849185
41,"CN 108370 AGL","Metaponto, Italy 2017","It17",148,0.006759,11.2,10.8,0.00715424706392816,139.777112960219
42,"Crimson AGL","Rosthern, Canada 2016","Ro16",49,0.0204136666666667,17.2,16.1,0.0204782505978741,48.8322962560001
42,"Crimson AGL","Rosthern, Canada 2017","Ro17",47,0.021283,17.5,16.4,0.0213664392743875,46.8023701636953
42,"Crimson AGL","Sutherland, Canada 2016","Su16",51.6666666666667,0.0193613333333333,16.7,15.9,0.0195519852726776,51.1457013727105
42,"Crimson AGL","Sutherland, Canada 2017","Su17",55.3333333333333,0.018097,15.7,16.1,0.0187013449884726,53.4720898746262
42,"Crimson AGL","Sutherland, Canada 2018","Su18",47,0.021277,17.6,16.1,0.0209520920937145,47.727930725352
42,"Crimson AGL","Central Ferry, USA 2018","Us18",58.3333333333333,0.0171576666666667,15.8,14.3,0.0160292052717567,62.3861247670209
42,"Crimson AGL","Bhopal, India 2016","In16",53,0.0188726666666667,17.6,10.9,0.0116477260084065,85.853667855706
42,"Crimson AGL","Bhopal, India 2017","In17",69,0.014493,20.6,10.7,0.0126929669142756,78.7837868603687
42,"Crimson AGL","Jessore, Bangladesh 2016","Ba16",73.5,0.0136065,18.6,10.8,0.0119497722594957,83.683603192133
42,"Crimson AGL","Jessore, Bangladesh 2017","Ba17",80.3333333333333,0.0124486666666667,21.7,11,0.013907522337459,71.9035336227049
42,"Crimson AGL","Bardiya, Nepal 2016","Ne16",102.666666666667,0.00975033333333333,19.2,11,0.0126387014764667,79.1220523613129
42,"Crimson AGL","Bardiya, Nepal 2017","Ne17",114,0.00878133333333333,19.4,10.8,0.0123345533539873,81.0730612857369
42,"Crimson AGL","Cordoba, Spain 2016","Sp16",110,0.00909233333333333,12.5,10.9,0.00912703899150268,109.564558772128
42,"Crimson AGL","Cordoba, Spain 2017","Sp17",115,0.008701,11.7,11.1,0.00893284068048164,111.946472098737
42,"Crimson AGL","Marchouch, Morocco 2016","Mo16",119,0.008403,12,10.8,0.00877532822994074,113.955851427651
42,"Crimson AGL","Marchouch, Morocco 2017","Mo17",112.333333333333,0.00890466666666667,11.8,11.5,0.00939263865695894,106.466354825553
42,"Crimson AGL","Metaponto, Italy 2016","It16",123,0.00813633333333333,10.6,10.9,0.00818795951461695,122.1305501346
42,"Crimson AGL","Metaponto, Italy 2017","It17",134.666666666667,0.00742966666666667,11.2,10.8,0.00839054713544922,119.181739147272
43,"DPL 62 AGL","Rosthern, Canada 2016","Ro16",45,0.022272,17.2,16.1,0.0233198538667166,42.8819153720023
43,"DPL 62 AGL","Rosthern, Canada 2017","Ro17",41,0.0244,17.5,16.4,0.0239201157992382,41.8058176805251
43,"DPL 62 AGL","Sutherland, Canada 2016","Su16",45,0.0222436666666667,16.7,15.9,0.0228999716613178,43.6681763099812
43,"DPL 62 AGL","Sutherland, Canada 2017","Su17",42.6666666666667,0.0234576666666667,15.7,16.1,0.0233081179343911,42.9035069590282
43,"DPL 62 AGL","Sutherland, Canada 2018","Su18",41.3333333333333,0.0242153333333333,17.6,16.1,0.02332298344867,42.8761612853189
43,"DPL 62 AGL","Central Ferry, USA 2018","Us18",51,0.019608,15.8,14.3,0.0193893942560851,51.5745869516354
43,"DPL 62 AGL","Bhopal, India 2016","In16",53,0.018886,17.6,10.9,0.0130155491414277,76.8311800857533
43,"DPL 62 AGL","Bhopal, India 2017","In17",65.6666666666667,0.0152503333333333,20.6,10.7,0.0144003214468525,69.4428942916806
43,"DPL 62 AGL","Jessore, Bangladesh 2016","Ba16",71,0.0140866666666667,18.6,10.8,0.0134002163647785,74.6256607190635
43,"DPL 62 AGL","Jessore, Bangladesh 2017","Ba17",62.6666666666667,0.015961,21.7,11,0.0155146341629185,64.4552742590671
43,"DPL 62 AGL","Bardiya, Nepal 2016","Ne16",94,0.0106726666666667,19.2,11,0.0141116676196459,70.8633470510475
43,"DPL 62 AGL","Bardiya, Nepal 2017","Ne17",96.3333333333333,0.0103823333333333,19.4,10.8,0.0138665260558782,72.1161158873015
43,"DPL 62 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,0.0100981611269092,99.0279306729655
43,"DPL 62 AGL","Cordoba, Spain 2017","Sp17",97,0.010309,11.7,11.1,0.0101650043452211,98.3767410261982
43,"DPL 62 AGL","Marchouch, Morocco 2016","Mo16",108,0.009259,12,10.8,0.00955316141320543,104.677389687742
43,"DPL 62 AGL","Marchouch, Morocco 2017","Mo17",86,0.011628,11.8,11.5,0.0112646433043814,88.773339108842
43,"DPL 62 AGL","Metaponto, Italy 2016","It16",116.333333333333,0.00860266666666667,10.6,10.9,0.00901129108228469,110.971889695795
43,"DPL 62 AGL","Metaponto, Italy 2017","It17",122.333333333333,0.008178,11.2,10.8,0.00908685172210567,110.049116083549
44,"Eston AGL","Rosthern, Canada 2016","Ro16",44.6666666666667,0.0223976666666667,17.2,16.1,0.0218655452473825,45.7340527613739
44,"Eston AGL","Rosthern, Canada 2017","Ro17",45,0.022222,17.5,16.4,0.0228509925161558,43.7617753055143
44,"Eston AGL","Sutherland, Canada 2016","Su16",49.6666666666667,0.020136,16.7,15.9,0.0209443236456789,47.7456334669614
44,"Eston AGL","Sutherland, Canada 2017","Su17",49,0.0204246666666667,15.7,16.1,0.0204594072291533,48.8772714086782
44,"Eston AGL","Sutherland, Canada 2018","Su18",44.3333333333333,0.022574,17.6,16.1,0.022240515385577,44.9629868131789
44,"Eston AGL","Central Ferry, USA 2018","Us18",56,0.0179526666666667,15.8,14.3,0.0166523992369422,60.0514067535426
44,"Eston AGL","Bhopal, India 2016","In16",84,0.011905,17.6,10.9,0.00997888593471336,100.211587399884
44,"Eston AGL","Bhopal, India 2017","In17",83,0.012048,20.6,10.7,0.0106012624995962,94.3283877781619
44,"Eston AGL","Jessore, Bangladesh 2016","Ba16",76.6666666666667,0.013044,18.6,10.8,0.0101183513807562,98.830329405428
44,"Eston AGL","Jessore, Bangladesh 2017","Ba17",84.3333333333333,0.0118673333333333,21.7,11,0.0118402527468684,84.4576565533606
44,"Eston AGL","Bardiya, Nepal 2016","Ne16",111.333333333333,0.00903266666666667,19.2,11,0.0108490538165073,92.1739367241832
44,"Eston AGL","Bardiya, Nepal 2017","Ne17",122.666666666667,0.008156,19.4,10.8,0.0104185641906806,95.9825156036851
44,"Eston AGL","Cordoba, Spain 2016","Sp16",115.333333333333,0.008673,12.5,10.9,0.00801093469411072,124.8293786161
44,"Eston AGL","Cordoba, Spain 2017","Sp17",126.333333333333,0.007921,11.7,11.1,0.00804867759055677,124.244012603172
44,"Eston AGL","Marchouch, Morocco 2016","Mo16",128.333333333333,0.007792,12,10.8,0.00764159569887933,130.862720223036
44,"Eston AGL","Marchouch, Morocco 2017","Mo17",137,0.00730166666666667,11.8,11.5,0.00878651119823811,113.810814945586
44,"Eston AGL","Metaponto, Italy 2016","It16",129.666666666667,0.00771433333333333,10.6,10.9,0.00727777638878816,137.404606376827
44,"Eston AGL","Metaponto, Italy 2017","It17",142.666666666667,0.007013,11.2,10.8,0.00734138288895486,136.214118664823
45,"Gudo AGL","Rosthern, Canada 2016","Ro16",45,0.0222293333333333,17.2,16.1,0.0226315352923139,44.1861317442135
45,"Gudo AGL","Rosthern, Canada 2017","Ro17",42.3333333333333,0.0236423333333333,17.5,16.4,0.0235681378908483,42.4301658718785
45,"Gudo AGL","Sutherland, Canada 2016","Su16",46.3333333333333,0.021585,16.7,15.9,0.021811587715983,45.8471897149983
45,"Gudo AGL","Sutherland, Canada 2017","Su17",45.3333333333333,0.0220956666666667,15.7,16.1,0.0215868541151455,46.3244896484657
45,"Gudo AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,0.0229101169395588,43.6488387483218
45,"Gudo AGL","Central Ferry, USA 2018","Us18",61,0.016398,15.8,14.3,0.0175465925850068,56.9911220742925
45,"Gudo AGL","Bhopal, India 2016","In16",67,0.014925,17.6,10.9,0.0102537145402378,97.5256328890164
45,"Gudo AGL","Bhopal, India 2017","In17",74,0.013514,20.6,10.7,0.0105005150516793,95.2334237966807
45,"Gudo AGL","Jessore, Bangladesh 2016","Ba16",92,0.0108706666666667,18.6,10.8,0.0102632195874358,97.4353117441036
45,"Gudo AGL","Jessore, Bangladesh 2017","Ba17",82.6666666666667,0.0120983333333333,21.7,11,0.0116026119945262,86.1874895473338
45,"Gudo AGL","Bardiya, Nepal 2016","Ne16",107,0.00935066666666667,19.2,11,0.0109285235186388,91.5036691182006
