"Plot","Entry","Name","Rep","Expt","ExptShort","T_mean","P_mean","RDTF","DTF","Predicted_RDTF","Predicted_DTF"
29,3,"3156-11 AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.006849,146,0.00741314211972915,134.895565719511
443,3,"3156-11 AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006849,146,0.00741314211972915,134.895565719511
691,3,"3156-11 AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006897,145,0.00741314211972915,134.895565719511
2916,3,"3156-11 AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.014286,70,0.0139693129310781,71.5854820443786
278,3,"3156-11 AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011111,90,0.00986252241815685,101.393939359672
652,3,"3156-11 AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.010989,91,0.00986252241815685,101.393939359672
1024,3,"3156-11 AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.010989,91,0.00986252241815685,101.393939359672
3898,3,"3156-11 AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.008197,122,0.0104397937275507,95.7873331693319
6125,3,"3156-11 AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.018868,53,0.0188267124888475,53.1160180298273
6430,3,"3156-11 AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.018868,53,0.0188267124888475,53.1160180298273
6879,3,"3156-11 AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.019231,52,0.0188267124888475,53.1160180298273
5159,3,"3156-11 AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.016393,61,0.0164539557289768,60.7756588428712
5722,3,"3156-11 AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.016393,61,0.0164539557289768,60.7756588428712
5789,3,"3156-11 AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.016667,60,0.0164539557289768,60.7756588428712
110,3,"3156-11 AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011364,88,0.0113342279460281,88.2283296896664
592,3,"3156-11 AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011364,88,0.0113342279460281,88.2283296896664
858,3,"3156-11 AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011364,88,0.0113342279460281,88.2283296896664
2097,3,"3156-11 AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.013699,73,0.0139693129310781,71.5854820443786
5101,3,"3156-11 AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00969944045412832,103.098730770018
5572,3,"3156-11 AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00969944045412832,103.098730770018
5997,3,"3156-11 AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00969944045412832,103.098730770018
1200,3,"3156-11 AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0103164371951623,96.9326891718904
1425,3,"3156-11 AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0103164371951623,96.9326891718904
1969,3,"3156-11 AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0103164371951623,96.9326891718904
5027,4,"CDC Greenstar AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.02,50,0.0195118940797468,51.2507907183646
5570,4,"CDC Greenstar AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.02,50,0.0195118940797468,51.2507907183646
5692,4,"CDC Greenstar AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.02,50,0.0195118940797468,51.2507907183646
1399,4,"CDC Greenstar AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.007812,128,0.00745415683990088,134.153335042156
1462,4,"CDC Greenstar AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.007519,133,0.00745415683990088,134.153335042156
2047,4,"CDC Greenstar AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.007874,127,0.00745415683990088,134.153335042156
103,4,"CDC Greenstar AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.017857,56,0.0185873139191012,53.8001351003361
1163,4,"CDC Greenstar AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.018868,53,0.0194205853303517,51.4917538781459
1725,4,"CDC Greenstar AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.02,50,0.0194205853303517,51.4917538781459
1909,4,"CDC Greenstar AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.020408,49,0.0194205853303517,51.4917538781459
658,4,"CDC Greenstar AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.017857,56,0.0185873139191012,53.8001351003361
1014,4,"CDC Greenstar AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.017857,56,0.0185873139191012,53.8001351003361
4313,4,"CDC Greenstar AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008929,112,0.00840200807205395,119.019166778251
4699,4,"CDC Greenstar AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.009174,109,0.00840200807205395,119.019166778251
4980,4,"CDC Greenstar AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008929,112,0.00840200807205395,119.019166778251
2176,4,"CDC Greenstar AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.008264,121,0.00804240056539472,124.340983997098
2484,4,"CDC Greenstar AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.008403,119,0.00804240056539472,124.340983997098
2828,4,"CDC Greenstar AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.008403,119,0.00804240056539472,124.340983997098
3650,4,"CDC Greenstar AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.009259,108,0.0114257845290224,87.5213424040966
259,4,"CDC Greenstar AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.0125,80,0.0124982681092942,80.0110856364458
435,4,"CDC Greenstar AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.0125,80,0.0124982681092942,80.0110856364458
838,4,"CDC Greenstar AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012346,81,0.0124982681092942,80.0110856364458
2178,4,"CDC Greenstar AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00835432651305885,119.698457851375
2367,4,"CDC Greenstar AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00835432651305885,119.698457851375
2760,4,"CDC Greenstar AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00835432651305885,119.698457851375
2203,4,"CDC Greenstar AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0111516888287193,89.6725164555047
2623,4,"CDC Greenstar AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.0111516888287193,89.6725164555047
2681,4,"CDC Greenstar AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008547,117,0.0111516888287193,89.6725164555047
1072,4,"CDC Greenstar AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008696,115,0.00898340159129486,111.316408360172
1402,4,"CDC Greenstar AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008547,117,0.00898340159129486,111.316408360172
1707,4,"CDC Greenstar AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008547,117,0.00898340159129486,111.316408360172
312,4,"CDC Greenstar AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.00770626129368395,129.764611124671
562,4,"CDC Greenstar AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.00770626129368395,129.764611124671
913,4,"CDC Greenstar AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.007246,138,0.00770626129368395,129.764611124671
2279,4,"CDC Greenstar AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.017544,57,0.0153815952980788,65.0127623709422
2591,4,"CDC Greenstar AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.016393,61,0.0153815952980788,65.0127623709422
2879,4,"CDC Greenstar AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.016393,61,0.0153815952980788,65.0127623709422
140,4,"CDC Greenstar AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011628,86,0.0108155495570085,92.459471867705
564,4,"CDC Greenstar AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011494,87,0.0108155495570085,92.459471867705
825,4,"CDC Greenstar AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011905,84,0.0108155495570085,92.459471867705
3229,4,"CDC Greenstar AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.008065,124,0.0114257845290224,87.5213424040966
3853,4,"CDC Greenstar AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.008197,122,0.0114257845290224,87.5213424040966
6352,4,"CDC Greenstar AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.020408,49,0.0199612118672837,50.0971587621387
6553,4,"CDC Greenstar AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.019231,52,0.0199612118672837,50.0971587621387
6806,4,"CDC Greenstar AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.019608,51,0.0199612118672837,50.0971587621387
5306,4,"CDC Greenstar AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.017857,56,0.0182695094160557,54.7360072581464
5746,4,"CDC Greenstar AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.017241,58,0.0182695094160557,54.7360072581464
5844,4,"CDC Greenstar AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.017857,56,0.0182695094160557,54.7360072581464
1140,4,"CDC Greenstar AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.014706,68,0.0114706589374409,87.1789498278904
1368,4,"CDC Greenstar AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.014706,68,0.0114706589374409,87.1789498278904
1668,4,"CDC Greenstar AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.014706,68,0.0114706589374409,87.1789498278904
