"Entry","Name","a","b","c","RR","Environments"
197,"PI 300250 LSP AGL",-0.0202819722255075,0.000272444516367288,0.00230519446105381,0.900993140688851,18
198,"PI 302398 LSP AGL",-0.0210039610088963,0.000400686107659163,0.00229531819616198,0.785789230682485,18
199,"PI 308614 LSP AGL",-0.0186377658747503,0.000240987291361112,0.00218113956825896,0.894057348393166,18
200,"PI 311107 LSP AGL",-0.0185824516474567,0.000239415454123565,0.00215966885510441,0.860824281332705,18
201,"PI 312175 LSP AGL",-0.0180901745257858,0.000318266002025047,0.00200613904121661,0.899532553397508,18
202,"PI 320935 LSP AGL",-0.0251267637956306,0.000394543200563173,0.00258021096482159,0.904158117053963,18
203,"PI 320936 LSP AGL",-0.0146929985779239,0.000476703476989954,0.00167281340618324,0.753221434044265,18
204,"PI 320937 LSP AGL",-0.0150095240400975,0.000514304117749414,0.00153553660572002,0.783727327456782,18
205,"CN 105866 AGL",-0.0188167685522907,0.000299066558116939,0.00209345346526248,0.855963158223485,18
206,"PI 320941 LSP AGL",-0.0224568883233348,0.000329068903929619,0.00236882457908584,0.893237093612247,18
207,"PI 320945 LSP AGL",-0.0200081318247158,0.000238503698250544,0.00227311164834916,0.90376043051575,18
208,"PI 320946 LSP AGL",-0.0216639716979194,0.000241913037615667,0.00247804064710352,0.917180037333275,18
209,"PI 320952 LSP AGL",-0.0140796297020889,0.000384003811151592,0.00156033064525904,0.872291210875149,18
210,"PI 320953 LSP AGL",-0.0170067472366316,0.000344955727054366,0.00183809650024497,0.88158413716923,18
211,"PI 320954 LSP AGL",-0.017119209998288,0.000381024402307545,0.00186612491451053,0.878489693254039,18
212,"PI 329157 LSP AGL",-0.0229374564063867,0.000437153527044213,0.00235593590025815,0.87201714215252,18
213,"PI 329167 LSP AGL",-0.021713870985318,0.000422143467811377,0.0022679156791417,0.878960732434202,18
214,"PI 339266 LSP AGL",-0.0248747461352485,0.0005250612430066,0.00242476980334034,0.899446443665732,18
215,"PI 339283 LSP AGL",-0.020070801220386,0.000226727940091435,0.00233062773583846,0.860438432828866,18
216,"PI 339285 AGL",-0.0211344039020111,0.000261648185361784,0.00237409451135691,0.862743976469514,18
217,"PI 339289 LSP AGL",-0.0251386327854654,0.000452300650967433,0.00251219322092812,0.853000410808503,18
218,"PI 339292 LSP AGL",-0.0239812744676989,0.000472832953343335,0.00238246827099072,0.889420841285306,18
219,"PI 339296 AGL",-0.0248517833437965,0.000569979248013431,0.00235831453705392,0.869158783627052,18
220,"PI 343026 LSP AGL",-0.022176433171952,0.000473491113128601,0.00223542142642773,0.889899907637797,18
221,"PI 345627 LSP AGL",-0.0158749471673992,0.000364338013670939,0.00175454114155274,0.900385161983136,18
222,"PI 358602 LSP AGL",-0.019616978109381,0.000401864071707317,0.00204434285377282,0.886467895861798,18
223,"PI 368647 LSP AGL",-0.0198568238842145,0.000344460670140536,0.00213150073182716,0.881210934481337,18
224,"PI 368651 LSP AGL",-0.0194586536104623,0.000374009134255622,0.0020507945337168,0.887451673550701,18
225,"PI 370481 LSP AGL",-0.0179886153010083,0.000257423399112979,0.00208706381762505,0.883986528043146,18
226,"PI 374116 LSP AGL",-0.0186632570612463,0.000398139331099286,0.00197762560823054,0.91241713397765,18
227,"PI 374117 LSP AGL",-0.0224575695363844,0.000329367098842137,0.00242892947983078,0.935258436097091,18
228,"PI 374118 AGL",-0.0210712508243597,0.000269272929494076,0.0024125883622472,0.930673503908713,18
229,"PI 374120 LSP AGL",-0.0163111684638185,0.000264793906743227,0.00194831017345155,0.939330105002592,18
230,"PI 374121 AGL",-0.0201926908965365,0.000371333708677419,0.00218842992905871,0.861423637572816,18
231,"PI 379368 LSP AGL",-0.0203837365882161,0.000335442921504398,0.0022342915694696,0.887150347332659,18
232,"PI 383682 LSP AGL",-0.0223605266182349,0.000358946510974801,0.00234743637976341,0.877396766861523,18
233,"PI 420818 AGL",-0.0186872787221032,0.00023133755339557,0.00219281877571907,0.891197523714074,18
234,"PI 420924 LSP AGL",-0.0200802427376309,0.000226661519353426,0.0023671789206294,0.876702980353765,18
235,"PI 420925 LSP AGL",-0.0177217743102358,0.000170328903259222,0.00222653811420717,0.910825985909527,18
236,"PI 420929 LSP AGL",-0.0184216030094279,0.000220322058773105,0.002227616977043,0.897649788161902,18
237,"PI 426202 LSP AGL",-0.0214503306316673,0.000324581005619553,0.00230258458851959,0.922643514701039,18
238,"PI 426778 LSP AGL",-0.0211821554023873,0.000384746048904698,0.002213261415352,0.913356023497508,18
239,"PI 426784 LSP AGL",-0.0188670666514328,0.000487818684847071,0.00207408422394549,0.820213673098971,18
240,"PI 426797 LSP AGL",-0.0200564694983606,0.000434115325391005,0.00223225716512214,0.836189013521361,18
241,"PI 426807 LSP AGL",-0.0221740138645012,0.000293610147482277,0.00247222445750188,0.902227065590221,18
242,"PI 431618 LSP AGL",-0.0211417007706987,0.000473644278071977,0.00216871660418361,0.822910135345129,18
243,"PI 431622 LSP AGL",-0.0209066634877102,0.000336366702024844,0.00225001169773349,0.904522618768269,18
244,"PI 431630 LSP AGL",-0.02358642783184,0.000321037070130101,0.0024638223657647,0.863081014137397,18
245,"PI 431633 LSP AGL",-0.0219152704899047,0.000476761661533539,0.00223172084640455,0.908171827754132,18
246,"PI 431636 LSP AGL",-0.0233650262125622,0.000407259666569501,0.00241367649474525,0.891443038289681,18
247,"PI 431643 LSP AGL",-0.0236287192363758,0.000444475711616858,0.002394282589132,0.893836214544565,18
248,"PI 431662 LSP AGL",-0.0212395939164434,0.000394945899603129,0.00221857913787701,0.915599871270218,18
249,"PI 431663 LSP AGL",-0.0223121417336939,0.000386623240643281,0.00230986399680042,0.920434820141693,18
250,"PI 431679 LSP AGL",-0.0214431519954768,0.000458545043177982,0.0021194906733379,0.942697496960241,18
251,"PI 431684 LSP AGL",-0.0230786282637078,0.000377603789892374,0.00237541293608201,0.936951468648677,18
252,"PI 431705 LSP AGL",-0.0220270767180678,0.000410855475760497,0.00228014804590779,0.902178291026229,18
253,"PI 431710 LSP AGL",-0.0219752964908504,0.00042464874999847,0.00224855605757002,0.90875001818624,18
254,"PI 431714 LSP AGL",-0.0213243176525564,0.000375142386815092,0.00224714227952262,0.926131382792403,18
255,"PI 431717 LSP AGL",-0.0225687553508437,0.000391900649745874,0.00232902006573767,0.91523362987245,18
256,"PI 431728 LSP AGL",-0.0216880609118,0.000450914739128685,0.00218936040959381,0.913610943405936,18
257,"PI 431731 LSP AGL",-0.0209458248713809,0.000379999662351869,0.00221663963157183,0.89947707742498,18
258,"PI 431739 LSP AGL",-0.0210820588706425,0.000449445834686561,0.00217059934897532,0.870248317749771,18
259,"PI 431753 LSP AGL",-0.022732509216101,0.000433640541068015,0.00231393895051746,0.872492262601447,18
260,"PI 431756 LSP AGL",-0.0225273824491837,0.00037712028226124,0.00232857888856362,0.935659870419873,18
261,"PI 431809 LSP AGL",-0.0233095663239528,0.000416127764097051,0.00239112991816146,0.823827458106377,18
262,"PI 431824 LSP AGL",-0.0243159105620614,0.000408250510440639,0.00249411268754106,0.900121830330547,18
263,"PI 431863 LSP AGL",-0.0201372601807479,0.000382838751103622,0.00213239197782522,0.893043461087325,18
264,"PI 431873 LSP AGL",-0.0233040681321917,0.000337516942834703,0.00243756585669841,0.893360319634992,18
265,"PI 431884 LSP AGL",-0.0246189514169399,0.000430197366943023,0.00248898234506908,0.881514735635464,18
